"GEO","Date","Employed_working","Employed_absent","Unemployed","Not_in_LF","16_to_24_years","25_to_34_years","35_to_44_years","45_to_54_years","55_to_64_years","over_65_years","Male","Female","Married","Common_Law","Widowed","Separated","Divorced","Single","Minimal_Educ","Some_High_School","High_School","Some_Postsecondary","Postsecondary","Bachelors","Above_Bachelors","Employee","Self_Employed","Unattached","Couple/Dual/no_kid","Couple/Dual/young_kid","Couple/Dual/old_kid","Couple/Single_earn/no_kid","Couple/Single_earn/young_kid","Couple/Single_earn/old_kid","Couple/Non_earn/no_kid","Couple/Non_earn/young_kid","Couple/Non_earn/old_kid","Lone/Empl/young_kid","Lone/Empl/old_kid","Lone/Unempl/young_kid","Lone/Unempl/old_kid","Other_Fam","YKID_newborn_preK","YKID_schoolage","YKID_Teen","YKID_adult","HRLYEARN"
"Vancouver",2014-10-01,0.56155,0.04576,0.04146,0.35124,0.14307,0.16391,0.16584,0.18904,0.15639,0.18174,0.48765,0.51235,0.49474,0.06767,0.04812,0.02793,0.058,0.30354,0.04082,0.08657,0.24296,0.08034,0.27433,0.20021,0.07476,0.56219,0.10999,0.20559,0.11729,0.17873,0.05134,0.08464,0.06681,0.02427,0.09237,0.0131,0.00709,0.0174,0.01332,0.0116,0.00752,0.10892,0.0928,0.07669,0.04554,0.05371,24.3397644539615
"Vancouver",2014-11-01,0.56623,0.04466,0.03486,0.35425,0.14227,0.15948,0.17386,0.18584,0.15839,0.18017,0.49477,0.50523,0.50458,0.06732,0.04749,0.02614,0.0573,0.29717,0.03747,0.08693,0.23704,0.07843,0.27364,0.2061,0.08039,0.56972,0.10697,0.20719,0.12222,0.18105,0.0549,0.08061,0.06972,0.02614,0.08519,0.01133,0.00697,0.01895,0.01307,0.01111,0.00566,0.10588,0.09717,0.0793,0.04444,0.05621,24.8405784061697
"Vancouver",2014-12-01,0.5708,0.03628,0.03097,0.36195,0.14314,0.15575,0.16814,0.19204,0.15841,0.18252,0.49248,0.50752,0.50487,0.06748,0.04801,0.02544,0.05597,0.29823,0.03385,0.08783,0.23119,0.07611,0.28274,0.20332,0.08496,0.57743,0.09558,0.20442,0.12168,0.17987,0.04934,0.08429,0.06726,0.0281,0.0896,0.01018,0.00642,0.02456,0.01261,0.00796,0.00575,0.10796,0.09093,0.0781,0.04535,0.05465,25.1935625268586
"Vancouver",2015-01-01,0.55457,0.04212,0.03646,0.36685,0.13949,0.16259,0.16304,0.1909,0.15806,0.18591,0.48868,0.51132,0.50974,0.06952,0.04529,0.02491,0.05571,0.29484,0.03442,0.08922,0.22871,0.07609,0.27989,0.20584,0.08582,0.56091,0.10711,0.19475,0.12183,0.17572,0.05322,0.08333,0.06997,0.03238,0.0942,0.00974,0.00634,0.02491,0.01268,0.00906,0.0043,0.10756,0.0942,0.07677,0.04484,0.05752,25.5292926045016
"Vancouver",2015-02-01,0.55731,0.03962,0.0375,0.36557,0.13208,0.16392,0.16132,0.18962,0.16745,0.18561,0.48892,0.51108,0.51156,0.0658,0.04528,0.02594,0.05778,0.29363,0.03774,0.08774,0.23019,0.07264,0.27382,0.21085,0.08703,0.55047,0.11321,0.19717,0.12901,0.16085,0.05896,0.07925,0.06698,0.0309,0.09882,0.00967,0.00684,0.02759,0.01415,0.01061,0.00401,0.10519,0.09269,0.07358,0.04222,0.05849,25.1591827852998
"Vancouver",2015-03-01,0.52934,0.07396,0.03613,0.36057,0.13652,0.15883,0.15931,0.18841,0.17216,0.18477,0.48812,0.51188,0.50921,0.06887,0.0451,0.02667,0.05529,0.29486,0.03468,0.09336,0.23181,0.07735,0.27013,0.20538,0.08729,0.55553,0.11178,0.19132,0.12561,0.16974,0.06086,0.07541,0.06668,0.02886,0.09481,0.008,0.00873,0.02813,0.016,0.01091,0.00485,0.11009,0.0953,0.06959,0.04753,0.05844,25.354595389897
"Vancouver",2015-04-01,0.56544,0.03272,0.03594,0.36589,0.14155,0.16063,0.1594,0.18443,0.16981,0.18418,0.48612,0.51388,0.51413,0.06544,0.04536,0.02405,0.0585,0.29251,0.04016,0.09197,0.23079,0.07908,0.26748,0.20302,0.08751,0.55478,0.11006,0.19187,0.12172,0.16386,0.0533,0.07982,0.07908,0.02975,0.0937,0.00892,0.00744,0.02677,0.0171,0.01239,0.00421,0.11006,0.0937,0.07065,0.04983,0.05454,25.4035282258065
"Vancouver",2015-05-01,0.57491,0.03981,0.03981,0.34547,0.14746,0.15636,0.15453,0.19251,0.16501,0.18413,0.48612,0.51388,0.50864,0.06653,0.04557,0.02462,0.05631,0.29832,0.0406,0.09193,0.23311,0.08015,0.27004,0.20299,0.08119,0.55841,0.11393,0.18963,0.12022,0.17496,0.05657,0.07517,0.0736,0.02986,0.09455,0.01126,0.00707,0.0275,0.01833,0.01048,0.00576,0.10503,0.09193,0.07177,0.05343,0.05684,25.1405471599792
"Vancouver",2015-06-01,0.57024,0.04026,0.03443,0.35508,0.14881,0.15713,0.14992,0.18962,0.16297,0.19156,0.4814,0.5186,0.49695,0.07274,0.05081,0.02304,0.05664,0.29983,0.04303,0.08634,0.23598,0.08995,0.26874,0.19795,0.07801,0.54248,0.1166,0.20322,0.12021,0.1724,0.05775,0.0769,0.07468,0.0286,0.093,0.0075,0.0075,0.02582,0.0161,0.0111,0.00527,0.09994,0.08662,0.07107,0.05303,0.05664,25.1030760626398
"Vancouver",2015-07-01,0.53989,0.0648,0.03893,0.35638,0.14321,0.16499,0.14974,0.18323,0.16009,0.19875,0.47917,0.52083,0.50286,0.07106,0.05255,0.0226,0.05472,0.29622,0.04166,0.08494,0.23822,0.08576,0.26817,0.20419,0.07705,0.55486,0.10918,0.20174,0.11898,0.17506,0.0569,0.07868,0.07324,0.01933,0.09883,0.00953,0.00545,0.02831,0.01198,0.01198,0.0049,0.10509,0.0923,0.06425,0.05391,0.04955,24.6849507119387
"Vancouver",2015-08-01,0.52869,0.08197,0.03798,0.35137,0.14344,0.16503,0.15027,0.18251,0.16311,0.19563,0.48443,0.51557,0.50847,0.06776,0.05219,0.02077,0.05519,0.29563,0.04372,0.08716,0.24016,0.08552,0.26503,0.19836,0.08005,0.5612,0.10492,0.20273,0.12158,0.18306,0.05574,0.08115,0.07268,0.02514,0.09235,0.00683,0.00847,0.02623,0.00956,0.00902,0.00437,0.10109,0.09071,0.06639,0.05273,0.05273,25.1017491926803
"Vancouver",2015-09-01,0.56245,0.04575,0.04098,0.35083,0.13949,0.16531,0.1611,0.18383,0.15914,0.19113,0.47797,0.52203,0.50126,0.06483,0.05445,0.02217,0.05754,0.29975,0.0407,0.09346,0.23912,0.07802,0.26523,0.20348,0.07999,0.56582,0.10188,0.20657,0.11844,0.17401,0.05585,0.08729,0.07213,0.02722,0.08476,0.01067,0.00674,0.03817,0.00898,0.01095,0.00337,0.09486,0.09093,0.07045,0.05501,0.05276,25.1846906077348
"Vancouver",2015-10-01,0.57978,0.03663,0.03918,0.34441,0.13941,0.15957,0.16496,0.18427,0.15786,0.19392,0.47558,0.52442,0.50114,0.06445,0.05679,0.02186,0.05593,0.29983,0.03634,0.09654,0.23538,0.07922,0.25951,0.2121,0.08092,0.56246,0.11016,0.20926,0.11414,0.18313,0.05991,0.07553,0.07183,0.03066,0.08859,0.00937,0.00454,0.0335,0.00965,0.00937,0.00312,0.09739,0.09256,0.07694,0.05395,0.05565,25.0603471444569
"Vancouver",2015-11-01,0.57446,0.04601,0.03151,0.34802,0.1372,0.16537,0.16899,0.17596,0.16174,0.19074,0.47602,0.52398,0.50613,0.06637,0.05466,0.02147,0.05549,0.29587,0.03179,0.09927,0.23675,0.0778,0.26269,0.20552,0.08617,0.56999,0.10959,0.20106,0.1227,0.18684,0.04992,0.07334,0.07557,0.03625,0.08533,0.00892,0.00474,0.03374,0.00837,0.00725,0.00502,0.10095,0.09704,0.07836,0.05354,0.0541,25.1728260869565
"Vancouver",2015-12-01,0.58001,0.04183,0.03481,0.34335,0.13756,0.16704,0.17125,0.17574,0.16143,0.18697,0.48259,0.51741,0.50674,0.06738,0.05081,0.02021,0.05474,0.30011,0.02948,0.10584,0.23779,0.0685,0.26446,0.20859,0.08535,0.57468,0.10837,0.19764,0.12325,0.1895,0.05334,0.0772,0.07468,0.03004,0.08984,0.00786,0.00281,0.03116,0.00814,0.0087,0.00225,0.10359,0.09573,0.0758,0.05531,0.05053,25.3640348015226
