"GEO","Date","Employed_working","Employed_absent","Unemployed","Not_in_LF","16_to_24_years","25_to_34_years","35_to_44_years","45_to_54_years","55_to_64_years","over_65_years","Male","Female","Married","Common_Law","Widowed","Separated","Divorced","Single","Minimal_Educ","Some_High_School","High_School","Some_Postsecondary","Postsecondary","Bachelors","Above_Bachelors","Employee","Self_Employed","Unattached","Couple/Dual/no_kid","Couple/Dual/young_kid","Couple/Dual/old_kid","Couple/Single_earn/no_kid","Couple/Single_earn/young_kid","Couple/Single_earn/old_kid","Couple/Non_earn/no_kid","Couple/Non_earn/young_kid","Couple/Non_earn/old_kid","Lone/Empl/young_kid","Lone/Empl/old_kid","Lone/Unempl/young_kid","Lone/Unempl/old_kid","Other_Fam","YKID_newborn_preK","YKID_schoolage","YKID_Teen","YKID_adult","HRLYEARN"
"Quebec",2016-05-01,0.53559,0.04327,0.04209,0.37905,0.12451,0.13372,0.14308,0.16848,0.19033,0.23988,0.49449,0.50551,0.32915,0.27178,0.05751,0.02178,0.05716,0.26263,0.11725,0.13526,0.13868,0.05695,0.38903,0.11397,0.04886,0.56023,0.08264,0.21106,0.13275,0.18446,0.04746,0.09017,0.03608,0.01738,0.15334,0.00726,0.00265,0.03915,0.0185,0.00754,0.0044,0.04781,0.09625,0.07531,0.04564,0.0483,23.6982525903108
"Quebec",2016-06-01,0.54059,0.04767,0.03556,0.37619,0.12807,0.13082,0.14082,0.16842,0.19158,0.2403,0.49454,0.50546,0.32951,0.27072,0.05802,0.02162,0.05668,0.26347,0.11413,0.13603,0.14039,0.05682,0.39048,0.11322,0.04893,0.5615,0.08224,0.21129,0.13384,0.18482,0.05288,0.08533,0.03563,0.01472,0.15412,0.00782,0.00253,0.03957,0.01767,0.00922,0.00394,0.04661,0.09723,0.07245,0.04809,0.04978,23.5593893658266
"Quebec",2016-07-01,0.49291,0.09643,0.03621,0.37446,0.129,0.12943,0.14161,0.16763,0.19108,0.24125,0.49569,0.50431,0.32963,0.26812,0.06001,0.02174,0.05801,0.26249,0.11161,0.13435,0.14475,0.05295,0.3927,0.11596,0.04768,0.56617,0.08103,0.21346,0.13256,0.17903,0.0531,0.08332,0.04248,0.01304,0.15409,0.00748,0.00314,0.04105,0.0171,0.00955,0.00428,0.04633,0.09565,0.07505,0.04846,0.04946,23.5515291329802
"Quebec",2016-08-01,0.47549,0.1018,0.04146,0.38125,0.12657,0.13017,0.14305,0.16449,0.19293,0.2428,0.49558,0.50442,0.33208,0.26912,0.05978,0.02278,0.05582,0.26042,0.1093,0.1323,0.14857,0.05256,0.39243,0.11645,0.04839,0.56144,0.08008,0.21387,0.13003,0.17559,0.05306,0.08398,0.04429,0.0138,0.15769,0.00707,0.00241,0.04153,0.01507,0.00955,0.00375,0.04832,0.09996,0.07167,0.04832,0.04853,23.7782954063604
"Quebec",2016-09-01,0.52813,0.04672,0.03499,0.39016,0.1256,0.12823,0.1448,0.16372,0.1933,0.24436,0.49733,0.50267,0.33483,0.2694,0.05967,0.02368,0.05526,0.25717,0.10675,0.13157,0.15184,0.05227,0.39364,0.11656,0.04737,0.55707,0.08172,0.21421,0.13136,0.18235,0.05177,0.08534,0.03698,0.01458,0.1581,0.0069,0.0022,0.04153,0.0138,0.0091,0.00398,0.04779,0.1022,0.07254,0.04608,0.04765,24.1077348777349
"Quebec",2016-10-01,0.52811,0.04667,0.03484,0.39038,0.12426,0.1301,0.14685,0.16245,0.19373,0.24261,0.4974,0.5026,0.3358,0.26812,0.05957,0.02316,0.05479,0.25857,0.10289,0.13338,0.14891,0.05379,0.39964,0.11571,0.04567,0.55875,0.0813,0.21539,0.12782,0.18497,0.05087,0.08393,0.03954,0.0134,0.1596,0.00641,0.00271,0.03976,0.01382,0.01012,0.00335,0.04831,0.10623,0.07154,0.04638,0.04724,24.1541086271138
"Quebec",2016-11-01,0.53056,0.04485,0.03409,0.3905,0.12137,0.13314,0.14562,0.16109,0.19817,0.2406,0.49711,0.50289,0.34065,0.26799,0.05605,0.02253,0.05541,0.25736,0.09741,0.13235,0.15139,0.05298,0.40305,0.11488,0.04792,0.565,0.07873,0.21279,0.12722,0.18177,0.05156,0.0885,0.03787,0.01647,0.16159,0.00727,0.00278,0.03915,0.01448,0.01048,0.00342,0.04464,0.10404,0.07145,0.04564,0.04906,24.3743048242493
"Quebec",2016-12-01,0.53057,0.0414,0.03772,0.39032,0.12277,0.13282,0.14789,0.15928,0.19707,0.24016,0.49335,0.50665,0.33824,0.26896,0.05526,0.02257,0.05597,0.25899,0.0973,0.13247,0.14924,0.05328,0.40426,0.1152,0.04826,0.56956,0.07621,0.21151,0.12596,0.18554,0.04791,0.09355,0.03871,0.01663,0.15886,0.00644,0.00304,0.03772,0.01592,0.00991,0.00375,0.04458,0.10487,0.07189,0.0455,0.04783,24.346339045461
"Toronto",2016-01-01,0.57382,0.03795,0.04318,0.34506,0.16017,0.15738,0.17949,0.19011,0.14206,0.17079,0.48346,0.51654,0.5289,0.05101,0.04439,0.02698,0.04283,0.30588,0.04962,0.10829,0.18123,0.06598,0.24304,0.22946,0.12239,0.56389,0.11664,0.1445,0.10933,0.24164,0.05832,0.06912,0.07974,0.02786,0.08374,0.01079,0.00522,0.03343,0.01758,0.01619,0.00853,0.09401,0.10272,0.10585,0.06337,0.0571,26.8880390788555
"Toronto",2016-02-01,0.56048,0.04049,0.04669,0.35234,0.16575,0.15575,0.18005,0.18935,0.14214,0.16695,0.48019,0.51981,0.52877,0.04979,0.04531,0.02653,0.04014,0.30944,0.04928,0.10286,0.18349,0.07116,0.24431,0.23243,0.11647,0.56427,0.11354,0.14145,0.10837,0.22812,0.05858,0.07185,0.09132,0.02981,0.0858,0.01241,0.00741,0.03429,0.01981,0.01516,0.00965,0.08598,0.10234,0.10424,0.06323,0.0603,27.1231028431028
"Toronto",2016-03-01,0.53635,0.06481,0.04733,0.35151,0.16564,0.15826,0.17627,0.18364,0.14746,0.16872,0.48251,0.51749,0.52812,0.04818,0.04372,0.02795,0.04029,0.31173,0.04887,0.10168,0.17558,0.07476,0.24263,0.23371,0.12277,0.56619,0.11043,0.14369,0.10322,0.22257,0.05436,0.07545,0.09534,0.03429,0.08813,0.00977,0.00497,0.03549,0.01989,0.01406,0.00892,0.08985,0.10031,0.10597,0.06139,0.05933,27.4583645833333
"Toronto",2016-04-01,0.57435,0.03735,0.04785,0.34045,0.16351,0.15594,0.17435,0.18348,0.15491,0.16781,0.48193,0.51807,0.52461,0.05009,0.04561,0.02668,0.03941,0.3136,0.0475,0.10516,0.17762,0.07539,0.24131,0.23287,0.12014,0.56799,0.11343,0.14269,0.10706,0.21446,0.05938,0.07298,0.0969,0.03064,0.08382,0.01308,0.00637,0.03649,0.02272,0.01411,0.00929,0.09002,0.0988,0.10293,0.06231,0.06248,27.165756432247
"Toronto",2016-05-01,0.58917,0.03019,0.04736,0.33328,0.16447,0.15805,0.16516,0.18355,0.16152,0.16724,0.48317,0.51683,0.5229,0.04875,0.04493,0.02498,0.04216,0.31627,0.04441,0.10323,0.1787,0.07807,0.23768,0.23734,0.12058,0.57235,0.11121,0.14417,0.11676,0.20559,0.05933,0.06974,0.09334,0.03574,0.08258,0.01527,0.00677,0.03366,0.02238,0.01492,0.00937,0.09039,0.09334,0.0982,0.0635,0.06523,26.7783367208672
"Toronto",2016-06-01,0.58765,0.03131,0.03802,0.34302,0.15895,0.16085,0.16067,0.17994,0.17031,0.16928,0.48306,0.51694,0.52675,0.04456,0.04679,0.02426,0.04284,0.31481,0.04679,0.10304,0.18355,0.07311,0.24032,0.23052,0.12266,0.56511,0.11199,0.1402,0.11044,0.20041,0.0652,0.0738,0.0941,0.03853,0.08739,0.01393,0.00671,0.03165,0.02219,0.01067,0.00774,0.09702,0.09135,0.0953,0.06021,0.06933,26.8459481306837
"Toronto",2016-07-01,0.55256,0.06007,0.04915,0.33823,0.15819,0.16177,0.15785,0.1802,0.17304,0.16894,0.48157,0.51843,0.5227,0.04761,0.04761,0.02235,0.04181,0.31792,0.05,0.10529,0.18584,0.07355,0.23601,0.2285,0.12082,0.57167,0.10836,0.13857,0.10597,0.18686,0.06689,0.07577,0.09249,0.04061,0.0872,0.01724,0.0087,0.03055,0.02235,0.01348,0.0087,0.10461,0.09454,0.08891,0.05751,0.07184,26.5821569942972
"Toronto",2016-08-01,0.53949,0.07171,0.05461,0.3342,0.15137,0.16157,0.15898,0.17833,0.1728,0.17695,0.48212,0.51788,0.53257,0.04735,0.04821,0.0235,0.04009,0.30828,0.04942,0.10299,0.18991,0.06929,0.24002,0.22672,0.12165,0.57491,0.10299,0.13461,0.10524,0.18559,0.06791,0.08467,0.08519,0.04216,0.09228,0.01953,0.00674,0.02523,0.02195,0.0121,0.00899,0.10783,0.09625,0.08277,0.05443,0.07171,26.7591031692515
"Toronto",2016-09-01,0.5656,0.03637,0.04691,0.35112,0.15653,0.15619,0.16281,0.17998,0.16825,0.17624,0.47927,0.52073,0.54113,0.0464,0.04725,0.02447,0.03824,0.30252,0.04878,0.09959,0.19646,0.06883,0.24065,0.22672,0.11897,0.5707,0.10486,0.13018,0.11013,0.19001,0.07954,0.08634,0.08277,0.0328,0.08651,0.01768,0.00748,0.02634,0.02107,0.0119,0.00748,0.10979,0.09432,0.08243,0.05693,0.07291,26.7790933786078
"Toronto",2016-10-01,0.55781,0.04015,0.0417,0.36033,0.15337,0.1594,0.1544,0.17956,0.17112,0.18215,0.47803,0.52197,0.5349,0.04515,0.04773,0.02533,0.04308,0.30381,0.05101,0.09633,0.19404,0.06841,0.24349,0.22816,0.11856,0.56006,0.1077,0.13493,0.1127,0.18508,0.07927,0.07979,0.08496,0.02895,0.0934,0.01585,0.00534,0.0255,0.02102,0.01327,0.00655,0.11339,0.09306,0.08185,0.05618,0.06962,26.64646566748
"Toronto",2016-11-01,0.56856,0.03213,0.04038,0.35893,0.15103,0.16151,0.15722,0.17973,0.17045,0.18007,0.48007,0.51993,0.53918,0.04708,0.04931,0.02337,0.03969,0.30137,0.0543,0.09261,0.1933,0.07045,0.24313,0.22405,0.12216,0.55893,0.10653,0.13419,0.11701,0.18797,0.07973,0.07491,0.08299,0.03402,0.09519,0.01443,0.00619,0.02663,0.01632,0.01443,0.00601,0.10997,0.09519,0.0811,0.05533,0.07199,26.5806439393939
"Toronto",2016-12-01,0.56528,0.0386,0.04203,0.35409,0.15406,0.15766,0.16058,0.18099,0.16555,0.18116,0.47658,0.52342,0.53954,0.05078,0.04735,0.02265,0.04117,0.29851,0.05421,0.09007,0.19403,0.07068,0.24464,0.2244,0.12198,0.56648,0.10379,0.13604,0.12129,0.19352,0.0748,0.07463,0.08012,0.03671,0.08852,0.01595,0.00498,0.02779,0.01973,0.01338,0.00446,0.10808,0.10087,0.0772,0.05696,0.07137,26.5615460414543
"Vancouver",2016-01-01,0.57821,0.04124,0.03754,0.343,0.14505,0.16553,0.16837,0.18231,0.16212,0.17662,0.48322,0.51678,0.50455,0.06428,0.04352,0.02247,0.0566,0.30859,0.03043,0.10694,0.23237,0.08049,0.26223,0.20108,0.08646,0.56997,0.11234,0.20222,0.11149,0.19283,0.05745,0.07992,0.07253,0.02929,0.08817,0.01166,0.00427,0.03242,0.01081,0.00455,0.00626,0.09613,0.09983,0.07907,0.05461,0.05489,25.4654155047407
"Vancouver",2016-02-01,0.58735,0.03204,0.04542,0.33519,0.14739,0.16885,0.16495,0.18055,0.16244,0.17581,0.48091,0.51909,0.49624,0.07049,0.04486,0.02452,0.05712,0.30677,0.03149,0.10699,0.22513,0.08275,0.26358,0.20284,0.08721,0.5776,0.11117,0.20869,0.12204,0.18445,0.05183,0.07857,0.08359,0.02424,0.08359,0.00724,0.0039,0.03093,0.01393,0.00724,0.00557,0.09418,0.09863,0.08303,0.05127,0.04987,25.2731045751634
"Vancouver",2016-03-01,0.5478,0.07059,0.0428,0.3388,0.14786,0.16815,0.16787,0.17676,0.15314,0.18621,0.48305,0.51695,0.50361,0.07115,0.04391,0.02362,0.05225,0.30545,0.03391,0.10117,0.22679,0.08477,0.26153,0.20539,0.08644,0.57727,0.1045,0.20595,0.12173,0.18427,0.05753,0.07365,0.08227,0.0264,0.08783,0.01001,0.00083,0.03029,0.01417,0.00834,0.00445,0.09227,0.0995,0.08644,0.04864,0.05225,24.8978964401295
"Vancouver",2016-04-01,0.58593,0.03897,0.03166,0.34344,0.15237,0.17104,0.16969,0.18241,0.14993,0.17456,0.48714,0.51286,0.49499,0.07442,0.04032,0.02409,0.05277,0.3134,0.03356,0.10528,0.23004,0.08687,0.25927,0.19838,0.0866,0.58999,0.10068,0.20298,0.12612,0.18051,0.06143,0.07821,0.08336,0.02327,0.08092,0.00704,0.00108,0.03437,0.0138,0.0092,0.00406,0.09364,0.09337,0.0885,0.04953,0.05196,25.047358684481
"Vancouver",2016-05-01,0.58533,0.04596,0.03924,0.32948,0.15292,0.17442,0.16447,0.1806,0.15318,0.17442,0.48482,0.51518,0.49127,0.07417,0.04112,0.02526,0.05187,0.31631,0.03467,0.09944,0.233,0.08439,0.25585,0.21016,0.0825,0.5864,0.10615,0.20236,0.1298,0.1685,0.06719,0.07659,0.08116,0.0215,0.08519,0.01021,0.00269,0.03413,0.01397,0.00994,0.00511,0.09164,0.08869,0.08304,0.04784,0.05429,25.2919674631418
"Vancouver",2016-06-01,0.5942,0.0387,0.03762,0.32948,0.15184,0.172,0.16044,0.18221,0.15668,0.17683,0.4832,0.5168,0.49315,0.07122,0.04246,0.02553,0.05106,0.31658,0.03655,0.09567,0.22601,0.09245,0.25343,0.21311,0.08277,0.58452,0.10911,0.20021,0.12604,0.17657,0.0731,0.07847,0.06611,0.0215,0.09137,0.00967,0.00269,0.03064,0.01317,0.01209,0.00645,0.09191,0.08761,0.07928,0.04542,0.05778,25.1523765903308
"Vancouver",2016-07-01,0.57823,0.0612,0.03912,0.32145,0.14875,0.16338,0.16232,0.18201,0.16179,0.18175,0.48217,0.51783,0.49973,0.06972,0.0447,0.02501,0.05162,0.30921,0.03539,0.09127,0.22698,0.08568,0.26583,0.21261,0.08222,0.58595,0.11336,0.19532,0.124,0.17563,0.07743,0.08276,0.06865,0.02102,0.08489,0.00905,0.00399,0.03113,0.00931,0.01118,0.00665,0.09899,0.08861,0.07956,0.04497,0.05934,25.0543373493976
"Vancouver",2016-08-01,0.56717,0.06874,0.03947,0.32462,0.15421,0.15551,0.16519,0.18557,0.15264,0.18688,0.48536,0.51464,0.49974,0.0724,0.04182,0.02248,0.05018,0.31338,0.03659,0.09226,0.22504,0.08495,0.26895,0.21093,0.08129,0.58102,0.115,0.1874,0.12441,0.18061,0.07763,0.07423,0.06874,0.01986,0.09305,0.00967,0.00392,0.02823,0.01019,0.00967,0.00575,0.10664,0.08129,0.07527,0.05123,0.06012,24.8620229197808
"Vancouver",2016-09-01,0.58205,0.04209,0.03415,0.34172,0.14479,0.16252,0.15934,0.1837,0.16014,0.18952,0.48227,0.51773,0.50741,0.06617,0.04341,0.02276,0.05214,0.3081,0.0352,0.09132,0.22208,0.08258,0.27184,0.21334,0.08364,0.57173,0.1199,0.19772,0.12282,0.19031,0.0667,0.08497,0.06167,0.01535,0.09529,0.01059,0.00424,0.02435,0.00953,0.00821,0.00503,0.10323,0.08444,0.07014,0.05347,0.05135,25.1737305699482
"Vancouver",2016-10-01,0.57703,0.04859,0.03506,0.33932,0.13915,0.15378,0.16068,0.1767,0.1698,0.19989,0.4804,0.5196,0.51215,0.06764,0.04638,0.02181,0.05605,0.29597,0.03617,0.0878,0.22336,0.08145,0.27526,0.21093,0.08504,0.5693,0.11982,0.19078,0.11734,0.18636,0.06184,0.08586,0.06516,0.02789,0.10215,0.00828,0.00304,0.02347,0.00828,0.0069,0.00387,0.10878,0.08227,0.07482,0.05218,0.05439,25.1064486486486
"Vancouver",2016-11-01,0.56685,0.04137,0.03151,0.36027,0.13973,0.15342,0.16466,0.17205,0.1674,0.20274,0.4789,0.5211,0.51205,0.07205,0.04658,0.02137,0.05507,0.29288,0.03836,0.08959,0.21808,0.08575,0.27644,0.20521,0.08658,0.55616,0.11781,0.18329,0.11726,0.18356,0.05644,0.08877,0.07205,0.0263,0.10603,0.00493,0.00438,0.02466,0.00932,0.01123,0.00356,0.10822,0.08082,0.07397,0.05644,0.05233,25.2377998894417
"Vancouver",2016-12-01,0.57143,0.04105,0.02737,0.36015,0.13793,0.15545,0.16694,0.16968,0.17132,0.19869,0.47811,0.52189,0.50766,0.07033,0.04844,0.02271,0.05638,0.29447,0.03722,0.08976,0.21784,0.08593,0.27531,0.20252,0.09141,0.5624,0.11357,0.18938,0.12671,0.18774,0.05008,0.07772,0.07471,0.02217,0.09524,0.00794,0.00438,0.02709,0.00876,0.01204,0.00438,0.11166,0.08101,0.07553,0.06322,0.04735,25.5075027203482
