"GEO","Date","Employed_working","Employed_absent","Unemployed","Not_in_LF","16_to_24_years","25_to_34_years","35_to_44_years","45_to_54_years","55_to_64_years","over_65_years","Male","Female","Married","Common_Law","Widowed","Separated","Divorced","Single","Minimal_Educ","Some_High_School","High_School","Some_Postsecondary","Postsecondary","Bachelors","Above_Bachelors","Employee","Self_Employed","New_immigrant","Old_immigrant","Non_immigrant","Unattached","Couple/Dual/no_kid","Couple/Dual/young_kid","Couple/Dual/old_kid","Couple/Single_earn/no_kid","Couple/Single_earn/young_kid","Couple/Single_earn/old_kid","Couple/Non_earn/no_kid","Couple/Non_earn/young_kid","Couple/Non_earn/old_kid","Lone/Empl/young_kid","Lone/Empl/old_kid","Lone/Unempl/young_kid","Lone/Unempl/old_kid","Other_Fam","YKID_newborn_preK","YKID_schoolage","YKID_Teen","YKID_adult","HRLYEARN"
"Toronto",2020-03-01,0.46198,0.11037,0.04762,0.38003,0.14544,0.15799,0.17922,0.1722,0.16353,0.18162,0.48376,0.51624,0.54208,0.04651,0.0478,0.01956,0.03691,0.30712,0.0515,0.08343,0.19324,0.06589,0.22111,0.25268,0.13215,0.56515,0.10631,0.122,0.43319,0.44481,0.13621,0.1148,0.17442,0.05925,0.08712,0.09616,0.02529,0.09782,0.02307,0.00609,0.0275,0.01569,0.01347,0.00591,0.1172,0.09247,0.0849,0.06202,0.05574,31.4145952287837
"Toronto",2020-04-01,0.40971,0.11947,0.06443,0.40638,0.14493,0.15217,0.17803,0.1743,0.16412,0.18645,0.47944,0.52056,0.53976,0.0474,0.04818,0.01841,0.04054,0.30572,0.04681,0.0801,0.18919,0.07383,0.22601,0.25069,0.13337,0.56483,0.1134,0.12045,0.43126,0.4483,0.14023,0.10262,0.16295,0.04798,0.09166,0.09988,0.03329,0.10223,0.02409,0.01018,0.02507,0.01469,0.01332,0.00666,0.12515,0.08715,0.08441,0.06208,0.05562,33.2853711387736
"Toronto",2020-05-01,0.42996,0.09212,0.09212,0.38579,0.14266,0.15141,0.17031,0.1737,0.1731,0.18882,0.4805,0.5195,0.54954,0.04417,0.04417,0.01632,0.04178,0.30402,0.04596,0.08197,0.18643,0.07063,0.22006,0.26104,0.1339,0.56387,0.11242,0.11679,0.43116,0.45205,0.13689,0.09829,0.15519,0.05233,0.09272,0.10426,0.03601,0.10864,0.01751,0.01393,0.02248,0.01532,0.01154,0.00637,0.12853,0.08337,0.08138,0.06029,0.06068,33.7370900473934
"Toronto",2020-06-01,0.47782,0.07328,0.08773,0.36117,0.14475,0.14274,0.16483,0.17848,0.17366,0.19554,0.47982,0.52018,0.5535,0.03895,0.04778,0.01967,0.04156,0.29853,0.04537,0.08432,0.19133,0.06545,0.22184,0.25959,0.1321,0.56314,0.11283,0.11604,0.43044,0.45352,0.13371,0.10821,0.16944,0.0524,0.09215,0.09436,0.03333,0.10359,0.01285,0.01486,0.02951,0.01084,0.01164,0.00663,0.12648,0.08673,0.0787,0.06103,0.05983,32.9620674157303
"Toronto",2020-07-01,0.48575,0.07786,0.09252,0.34387,0.14457,0.13755,0.16006,0.18154,0.17679,0.1995,0.47873,0.52127,0.55308,0.0411,0.04915,0.01962,0.04213,0.29492,0.04316,0.08323,0.19765,0.06072,0.2183,0.26642,0.13052,0.56671,0.1138,0.10946,0.43185,0.45869,0.12846,0.11194,0.17038,0.06031,0.08633,0.09789,0.03387,0.1045,0.01384,0.00826,0.02933,0.01342,0.01157,0.0064,0.1235,0.09067,0.07848,0.06175,0.06134,32.972533632287
"Toronto",2020-08-01,0.49362,0.08741,0.08486,0.33411,0.14122,0.13335,0.16631,0.18014,0.17737,0.20162,0.47405,0.52595,0.5504,0.0436,0.04615,0.02063,0.04424,0.29498,0.04105,0.08294,0.19672,0.05997,0.22118,0.27137,0.12675,0.57337,0.11399,0.10932,0.43067,0.46002,0.1325,0.11633,0.17971,0.06657,0.07699,0.08401,0.02999,0.10315,0.01255,0.00872,0.03148,0.01382,0.01127,0.00553,0.12739,0.0906,0.08039,0.0604,0.06168,32.0166308243728
"Toronto",2020-09-01,0.54054,0.04703,0.06661,0.34582,0.14429,0.13301,0.16982,0.17706,0.1777,0.19813,0.47712,0.52288,0.54799,0.04554,0.04405,0.02149,0.04235,0.29857,0.03852,0.08087,0.20366,0.05852,0.21834,0.27346,0.12662,0.56203,0.11981,0.10619,0.42584,0.46797,0.1296,0.11322,0.1943,0.07363,0.08236,0.07938,0.02681,0.0996,0.01,0.00766,0.03022,0.0166,0.00936,0.0034,0.12386,0.09789,0.07746,0.06044,0.06491,32.3815982142857
"Toronto",2020-10-01,0.54275,0.05081,0.06312,0.34333,0.141,0.13653,0.16943,0.17972,0.17681,0.19651,0.47851,0.52149,0.54432,0.05036,0.04454,0.02126,0.04364,0.29588,0.03984,0.07923,0.20434,0.05394,0.2171,0.27372,0.13183,0.56603,0.1184,0.11325,0.41674,0.47001,0.13272,0.11907,0.19226,0.07162,0.08147,0.08281,0.02686,0.10161,0.01052,0.00492,0.03044,0.01679,0.00918,0.00537,0.11437,0.10184,0.07632,0.06088,0.06267,32.4590850277264
"Toronto",2020-11-01,0.54757,0.04361,0.06063,0.34818,0.14342,0.13596,0.17351,0.17491,0.17257,0.19963,0.47901,0.52099,0.54244,0.04641,0.04594,0.02029,0.04548,0.29944,0.04104,0.07952,0.20312,0.0555,0.21828,0.27146,0.13106,0.55107,0.1222,0.1229,0.40998,0.46712,0.14272,0.11614,0.19823,0.07859,0.07696,0.07976,0.02402,0.10005,0.01213,0.0021,0.03125,0.01679,0.01119,0.0049,0.10518,0.10121,0.07952,0.06203,0.0632,31.7702055800294
"Toronto",2020-12-01,0.52671,0.05201,0.06076,0.36052,0.1461,0.13948,0.1643,0.17234,0.17683,0.20095,0.48132,0.51868,0.53664,0.04799,0.04846,0.01797,0.04137,0.30757,0.04184,0.07801,0.20875,0.05887,0.21253,0.26619,0.13381,0.55201,0.11182,0.1227,0.40969,0.46761,0.14846,0.113,0.19314,0.07376,0.08038,0.07281,0.02861,0.10236,0.0156,0.00449,0.02624,0.01797,0.01087,0.00449,0.1078,0.09764,0.07636,0.05697,0.06336,31.8371428571429
"Vancouver",2020-01-01,0.58304,0.051,0.02972,0.33624,0.15326,0.17344,0.16199,0.15599,0.15926,0.19607,0.49332,0.50668,0.49959,0.0679,0.04091,0.02127,0.04936,0.32097,0.03245,0.0739,0.17726,0.08372,0.28606,0.23425,0.11235,0.59913,0.10472,0.11781,0.3327,0.5495,0.19525,0.12872,0.1958,0.048,0.07745,0.06518,0.01854,0.09272,0.006,0.00109,0.02073,0.01718,0.00709,0.00191,0.12435,0.08917,0.07118,0.05209,0.04309,29.186974961676
"Vancouver",2020-02-01,0.59265,0.04797,0.03043,0.32895,0.14967,0.17352,0.16228,0.15844,0.16201,0.19408,0.49424,0.50576,0.50302,0.06798,0.04276,0.02248,0.0466,0.31716,0.02933,0.07429,0.18476,0.08388,0.28289,0.2352,0.10965,0.59265,0.11294,0.11924,0.33854,0.54221,0.19682,0.14062,0.1875,0.05181,0.07922,0.05784,0.01782,0.09238,0.00768,0.0011,0.02138,0.01727,0.00822,0.0011,0.11924,0.0847,0.06935,0.04879,0.04331,29.5891077875193
"Vancouver",2020-03-01,0.46808,0.12053,0.04684,0.36456,0.14737,0.1611,0.1605,0.16408,0.16677,0.20018,0.49314,0.50686,0.50716,0.06951,0.04087,0.02148,0.04863,0.31235,0.03043,0.07637,0.18467,0.08711,0.28759,0.2327,0.10113,0.57488,0.11933,0.11545,0.33353,0.55101,0.19869,0.12023,0.18526,0.04475,0.08413,0.06593,0.0185,0.10949,0.00895,0.00537,0.02029,0.01879,0.01044,0.00119,0.108,0.0889,0.07011,0.05101,0.04356,30.26555
"Vancouver",2020-04-01,0.42926,0.09155,0.06114,0.41805,0.14052,0.16101,0.15557,0.16421,0.16613,0.21255,0.49168,0.50832,0.50704,0.07074,0.04065,0.02401,0.04641,0.31114,0.03009,0.07458,0.18726,0.08611,0.28841,0.23592,0.09763,0.55634,0.12388,0.11204,0.33355,0.55442,0.1927,0.10595,0.15429,0.04193,0.09187,0.06658,0.02273,0.12484,0.02145,0.0112,0.01665,0.01857,0.01376,0.0032,0.11428,0.08323,0.06786,0.04706,0.04802,31.3609520062943
"Vancouver",2020-05-01,0.44013,0.08586,0.07895,0.39507,0.12829,0.15789,0.15263,0.16546,0.175,0.22072,0.49507,0.50493,0.50921,0.07072,0.04441,0.02138,0.04704,0.30724,0.03289,0.07467,0.18914,0.08553,0.28586,0.23618,0.09572,0.56447,0.12237,0.11086,0.34211,0.54704,0.19079,0.1102,0.14342,0.05263,0.10164,0.06974,0.02204,0.12171,0.0148,0.00921,0.01809,0.01513,0.01283,0.00296,0.1148,0.07895,0.06349,0.04572,0.05099,31.2743705463183
"Vancouver",2020-06-01,0.48151,0.07228,0.08381,0.3624,0.1208,0.1493,0.15643,0.16457,0.18561,0.22328,0.48558,0.51442,0.51442,0.06888,0.04717,0.02206,0.04852,0.29895,0.02884,0.07194,0.19002,0.08619,0.29148,0.23515,0.09637,0.55853,0.12114,0.10655,0.3434,0.55005,0.18629,0.12046,0.13912,0.05192,0.10146,0.0682,0.03122,0.12114,0.01357,0.00713,0.02715,0.01561,0.00814,0.00238,0.10621,0.07974,0.06685,0.04174,0.05531,30.8087049808429
"Vancouver",2020-07-01,0.47676,0.08271,0.07143,0.3691,0.11757,0.14867,0.14969,0.16541,0.18968,0.22898,0.47129,0.52871,0.51572,0.07621,0.05126,0.01914,0.05024,0.28742,0.02837,0.07348,0.20096,0.08442,0.29357,0.22317,0.09604,0.54511,0.12748,0.10424,0.34416,0.55161,0.18182,0.1056,0.14388,0.05161,0.10936,0.07075,0.03691,0.12338,0.00957,0.00957,0.02632,0.00889,0.00957,0.00513,0.10766,0.08031,0.07006,0.04033,0.05605,29.4584698608964
"Vancouver",2020-08-01,0.47071,0.07891,0.08063,0.36975,0.11613,0.15403,0.15438,0.16299,0.18642,0.22605,0.46864,0.53136,0.51482,0.07615,0.05203,0.01688,0.05203,0.28808,0.0286,0.07512,0.19538,0.07994,0.29256,0.22915,0.09924,0.55858,0.10889,0.09924,0.35045,0.55031,0.17712,0.10717,0.15403,0.05134,0.08925,0.07167,0.02412,0.12578,0.01482,0.01964,0.0255,0.00965,0.00655,0.0062,0.11716,0.08305,0.07271,0.04686,0.05617,30.9019014626636
"Vancouver",2020-09-01,0.52388,0.05031,0.05396,0.37186,0.10791,0.15603,0.16296,0.16114,0.17681,0.23514,0.47065,0.52935,0.51768,0.07255,0.05651,0.01823,0.04958,0.28545,0.02515,0.06854,0.19249,0.07474,0.29384,0.23587,0.10937,0.5556,0.11447,0.0988,0.35472,0.54648,0.17937,0.12687,0.15348,0.05651,0.07656,0.07474,0.02734,0.11557,0.01276,0.00729,0.02479,0.01276,0.00729,0.00547,0.11921,0.07875,0.08677,0.04375,0.05505,31.1072791243159
"Vancouver",2020-10-01,0.54635,0.04617,0.04434,0.36314,0.10993,0.15427,0.16709,0.15683,0.18065,0.23122,0.4771,0.5229,0.51228,0.06999,0.05753,0.02052,0.04984,0.28985,0.02528,0.06742,0.19348,0.07915,0.28289,0.24331,0.10846,0.56101,0.11286,0.10333,0.34921,0.54745,0.18835,0.12276,0.1583,0.05936,0.07585,0.06999,0.01649,0.11579,0.00989,0.00879,0.02565,0.01539,0.0044,0.00257,0.12642,0.08428,0.08135,0.04177,0.0524,30.8563260706236
"Vancouver",2020-11-01,0.56416,0.04314,0.04646,0.34624,0.11726,0.15155,0.17109,0.16409,0.17183,0.22419,0.47419,0.52581,0.51364,0.06969,0.05642,0.02065,0.05162,0.28798,0.02471,0.07633,0.191,0.08075,0.27065,0.24926,0.1073,0.56674,0.11615,0.10546,0.34255,0.55199,0.18879,0.12795,0.18252,0.04425,0.07928,0.07153,0.01549,0.10619,0.0059,0.00885,0.02323,0.01401,0.0059,0.00737,0.11873,0.08186,0.08813,0.04794,0.04646,30.9573165307635
"Vancouver",2020-12-01,0.55774,0.04478,0.03771,0.35978,0.1139,0.14768,0.17321,0.16418,0.16654,0.23449,0.47526,0.52474,0.52278,0.07031,0.05499,0.01807,0.05145,0.2824,0.02592,0.07738,0.19324,0.07581,0.27455,0.24352,0.10958,0.55656,0.11822,0.10841,0.34525,0.54635,0.18853,0.13354,0.17753,0.04831,0.0762,0.07581,0.01375,0.11548,0.00589,0.00825,0.01728,0.01296,0.00589,0.00589,0.11469,0.07345,0.09034,0.04988,0.04713,30.9377528089888
