"GEO","Date","Employed_working","Employed_absent","Unemployed","Not_in_LF","16_to_24_years","25_to_34_years","35_to_44_years","45_to_54_years","55_to_64_years","over_65_years","Male","Female","Married","Common_Law","Widowed","Separated","Divorced","Single","Minimal_Educ","Some_High_School","High_School","Some_Postsecondary","Postsecondary","Bachelors","Above_Bachelors","Employee","Self_Employed","New_immigrant","Old_immigrant","Non_immigrant","Unattached","Couple/Dual/no_kid","Couple/Dual/young_kid","Couple/Dual/old_kid","Couple/Single_earn/no_kid","Couple/Single_earn/young_kid","Couple/Single_earn/old_kid","Couple/Non_earn/no_kid","Couple/Non_earn/young_kid","Couple/Non_earn/old_kid","Lone/Empl/young_kid","Lone/Empl/old_kid","Lone/Unempl/young_kid","Lone/Unempl/old_kid","Other_Fam","YKID_newborn_preK","YKID_schoolage","YKID_Teen","YKID_adult","HRLYEARN"
"Quebec",2019-09-01,0.5376,0.05008,0.02361,0.38872,0.11465,0.12598,0.15744,0.14555,0.19895,0.25743,0.49243,0.50757,0.33642,0.27541,0.05182,0.02028,0.05388,0.26218,0.09793,0.12852,0.14928,0.05245,0.40433,0.11853,0.04897,0.56652,0.08272,0.01664,0.02805,0.95531,0.21567,0.13652,0.18691,0.04548,0.09096,0.03225,0.01078,0.16076,0.00745,0.00174,0.03843,0.01474,0.00689,0.00341,0.04802,0.0954,0.08391,0.03874,0.04199,26.1511126672891
"Quebec",2019-10-01,0.53916,0.05298,0.02653,0.38132,0.11648,0.12469,0.15393,0.15162,0.20277,0.2505,0.49398,0.50602,0.33495,0.27639,0.05067,0.02056,0.05314,0.26428,0.09561,0.12931,0.14764,0.05482,0.40339,0.11975,0.04948,0.57334,0.08398,0.01609,0.02669,0.95721,0.21393,0.13999,0.18827,0.04358,0.09242,0.03338,0.01076,0.15537,0.00757,0.00127,0.03888,0.0153,0.00701,0.00311,0.04916,0.09362,0.08493,0.04127,0.04119,26.2012416368446
"Quebec",2019-11-01,0.53924,0.04411,0.03214,0.38451,0.11589,0.12753,0.15202,0.15042,0.20179,0.25235,0.49466,0.50534,0.32701,0.28083,0.05216,0.01962,0.05368,0.26671,0.09539,0.12777,0.14484,0.05846,0.40509,0.119,0.04945,0.57465,0.08103,0.01643,0.02544,0.95813,0.21949,0.12993,0.1832,0.04371,0.09324,0.03661,0.00941,0.16079,0.00806,0.00343,0.03972,0.0134,0.00694,0.00359,0.04849,0.093,0.08478,0.04179,0.041,26.4793675078864
"Quebec",2019-12-01,0.53911,0.04386,0.02996,0.38707,0.12088,0.12974,0.15211,0.14876,0.19605,0.25246,0.49357,0.50643,0.31725,0.28473,0.05441,0.02029,0.05433,0.26899,0.09595,0.12847,0.1474,0.06096,0.40129,0.11632,0.04961,0.57921,0.07837,0.01526,0.02509,0.95965,0.21866,0.13038,0.18806,0.04218,0.08812,0.03915,0.00943,0.1585,0.00879,0.00288,0.04282,0.01334,0.00663,0.00391,0.04714,0.09659,0.08341,0.04586,0.03995,26.3268099511888
"Toronto",2017-01-01,0.56535,0.03679,0.04543,0.35243,0.15731,0.1585,0.16562,0.17918,0.15647,0.18291,0.47737,0.52263,0.53179,0.05306,0.04679,0.02407,0.04238,0.30192,0.05391,0.09137,0.18918,0.06967,0.24699,0.22953,0.11934,0.55891,0.10866,0.11578,0.43974,0.44448,0.13952,0.1168,0.20359,0.07967,0.07323,0.07544,0.03034,0.09493,0.01475,0.0039,0.02577,0.02017,0.01424,0.0078,0.09985,0.09951,0.08103,0.05679,0.07137,26.3998840381992
"Toronto",2017-02-01,0.56643,0.03996,0.04337,0.35024,0.15505,0.15813,0.16684,0.17913,0.15727,0.18357,0.47865,0.52135,0.53176,0.04901,0.0473,0.0222,0.04201,0.30772,0.05567,0.0917,0.18784,0.06779,0.24283,0.23822,0.11595,0.55823,0.11185,0.11663,0.43613,0.44723,0.14652,0.11339,0.21089,0.07684,0.07633,0.07087,0.03108,0.08965,0.01212,0.00427,0.02305,0.02015,0.01537,0.00529,0.10417,0.10263,0.08128,0.05413,0.06916,26.9821034600891
"Toronto",2017-03-01,0.54475,0.05989,0.04483,0.35053,0.15216,0.15648,0.16635,0.17708,0.16219,0.18574,0.4788,0.5212,0.52796,0.04933,0.04743,0.02337,0.04016,0.31175,0.05228,0.08967,0.19439,0.0682,0.24511,0.23853,0.11182,0.55617,0.11546,0.11009,0.43275,0.45716,0.14714,0.11944,0.20443,0.07149,0.07426,0.07599,0.03098,0.09382,0.01091,0.00208,0.02216,0.02302,0.01558,0.00571,0.10299,0.10369,0.07859,0.05366,0.0663,26.9551564147627
"Toronto",2017-04-01,0.56828,0.04,0.04017,0.35155,0.15672,0.15345,0.17017,0.17552,0.16,0.18414,0.48172,0.51828,0.52448,0.0481,0.04776,0.02328,0.04069,0.31569,0.05276,0.09172,0.19983,0.06569,0.24155,0.23897,0.10948,0.55931,0.11586,0.10759,0.42207,0.47034,0.14569,0.11621,0.20241,0.07741,0.07517,0.07362,0.02655,0.08948,0.00931,0.00414,0.02431,0.02397,0.01362,0.00431,0.11379,0.09914,0.07759,0.05621,0.0669,26.8773775616534
"Toronto",2017-05-01,0.58429,0.03607,0.04943,0.33021,0.15487,0.15193,0.16753,0.18054,0.15678,0.18835,0.48266,0.51734,0.52497,0.04821,0.04665,0.02393,0.04145,0.31478,0.05168,0.0888,0.20239,0.06243,0.24298,0.24037,0.11134,0.56382,0.11602,0.11065,0.41537,0.47399,0.14429,0.11637,0.19216,0.0718,0.07666,0.07804,0.02862,0.09088,0.01041,0.00607,0.02706,0.02341,0.01197,0.00486,0.11741,0.09608,0.08238,0.05394,0.06538,26.4709696142028
"Toronto",2017-06-01,0.58164,0.03348,0.04384,0.34104,0.1562,0.15223,0.16776,0.18139,0.1524,0.19002,0.48637,0.51363,0.52226,0.04729,0.04574,0.02295,0.04073,0.32102,0.04988,0.09389,0.20608,0.06162,0.23939,0.23904,0.11011,0.55523,0.11978,0.11909,0.40749,0.47342,0.14342,0.11823,0.19123,0.0699,0.06955,0.08146,0.02641,0.09493,0.01053,0.00742,0.0271,0.02365,0.01277,0.00518,0.11823,0.09216,0.08681,0.05437,0.06369,26.6499170697996
"Toronto",2017-07-01,0.55459,0.05939,0.04594,0.34009,0.15214,0.14865,0.16873,0.18638,0.15441,0.18969,0.48803,0.51197,0.52856,0.04629,0.04908,0.02253,0.04192,0.31162,0.05275,0.09328,0.21293,0.05991,0.23546,0.23633,0.10934,0.56489,0.11057,0.12297,0.40402,0.47301,0.14463,0.11476,0.18201,0.06987,0.07528,0.0938,0.02515,0.0917,0.01031,0.01013,0.02515,0.02183,0.01066,0.00367,0.12105,0.0938,0.08961,0.05013,0.06323,26.6404755341144
"Toronto",2017-08-01,0.55414,0.06192,0.0432,0.34074,0.15235,0.15445,0.16652,0.18559,0.15218,0.18891,0.484,0.516,0.5223,0.04898,0.04968,0.02414,0.04548,0.30943,0.0509,0.09218,0.21462,0.06035,0.23456,0.23159,0.11579,0.55921,0.11387,0.12577,0.40283,0.4714,0.14308,0.12069,0.17842,0.06804,0.06979,0.0948,0.02361,0.09096,0.0105,0.00892,0.03236,0.02239,0.01312,0.00455,0.11877,0.09166,0.09428,0.0502,0.06175,26.7251122625216
"Toronto",2017-09-01,0.57704,0.03475,0.03721,0.351,0.15198,0.1576,0.16848,0.18743,0.15058,0.18392,0.48596,0.51404,0.52931,0.05019,0.04809,0.02282,0.0451,0.30449,0.04774,0.09565,0.20358,0.0616,0.23289,0.23763,0.12092,0.55897,0.11565,0.13636,0.39663,0.46701,0.1418,0.12917,0.18884,0.06599,0.06897,0.09214,0.02439,0.08178,0.01351,0.00755,0.03141,0.01878,0.01369,0.00474,0.11723,0.09407,0.09951,0.0516,0.05932,27.3240464461647
"Toronto",2017-10-01,0.5759,0.03676,0.03676,0.35057,0.15444,0.15427,0.16763,0.19033,0.15075,0.18259,0.48056,0.51944,0.53245,0.05172,0.04556,0.02375,0.04626,0.30026,0.04556,0.0985,0.20563,0.06209,0.23483,0.23096,0.12243,0.56324,0.10941,0.13826,0.39683,0.46491,0.13791,0.12436,0.19208,0.06332,0.07318,0.09675,0.01812,0.08654,0.01513,0.00792,0.03448,0.02357,0.01495,0.0051,0.1066,0.10114,0.0985,0.05277,0.05717,27.1276077885953
"Toronto",2017-11-01,0.58475,0.03273,0.03503,0.34749,0.15127,0.15552,0.16561,0.18577,0.15747,0.18436,0.48248,0.51752,0.53698,0.05096,0.04618,0.02335,0.04388,0.29866,0.04158,0.10014,0.20205,0.06653,0.23107,0.23815,0.12049,0.56653,0.10686,0.13977,0.3988,0.46143,0.13694,0.12385,0.19904,0.06369,0.07219,0.0936,0.01805,0.09147,0.01256,0.00478,0.03362,0.02176,0.01362,0.00495,0.10987,0.10067,0.09643,0.0552,0.0552,27.6979827586207
"Toronto",2017-12-01,0.58851,0.03512,0.03583,0.34053,0.1556,0.16421,0.16157,0.19178,0.15227,0.17457,0.47752,0.52248,0.5346,0.05638,0.04373,0.0216,0.04285,0.30084,0.03864,0.10274,0.19477,0.07007,0.22726,0.24499,0.12153,0.57341,0.1066,0.14313,0.39902,0.45785,0.13277,0.12979,0.20706,0.05655,0.07253,0.09677,0.02055,0.08623,0.01177,0.00421,0.03337,0.02195,0.01282,0.00457,0.10906,0.10327,0.09765,0.05883,0.05163,27.9337428282146
"Toronto",2018-01-01,0.57412,0.03434,0.03641,0.35513,0.15634,0.16652,0.15979,0.18878,0.156,0.17256,0.48197,0.51803,0.53374,0.05591,0.04124,0.02226,0.04211,0.30475,0.03848,0.10198,0.18965,0.07265,0.23158,0.24331,0.12235,0.56618,0.10906,0.12821,0.41346,0.45833,0.12718,0.13028,0.20656,0.05712,0.07023,0.09681,0.02571,0.08783,0.01191,0.005,0.03227,0.02209,0.01294,0.00414,0.10992,0.10423,0.09111,0.06143,0.05367,27.9079979430922
"Toronto",2018-02-01,0.56783,0.04223,0.03568,0.35425,0.14928,0.16635,0.16497,0.18773,0.15687,0.1748,0.4813,0.5187,0.53249,0.05499,0.04103,0.02241,0.04258,0.3065,0.03827,0.09998,0.19135,0.07119,0.23513,0.24323,0.12084,0.56697,0.1086,0.12825,0.41389,0.45785,0.12774,0.12532,0.20876,0.05913,0.07137,0.09016,0.02379,0.09274,0.01345,0.00414,0.02844,0.01965,0.01258,0.00534,0.11739,0.10222,0.08636,0.06154,0.05327,28.0841871584699
"Toronto",2018-03-01,0.54183,0.06369,0.03992,0.35456,0.1503,0.16939,0.16296,0.18535,0.15672,0.17529,0.48369,0.51631,0.52673,0.05467,0.04217,0.02048,0.04408,0.31187,0.04009,0.0984,0.19299,0.07011,0.23776,0.24193,0.11871,0.56751,0.11003,0.12027,0.41444,0.46529,0.13415,0.12149,0.19281,0.063,0.07237,0.09302,0.0236,0.0925,0.01145,0.00746,0.02794,0.021,0.01371,0.00486,0.12062,0.10482,0.07983,0.05745,0.05814,28.1395727683223
"Toronto",2018-04-01,0.57172,0.03694,0.03919,0.35215,0.14414,0.17469,0.16226,0.1797,0.16054,0.17866,0.48731,0.51269,0.52667,0.05645,0.04367,0.02037,0.04195,0.31089,0.0416,0.09632,0.1885,0.06732,0.23839,0.24512,0.12273,0.56275,0.11341,0.11531,0.4193,0.46539,0.13982,0.12653,0.18574,0.06473,0.07733,0.08614,0.02434,0.09287,0.01208,0.00656,0.02658,0.01985,0.01191,0.00432,0.12118,0.1015,0.0744,0.05576,0.05973,28.2969161779924
"Toronto",2018-05-01,0.57684,0.03907,0.04567,0.33843,0.1436,0.17243,0.16808,0.17764,0.15784,0.18041,0.48185,0.51815,0.52144,0.05748,0.04515,0.02223,0.04185,0.31186,0.0448,0.0929,0.18302,0.06529,0.24275,0.24883,0.12242,0.56416,0.11565,0.11565,0.41743,0.46692,0.14291,0.12016,0.19257,0.06008,0.07918,0.08682,0.0257,0.09168,0.00799,0.00677,0.02691,0.02379,0.01476,0.00486,0.11582,0.10575,0.07449,0.0547,0.05956,28.1477502579979
"Toronto",2018-06-01,0.58008,0.03675,0.04315,0.34002,0.13938,0.16175,0.17116,0.17951,0.16051,0.18768,0.48651,0.51349,0.52575,0.057,0.04545,0.0245,0.0419,0.3054,0.04634,0.09251,0.18111,0.06321,0.24272,0.24893,0.12518,0.55131,0.12251,0.11648,0.41903,0.46449,0.14719,0.12447,0.18821,0.06552,0.07546,0.08452,0.02166,0.09641,0.01136,0.00497,0.0293,0.02326,0.0119,0.00444,0.11133,0.10192,0.07582,0.05522,0.05948,28.046396011396
"Toronto",2018-07-01,0.55548,0.06182,0.04121,0.34149,0.1416,0.16221,0.16273,0.1814,0.1608,0.19126,0.48521,0.51479,0.52448,0.059,0.04685,0.02483,0.04139,0.30345,0.04632,0.08806,0.18704,0.06094,0.24234,0.24991,0.1254,0.56252,0.11448,0.12135,0.41863,0.46002,0.14283,0.1254,0.17559,0.06552,0.07837,0.08454,0.02413,0.09792,0.01233,0.00493,0.03012,0.02501,0.01356,0.00546,0.1143,0.09687,0.07855,0.0516,0.0627,27.7540515140968
"Toronto",2018-08-01,0.53653,0.06603,0.04812,0.34932,0.14313,0.16456,0.1614,0.17457,0.1614,0.19494,0.48455,0.51545,0.52933,0.05374,0.04724,0.02529,0.04039,0.304,0.04636,0.08114,0.19055,0.06252,0.24587,0.2471,0.12645,0.5569,0.11538,0.12171,0.4157,0.46259,0.14752,0.11697,0.17597,0.06445,0.07394,0.09009,0.02792,0.10327,0.0144,0.00457,0.02915,0.0223,0.01264,0.00615,0.11064,0.098,0.08114,0.05163,0.06305,27.7942184154176
"Toronto",2018-09-01,0.5584,0.03916,0.04056,0.36188,0.14291,0.16345,0.16223,0.17946,0.15805,0.19391,0.47815,0.52185,0.52689,0.05309,0.04717,0.02611,0.04369,0.30305,0.04317,0.07346,0.1906,0.06301,0.24735,0.25048,0.13194,0.55265,0.11628,0.12759,0.42037,0.45205,0.14639,0.11192,0.18225,0.0644,0.07328,0.09469,0.02715,0.10078,0.01184,0.00313,0.0329,0.02332,0.0087,0.00592,0.11332,0.0973,0.08999,0.05152,0.06162,28.4122417503587
"Toronto",2018-10-01,0.56958,0.03544,0.03803,0.35696,0.14555,0.1637,0.16439,0.18392,0.15609,0.18634,0.47744,0.52256,0.52567,0.05583,0.04719,0.02385,0.04529,0.30216,0.03768,0.07018,0.1962,0.06482,0.25117,0.25272,0.12723,0.55799,0.11409,0.13276,0.40951,0.45774,0.14054,0.11703,0.18807,0.06517,0.07226,0.09646,0.03025,0.093,0.01175,0.00346,0.02973,0.0242,0.01193,0.00553,0.11063,0.10026,0.09334,0.05117,0.06344,28.2249947534103
"Toronto",2018-11-01,0.57782,0.03127,0.03403,0.35688,0.14787,0.15996,0.16566,0.18449,0.15529,0.18673,0.48057,0.51943,0.52738,0.0539,0.04681,0.02297,0.04923,0.29971,0.03748,0.07307,0.20418,0.06512,0.25082,0.24529,0.12403,0.55398,0.11418,0.13733,0.40871,0.45396,0.14009,0.1147,0.19295,0.06858,0.0691,0.09242,0.0285,0.09034,0.01296,0.00691,0.02608,0.02246,0.01244,0.00501,0.11746,0.09449,0.09812,0.05217,0.06495,27.8511673016973
"Toronto",2018-12-01,0.57465,0.03496,0.03324,0.35716,0.14827,0.16566,0.16394,0.18168,0.1543,0.18615,0.47477,0.52523,0.52557,0.05287,0.04856,0.02239,0.0508,0.29981,0.0353,0.06974,0.21336,0.06785,0.24729,0.24522,0.12123,0.55502,0.11503,0.1388,0.40658,0.45462,0.13776,0.11193,0.19115,0.06888,0.07439,0.09368,0.031,0.0911,0.01102,0.0062,0.02497,0.02049,0.01257,0.00654,0.11831,0.09609,0.09954,0.04839,0.06578,27.8455075966851
"Toronto",2019-01-01,0.56808,0.03796,0.04038,0.35358,0.14495,0.16739,0.16911,0.17515,0.15565,0.18775,0.47403,0.52597,0.52908,0.0528,0.04745,0.02088,0.04987,0.29991,0.03745,0.07455,0.20224,0.06437,0.24573,0.25125,0.12442,0.55703,0.11596,0.11717,0.42744,0.45539,0.14081,0.11355,0.20242,0.06575,0.07489,0.09094,0.03244,0.0906,0.0088,0.00604,0.02226,0.01639,0.01398,0.00518,0.11596,0.09629,0.09974,0.0497,0.06247,28.1295462478185
"Toronto",2019-02-01,0.57126,0.04346,0.04087,0.34442,0.14753,0.16571,0.17177,0.17818,0.15411,0.18268,0.47671,0.52329,0.52883,0.05541,0.04519,0.02043,0.04745,0.30268,0.04104,0.07758,0.19965,0.06303,0.23567,0.25922,0.12381,0.56485,0.11775,0.1226,0.42459,0.45281,0.13974,0.11671,0.20797,0.06857,0.07671,0.08398,0.02494,0.09004,0.00935,0.00537,0.02372,0.0187,0.01247,0.00658,0.11515,0.09576,0.10182,0.049,0.05991,28.660975862069
"Toronto",2019-03-01,0.53699,0.07467,0.04422,0.34412,0.14986,0.16724,0.16827,0.17498,0.15967,0.17997,0.47694,0.52306,0.52839,0.05471,0.04353,0.01858,0.0468,0.30798,0.04319,0.07777,0.20114,0.06246,0.23572,0.25568,0.12405,0.56813,0.11889,0.12337,0.42206,0.45458,0.14178,0.11786,0.20458,0.07003,0.08035,0.08052,0.03028,0.08242,0.01067,0.00516,0.02254,0.01445,0.01222,0.00791,0.11924,0.0967,0.09566,0.04749,0.06125,28.8144233425414
"Toronto",2019-04-01,0.57467,0.04084,0.0417,0.34279,0.15072,0.16491,0.16491,0.17598,0.1611,0.18238,0.47794,0.52206,0.52725,0.05451,0.04239,0.01973,0.04776,0.30836,0.04378,0.07873,0.19761,0.06004,0.23482,0.25627,0.12874,0.57224,0.11801,0.13359,0.41962,0.44679,0.14224,0.11334,0.19917,0.0777,0.0796,0.07441,0.03046,0.08912,0.01056,0.00623,0.0263,0.01696,0.01177,0.00831,0.11386,0.09413,0.09292,0.04689,0.06662,28.7220585197935
"Toronto",2019-05-01,0.58191,0.04252,0.03956,0.33601,0.14901,0.17131,0.16731,0.17341,0.15789,0.18107,0.48031,0.51969,0.52022,0.05681,0.04217,0.02196,0.04618,0.31265,0.04339,0.07738,0.19275,0.06117,0.23475,0.25985,0.13071,0.56413,0.12234,0.1314,0.4167,0.4519,0.14604,0.11328,0.19937,0.07842,0.08139,0.07407,0.02841,0.08418,0.01063,0.0054,0.02963,0.01586,0.0122,0.00767,0.11345,0.09777,0.09045,0.04653,0.06553,29.0273351648352
"Toronto",2019-06-01,0.57971,0.04112,0.03842,0.34075,0.15352,0.16414,0.16936,0.17442,0.16026,0.17829,0.47877,0.52123,0.52275,0.05544,0.04061,0.02107,0.04685,0.31328,0.04382,0.08662,0.18992,0.05915,0.2275,0.26289,0.1301,0.55393,0.12437,0.13549,0.41945,0.44506,0.1424,0.11308,0.20357,0.07364,0.07179,0.07162,0.03033,0.09066,0.0123,0.00725,0.03354,0.01719,0.01028,0.00708,0.11527,0.0996,0.08224,0.0546,0.06539,29.3868470588235
"Toronto",2019-07-01,0.56122,0.06402,0.0433,0.33147,0.15368,0.16336,0.16794,0.17694,0.16166,0.17643,0.47597,0.52403,0.52624,0.05349,0.04194,0.02157,0.04653,0.31024,0.04381,0.08389,0.19511,0.05604,0.23162,0.26083,0.12871,0.55952,0.12447,0.13347,0.41892,0.44761,0.13958,0.10885,0.19256,0.08168,0.07319,0.07896,0.03328,0.08847,0.01138,0.0056,0.02972,0.01817,0.00951,0.00696,0.12209,0.09747,0.08253,0.05434,0.0703,29.3770225665207
"Toronto",2019-08-01,0.54459,0.07627,0.04569,0.33345,0.15169,0.16528,0.1663,0.17343,0.16052,0.18278,0.47494,0.52506,0.52302,0.0513,0.04433,0.02089,0.04501,0.31544,0.04179,0.08357,0.19161,0.0564,0.23866,0.25548,0.1325,0.55614,0.12247,0.13267,0.42246,0.44488,0.14693,0.11347,0.18379,0.07525,0.07695,0.08442,0.03041,0.0902,0.01172,0.00561,0.03058,0.01529,0.00934,0.00493,0.12111,0.09479,0.07933,0.05504,0.06353,28.8060576271186
"Toronto",2019-09-01,0.58554,0.03824,0.03589,0.34032,0.14894,0.1689,0.16672,0.17243,0.16085,0.18215,0.47635,0.52365,0.52348,0.05502,0.04478,0.02013,0.04512,0.31147,0.04025,0.08185,0.18266,0.05887,0.24153,0.26015,0.13469,0.55485,0.12882,0.14156,0.41798,0.44046,0.14609,0.13385,0.1949,0.07196,0.06827,0.07598,0.02969,0.08588,0.0099,0.00503,0.027,0.01795,0.0104,0.0047,0.11842,0.08923,0.08101,0.05602,0.06273,29.2446166778749
"Toronto",2019-10-01,0.57799,0.03591,0.03273,0.35337,0.1488,0.17017,0.16817,0.1675,0.15999,0.18537,0.47779,0.52221,0.52923,0.0511,0.0476,0.02004,0.04242,0.30962,0.04426,0.083,0.18704,0.05795,0.23898,0.25852,0.13026,0.54927,0.12391,0.13727,0.42568,0.43704,0.14228,0.13059,0.19155,0.0673,0.07649,0.0835,0.02856,0.08601,0.01052,0.00334,0.02806,0.01887,0.01136,0.00418,0.1174,0.09269,0.07699,0.05878,0.05845,29.393349120433
"Toronto",2019-11-01,0.5856,0.03565,0.03324,0.3455,0.14674,0.16621,0.16793,0.16793,0.16672,0.18446,0.4814,0.5186,0.5341,0.05202,0.04891,0.01998,0.03979,0.3052,0.04478,0.08698,0.18774,0.05804,0.23097,0.25956,0.13193,0.5589,0.12332,0.13538,0.4268,0.43782,0.1371,0.134,0.201,0.06614,0.07441,0.08629,0.02463,0.08905,0.01154,0.00138,0.02394,0.02101,0.00878,0.00241,0.11833,0.09387,0.07975,0.06183,0.05529,29.6027518848526
"Toronto",2019-12-01,0.58975,0.0367,0.0315,0.34205,0.14679,0.1686,0.17033,0.17085,0.16289,0.18054,0.48156,0.51844,0.52761,0.05297,0.04674,0.01973,0.03877,0.31418,0.04726,0.08205,0.18574,0.06301,0.23594,0.25844,0.12757,0.57019,0.11425,0.13346,0.42288,0.44366,0.14263,0.13796,0.19491,0.06162,0.07893,0.08361,0.02198,0.08551,0.01177,0.00208,0.0251,0.02112,0.009,0.0045,0.11927,0.08759,0.08361,0.05903,0.0528,29.5648793565684
"Vancouver",2017-01-01,0.55776,0.0424,0.03316,0.36668,0.14406,0.15955,0.16988,0.16553,0.16635,0.19462,0.47839,0.52161,0.50285,0.06469,0.04675,0.02446,0.05871,0.30253,0.03642,0.0935,0.22153,0.08562,0.26991,0.20767,0.08535,0.55477,0.11144,0.10302,0.35091,0.54607,0.19625,0.1177,0.18483,0.04376,0.07692,0.07801,0.02419,0.09731,0.00707,0.00381,0.02936,0.0125,0.01359,0.00489,0.10981,0.08725,0.07203,0.06143,0.04594,25.4541584158416
"Vancouver",2017-02-01,0.57017,0.04367,0.03186,0.3543,0.14062,0.16369,0.16561,0.16506,0.16973,0.19528,0.47926,0.52074,0.49629,0.07004,0.05026,0.02472,0.05658,0.30211,0.03845,0.08844,0.21505,0.08926,0.27383,0.20242,0.09256,0.56907,0.11425,0.10327,0.33782,0.55891,0.20132,0.13046,0.17687,0.039,0.08157,0.07361,0.02664,0.08734,0.00687,0.00522,0.03296,0.01071,0.01236,0.00494,0.11013,0.09173,0.06509,0.05932,0.04449,25.6456794802382
"Vancouver",2017-03-01,0.54282,0.07099,0.03398,0.35221,0.14448,0.16381,0.16547,0.16685,0.16575,0.19365,0.48398,0.51602,0.49254,0.07403,0.04779,0.02541,0.05442,0.3058,0.03923,0.08812,0.21271,0.08923,0.27597,0.19724,0.09751,0.57072,0.11105,0.10552,0.33757,0.55691,0.19751,0.11989,0.16961,0.04033,0.08149,0.07873,0.02983,0.0895,0.00691,0.00608,0.03398,0.01519,0.01243,0.00442,0.11409,0.09171,0.07099,0.05663,0.0489,25.5987107258938
"Vancouver",2017-04-01,0.57985,0.04563,0.03666,0.33786,0.15236,0.17246,0.16078,0.17029,0.16431,0.17979,0.49022,0.50978,0.49077,0.07279,0.04508,0.0239,0.0516,0.31586,0.03585,0.08555,0.2094,0.09234,0.28381,0.19636,0.09669,0.58582,0.10864,0.11135,0.32835,0.56029,0.19989,0.13471,0.17219,0.03965,0.07007,0.07713,0.03015,0.08772,0.0076,0.0038,0.03422,0.01738,0.01059,0.00516,0.10972,0.09587,0.06708,0.05486,0.04889,25.1995941727367
"Vancouver",2017-05-01,0.59511,0.04886,0.04117,0.31485,0.15646,0.17293,0.15592,0.17678,0.16442,0.17348,0.49273,0.50727,0.4908,0.06835,0.04529,0.02361,0.05161,0.32034,0.03459,0.08866,0.21878,0.08757,0.27532,0.20011,0.09498,0.59649,0.11227,0.1109,0.33269,0.55641,0.19984,0.1227,0.18062,0.04227,0.07055,0.0711,0.03157,0.08674,0.00933,0.00522,0.03184,0.01647,0.00988,0.00467,0.11721,0.09827,0.0689,0.05243,0.05051,24.7977386421644
"Vancouver",2017-06-01,0.61536,0.04195,0.03024,0.31245,0.16072,0.17652,0.14928,0.18442,0.15772,0.17134,0.49305,0.50695,0.49224,0.06919,0.04358,0.02098,0.04849,0.32552,0.03351,0.08662,0.20703,0.08989,0.28412,0.20512,0.09371,0.60011,0.11087,0.11196,0.33097,0.55707,0.20131,0.12749,0.16944,0.04767,0.07355,0.07355,0.02969,0.09126,0.00763,0.00518,0.02751,0.01662,0.00817,0.0049,0.11604,0.09398,0.0681,0.05039,0.05148,24.9571936758893
"Vancouver",2017-07-01,0.58797,0.06983,0.03464,0.30756,0.15157,0.17983,0.14852,0.18814,0.15877,0.17318,0.49293,0.50707,0.49377,0.07481,0.04239,0.02161,0.04738,0.32003,0.03297,0.08229,0.20421,0.09199,0.28401,0.21031,0.09421,0.5974,0.11776,0.10889,0.33555,0.55556,0.19091,0.12663,0.17096,0.04821,0.07758,0.07481,0.03131,0.08978,0.01136,0.00305,0.02355,0.01579,0.00831,0.00554,0.12219,0.09088,0.07564,0.04877,0.05181,24.9647657841141
"Vancouver",2017-08-01,0.55414,0.08745,0.03193,0.32649,0.1477,0.17518,0.15991,0.19073,0.14797,0.17851,0.4889,0.5111,0.49528,0.0769,0.04275,0.02221,0.05275,0.31011,0.0322,0.08606,0.21238,0.08884,0.27041,0.21849,0.09162,0.58468,0.11466,0.10994,0.3412,0.54886,0.18573,0.12188,0.1724,0.04442,0.07218,0.08051,0.0286,0.09606,0.00916,0.00333,0.02804,0.02082,0.01055,0.00472,0.1216,0.09328,0.08356,0.04775,0.04831,25.1469041382923
"Vancouver",2017-09-01,0.59462,0.04504,0.02774,0.3326,0.15353,0.17358,0.14941,0.19665,0.15051,0.17633,0.48833,0.51167,0.49547,0.07278,0.04367,0.02005,0.05081,0.31722,0.03488,0.08459,0.2134,0.09063,0.26943,0.2167,0.09036,0.58885,0.11645,0.10794,0.33947,0.5526,0.18814,0.1214,0.18264,0.05273,0.06619,0.06976,0.02746,0.09146,0.01181,0.0033,0.02884,0.01813,0.00906,0.00742,0.12167,0.09118,0.07773,0.05301,0.05218,25.5896927083333
"Vancouver",2017-10-01,0.59217,0.04386,0.02693,0.33703,0.14825,0.16657,0.15297,0.1985,0.14686,0.18684,0.48334,0.51666,0.50167,0.07079,0.04525,0.02193,0.05247,0.30788,0.03387,0.08745,0.22293,0.08579,0.2593,0.21932,0.09134,0.5794,0.11605,0.10522,0.33537,0.55941,0.18656,0.12326,0.19212,0.05192,0.0658,0.06885,0.02582,0.0955,0.00805,0.00333,0.02915,0.01416,0.01027,0.00527,0.11993,0.09106,0.07968,0.05525,0.04914,26.4297777777778
"Vancouver",2017-11-01,0.59657,0.04504,0.02929,0.3291,0.14811,0.16165,0.15723,0.20061,0.14617,0.18624,0.47886,0.52114,0.50318,0.06963,0.04228,0.0268,0.05471,0.3034,0.03482,0.08953,0.22133,0.0898,0.25394,0.21912,0.09146,0.57999,0.11716,0.10417,0.32302,0.57281,0.18596,0.1307,0.18983,0.05941,0.06687,0.06576,0.02238,0.08704,0.01188,0.0047,0.03205,0.0152,0.00967,0.00663,0.11191,0.08732,0.08345,0.05499,0.05333,27.1573915316257
