"GEO","Date","Employed_working","Employed_absent","Unemployed","Not_in_LF","16_to_24_years","25_to_34_years","35_to_44_years","45_to_54_years","55_to_64_years","over_65_years","Male","Female","Married","Common_Law","Widowed","Separated","Divorced","Single","Minimal_Educ","Some_High_School","High_School","Some_Postsecondary","Postsecondary","Bachelors","Above_Bachelors","Employee","Self_Employed","New_immigrant","Old_immigrant","Non_immigrant","Unattached","Couple/Dual/no_kid","Couple/Dual/young_kid","Couple/Dual/old_kid","Couple/Single_earn/no_kid","Couple/Single_earn/young_kid","Couple/Single_earn/old_kid","Couple/Non_earn/no_kid","Couple/Non_earn/young_kid","Couple/Non_earn/old_kid","Lone/Empl/young_kid","Lone/Empl/old_kid","Lone/Unempl/young_kid","Lone/Unempl/old_kid","Other_Fam","YKID_newborn_preK","YKID_schoolage","YKID_Teen","YKID_adult","HRLYEARN"
"Hamilton",2021-02-01,0.52359,0.04719,0.04083,0.38838,0.12704,0.13521,0.15608,0.15245,0.17967,0.24955,0.46007,0.53993,0.53358,0.07804,0.05989,0.02995,0.04446,0.25408,0.03267,0.08802,0.21325,0.05172,0.35027,0.18421,0.07985,0.56624,0.0853,0.02722,0.22505,0.74773,0.13793,0.11706,0.16243,0.08076,0.08439,0.05535,0.01724,0.16152,0.00363,NA,0.04446,0.01724,0.01906,0.00181,0.0971,0.08711,0.09256,0.03993,0.05989,31.260773480663
"Hamilton",2021-03-01,0.53128,0.04284,0.03599,0.38989,0.13539,0.12939,0.14396,0.14482,0.19195,0.2545,0.47301,0.52699,0.52271,0.08655,0.05913,0.02999,0.0497,0.25193,0.04027,0.09683,0.20223,0.04627,0.35647,0.18081,0.07712,0.56127,0.07969,0.02999,0.23736,0.73265,0.13625,0.11911,0.18766,0.07455,0.08483,0.0377,0.00943,0.16195,0.00171,0.00257,0.04199,0.01542,0.02399,0.00171,0.10111,0.08569,0.08398,0.04884,0.05313,30.6935334476844
"Hamilton",2021-04-01,0.50083,0.07724,0.05482,0.36711,0.13704,0.12375,0.15199,0.14784,0.18771,0.25166,0.4809,0.5191,0.54319,0.07724,0.05482,0.02409,0.0515,0.24917,0.04153,0.09718,0.1902,0.04651,0.35631,0.18272,0.08555,0.5515,0.09551,0.03738,0.24169,0.72093,0.13123,0.12542,0.21429,0.06478,0.08056,0.03821,0.02575,0.15365,0.00166,NA,0.04402,0.01661,0.01495,0.00166,0.08721,0.08472,0.09635,0.05316,0.05482,31.9388356164384
"Hamilton",2021-05-01,0.51472,0.05803,0.0471,0.38015,0.13793,0.12279,0.12784,0.16569,0.18755,0.2582,0.47519,0.52481,0.545,0.07065,0.05299,0.02103,0.05635,0.25399,0.04878,0.09588,0.18923,0.0513,0.34315,0.18419,0.08747,0.54331,0.08326,0.04542,0.25484,0.69975,0.13204,0.12111,0.20942,0.06056,0.08074,0.04878,0.0286,0.15643,0.00757,NA,0.03953,0.01682,0.00925,0.00168,0.08747,0.07569,0.09504,0.05383,0.05383,32.0380821917808
"Hamilton",2021-06-01,0.5222,0.05488,0.04358,0.37934,0.14124,0.1251,0.12591,0.16223,0.18967,0.25585,0.48749,0.51251,0.54237,0.07183,0.05165,0.01856,0.05488,0.26069,0.05408,0.09443,0.20904,0.0565,0.3301,0.18079,0.07506,0.53753,0.08797,0.04762,0.23729,0.71509,0.1251,0.12833,0.19613,0.06538,0.07829,0.03713,0.02906,0.15496,0.01211,0.00565,0.04762,0.01453,0.01533,0.00161,0.08878,0.06941,0.08636,0.0573,0.05569,31.30960591133
"Hamilton",2021-07-01,0.49179,0.08679,0.04848,0.37295,0.13292,0.13839,0.12823,0.15637,0.18999,0.2541,0.48632,0.51368,0.51837,0.086,0.05395,0.01876,0.05629,0.26661,0.05395,0.08366,0.22361,0.05317,0.32447,0.18765,0.07349,0.54574,0.09539,0.04378,0.25254,0.70367,0.13761,0.12979,0.17045,0.05551,0.08288,0.05629,0.03284,0.15481,0.01095,0.00547,0.04144,0.01642,0.01095,0.00391,0.0907,0.06568,0.07819,0.05473,0.05238,31.7453290529695
"Hamilton",2021-08-01,0.51435,0.08533,0.04944,0.35088,0.12679,0.13397,0.13158,0.16746,0.19298,0.24721,0.48644,0.51356,0.52073,0.08533,0.05343,0.01515,0.05582,0.26954,0.05183,0.08533,0.22249,0.04545,0.33174,0.1874,0.07576,0.563,0.09091,0.05263,0.24641,0.70096,0.14354,0.13876,0.189,0.06699,0.07177,0.05662,0.02153,0.14434,0.01435,0.00558,0.02791,0.00957,0.00638,0.00239,0.10128,0.06938,0.08214,0.05423,0.04944,31.1659594383775
"Hamilton",2021-09-01,0.54226,0.05104,0.0319,0.3748,0.12919,0.14195,0.13158,0.16667,0.18182,0.2488,0.47608,0.52392,0.52791,0.08214,0.05263,0.01276,0.05742,0.26715,0.03987,0.0933,0.22887,0.05343,0.31659,0.1874,0.08054,0.55821,0.0925,0.04864,0.26475,0.6866,0.14035,0.13955,0.19219,0.07895,0.0638,0.063,0.01914,0.14514,0.01515,0.00797,0.02791,0.00319,0.00558,0.00399,0.0941,0.07895,0.07416,0.06061,0.05582,31.7831111111111
"Hamilton",2021-10-01,0.53937,0.04488,0.03307,0.38268,0.12598,0.14252,0.13307,0.16535,0.17323,0.25984,0.4748,0.5252,0.53465,0.08189,0.04803,0.01654,0.05748,0.26142,0.0315,0.09449,0.22913,0.05433,0.30866,0.19843,0.08346,0.56457,0.08346,0.04803,0.24646,0.70551,0.14882,0.14094,0.19134,0.0685,0.06614,0.06457,0.02441,0.15039,0.01811,0.00787,0.02126,0.00315,0.00394,0.00394,0.08661,0.08661,0.06378,0.05984,0.05354,31.6567862714509
"Hamilton",2021-11-01,0.54684,0.0472,0.02832,0.37763,0.12709,0.13725,0.14815,0.15832,0.16921,0.25999,0.47712,0.52288,0.53522,0.07625,0.05374,0.01743,0.05301,0.26434,0.02905,0.09804,0.22004,0.05374,0.31082,0.19753,0.09078,0.55192,0.08787,0.04503,0.23675,0.71823,0.1634,0.13508,0.20479,0.06899,0.06463,0.0472,0.02832,0.15033,0.01162,0.00436,0.02251,0.01089,0.00654,0.00145,0.07988,0.09368,0.06972,0.05374,0.05664,31.2883760683761
"Hamilton",2021-12-01,0.56738,0.04513,0.02321,0.36428,0.1283,0.1412,0.15538,0.15474,0.17408,0.24629,0.48162,0.51838,0.52031,0.07737,0.05609,0.02386,0.04642,0.27595,0.0245,0.09349,0.2089,0.05867,0.32624,0.19471,0.09349,0.56931,0.08962,0.04513,0.21921,0.73565,0.1657,0.14313,0.20567,0.0619,0.06576,0.04513,0.03417,0.13282,0.00838,0.00387,0.02257,0.00967,0.0058,0.00838,0.08704,0.09478,0.07092,0.05093,0.05867,32.2536230110159
"Montreal",2021-01-01,0.52004,0.0585,0.05915,0.36231,0.14092,0.13575,0.17065,0.16839,0.17259,0.2117,0.47673,0.52327,0.37944,0.181,0.04783,0.02198,0.06238,0.30737,0.05268,0.085,0.14544,0.05947,0.32838,0.21235,0.11668,0.59632,0.08565,0.08597,0.23271,0.68132,0.20976,0.10472,0.18649,0.05398,0.07078,0.07111,0.01972,0.11506,0.01067,0.00323,0.04105,0.02101,0.00679,0.00291,0.08274,0.09244,0.09405,0.05074,0.05301,29.9242245295263
"Montreal",2021-02-01,0.53299,0.05552,0.04632,0.36516,0.13801,0.13325,0.18591,0.16942,0.15831,0.2151,0.47557,0.52443,0.38103,0.18115,0.04632,0.02189,0.05901,0.3106,0.05584,0.08471,0.14753,0.05615,0.3236,0.21891,0.11326,0.59074,0.08693,0.09169,0.2297,0.67862,0.19892,0.10438,0.19162,0.04632,0.06282,0.07678,0.01967,0.12024,0.0111,0.00222,0.04283,0.02189,0.00793,0.00222,0.09105,0.10374,0.09549,0.04949,0.04791,29.1139674593242
"Montreal",2021-03-01,0.54467,0.04715,0.05025,0.35794,0.13865,0.13431,0.18517,0.17308,0.15447,0.21433,0.47829,0.52171,0.37376,0.18921,0.04373,0.01985,0.06048,0.31297,0.05397,0.08747,0.13896,0.05893,0.32599,0.22022,0.11445,0.59212,0.08282,0.08995,0.22115,0.6889,0.20689,0.10856,0.20068,0.04125,0.06328,0.06576,0.0152,0.12624,0.01396,0.00093,0.04591,0.01985,0.00775,0.0031,0.08065,0.1067,0.09181,0.05211,0.04249,29.5606931886679
"Montreal",2021-04-01,0.54213,0.05195,0.05134,0.35458,0.12896,0.13682,0.1945,0.17034,0.14799,0.22138,0.47992,0.52008,0.38236,0.19601,0.04108,0.02084,0.0604,0.29931,0.05497,0.08638,0.14165,0.05708,0.33132,0.22108,0.10752,0.57203,0.08487,0.09816,0.21262,0.68922,0.1945,0.10812,0.21655,0.03957,0.07037,0.06252,0.01722,0.12655,0.01148,0.00091,0.04138,0.01691,0.00997,0.00302,0.08094,0.11809,0.0894,0.05195,0.04108,29.4578752207181
"Montreal",2021-05-01,0.55602,0.04648,0.05185,0.34565,0.1317,0.13617,0.19517,0.17193,0.14273,0.22229,0.48033,0.51967,0.37306,0.19964,0.0435,0.01758,0.06019,0.30602,0.05632,0.08939,0.14213,0.06108,0.32986,0.21782,0.1034,0.57688,0.08343,0.09893,0.21126,0.68981,0.19398,0.10727,0.21692,0.04082,0.0736,0.06853,0.01251,0.11651,0.01073,0.00417,0.0435,0.01758,0.00596,0.00358,0.08433,0.11561,0.08552,0.0593,0.04142,29.2751169423845
"Montreal",2021-06-01,0.57242,0.04998,0.04607,0.33153,0.12195,0.14303,0.19301,0.17194,0.14634,0.22373,0.47937,0.52063,0.37549,0.20265,0.04336,0.01777,0.05992,0.30081,0.06113,0.08491,0.14544,0.05661,0.32731,0.21951,0.10509,0.58446,0.08371,0.10208,0.21048,0.68744,0.19874,0.11051,0.2156,0.03613,0.07167,0.06986,0.01415,0.11412,0.01295,0.00151,0.04005,0.01596,0.00662,0.00361,0.08853,0.11894,0.09124,0.0551,0.03734,29.6811369938991
"Montreal",2021-07-01,0.52754,0.0967,0.04559,0.33017,0.11414,0.15575,0.19155,0.16095,0.15453,0.22307,0.47644,0.52356,0.37148,0.20808,0.04621,0.01744,0.05875,0.29804,0.05967,0.08935,0.14657,0.05018,0.32956,0.21787,0.10679,0.58752,0.08629,0.09241,0.20196,0.70563,0.20349,0.10802,0.20685,0.0355,0.07803,0.05875,0.01683,0.11628,0.01714,NA,0.03794,0.01561,0.0101,0.00581,0.08966,0.12056,0.08996,0.04988,0.03764,29.437981910684
"Montreal",2021-08-01,0.50622,0.10744,0.04279,0.34355,0.12049,0.15175,0.17936,0.16055,0.15873,0.22914,0.4786,0.5214,0.36722,0.20486,0.04795,0.01791,0.0607,0.30137,0.05948,0.09165,0.14962,0.04856,0.32898,0.21153,0.11017,0.57997,0.08467,0.09196,0.19636,0.71168,0.21184,0.10106,0.20152,0.03338,0.08103,0.06525,0.01851,0.11775,0.01548,NA,0.03945,0.01426,0.0085,0.00486,0.0871,0.11806,0.08316,0.05311,0.03703,29.7727879133409
"Montreal",2021-09-01,0.56788,0.05263,0.03529,0.3442,0.1247,0.15102,0.17584,0.1573,0.17434,0.21681,0.48086,0.51914,0.3747,0.19767,0.04785,0.01764,0.05652,0.30562,0.05981,0.093,0.14922,0.04575,0.32895,0.21561,0.10766,0.59151,0.08433,0.09569,0.20574,0.69856,0.20813,0.11154,0.20425,0.04127,0.07626,0.06639,0.02033,0.11394,0.00807,NA,0.03678,0.01645,0.00837,0.00329,0.08493,0.11124,0.08583,0.05024,0.04157,29.8257673130194
"Montreal",2021-10-01,0.57379,0.04929,0.03577,0.34115,0.12744,0.14638,0.17012,0.1605,0.17734,0.21821,0.48031,0.51969,0.3694,0.19687,0.04749,0.01773,0.05921,0.30929,0.05561,0.09438,0.14608,0.04779,0.33484,0.2125,0.10881,0.59543,0.08747,0.09528,0.208,0.69672,0.21431,0.11452,0.20559,0.04148,0.07695,0.06252,0.01864,0.11031,0.00661,0.0012,0.03457,0.01743,0.00842,0.00391,0.08356,0.1061,0.08687,0.0502,0.04328,30.4128866554997
"Montreal",2021-11-01,0.58264,0.04588,0.02681,0.34467,0.12493,0.15174,0.16667,0.15672,0.17468,0.22526,0.48038,0.51962,0.36595,0.19652,0.05003,0.01962,0.06108,0.3068,0.05362,0.09121,0.15119,0.05113,0.32808,0.21227,0.11249,0.59259,0.08762,0.09757,0.20094,0.70149,0.21697,0.13156,0.19956,0.05086,0.06495,0.05113,0.01714,0.11277,0.0047,NA,0.04008,0.01603,0.01023,0.0047,0.07933,0.10199,0.08706,0.04339,0.04588,30.4526815642458
"Montreal",2021-12-01,0.5749,0.04534,0.02756,0.3522,0.12851,0.14729,0.16433,0.15782,0.17285,0.22921,0.48722,0.51278,0.38001,0.19113,0.05135,0.02104,0.05661,0.29985,0.05185,0.09369,0.15907,0.0511,0.32565,0.20842,0.11022,0.59218,0.08016,0.09845,0.20691,0.69464,0.20842,0.11999,0.21042,0.05561,0.06688,0.0481,0.01829,0.11573,0.00601,0.002,0.04309,0.01503,0.00852,0.00476,0.07715,0.10696,0.08442,0.04985,0.0501,30.2319713758079
"Ontario",2021-01-01,0.462,0.05154,0.05128,0.43518,0.11756,0.12443,0.13676,0.14851,0.18817,0.28457,0.48119,0.51881,0.52726,0.09386,0.06183,0.02491,0.05465,0.23748,0.03495,0.11845,0.22102,0.0645,0.34958,0.14,0.07149,0.52618,0.08592,0.02383,0.13053,0.84564,0.17107,0.11496,0.15957,0.04817,0.09691,0.06183,0.02402,0.18582,0.0115,0.00578,0.02377,0.0136,0.00972,0.00426,0.06901,0.08484,0.06654,0.04938,0.05103,30.0582663537694
"Ontario",2021-02-01,0.48409,0.04522,0.04666,0.42404,0.11592,0.12588,0.13865,0.14636,0.18731,0.28588,0.48278,0.51722,0.52818,0.09644,0.06068,0.02461,0.05329,0.23679,0.03426,0.11686,0.21969,0.06338,0.35245,0.14254,0.07083,0.53257,0.08129,0.02605,0.12963,0.84431,0.16677,0.12062,0.16026,0.05154,0.09744,0.06037,0.02305,0.18581,0.00839,0.00463,0.02436,0.01434,0.00908,0.00451,0.06883,0.08135,0.06688,0.04941,0.0521,29.9608008298755
"Ontario",2021-03-01,0.49758,0.04136,0.04387,0.41718,0.11567,0.12741,0.1436,0.14304,0.18703,0.28325,0.48083,0.51917,0.52288,0.09866,0.06326,0.0246,0.05297,0.23762,0.03471,0.11655,0.22023,0.06389,0.3516,0.14153,0.07149,0.52972,0.08504,0.02661,0.12345,0.84993,0.17436,0.12276,0.16463,0.05109,0.09816,0.05398,0.02065,0.18025,0.00841,0.00439,0.02586,0.01268,0.00923,0.00427,0.06929,0.08153,0.06973,0.04713,0.04946,30.0106262819636
"Ontario",2021-04-01,0.4636,0.0695,0.04925,0.41765,0.11525,0.12697,0.14507,0.14261,0.1926,0.27749,0.47924,0.52076,0.51819,0.10102,0.06312,0.02595,0.05269,0.23904,0.03478,0.11752,0.22395,0.06017,0.34693,0.14353,0.07312,0.51886,0.08201,0.02674,0.12329,0.84997,0.17469,0.1193,0.1612,0.04852,0.10035,0.05803,0.02116,0.17782,0.00969,0.00386,0.02779,0.01159,0.00846,0.00386,0.07367,0.08238,0.07091,0.04784,0.04735,30.1679613878763
"Ontario",2021-05-01,0.49133,0.04862,0.0488,0.41126,0.11488,0.1265,0.13934,0.14566,0.1902,0.28342,0.48038,0.51962,0.51877,0.10009,0.06243,0.02537,0.05452,0.23882,0.03639,0.11682,0.22519,0.05811,0.34536,0.14408,0.07405,0.51883,0.08159,0.02878,0.11883,0.85239,0.17353,0.11743,0.1638,0.05434,0.10198,0.05373,0.02081,0.17706,0.00815,0.0031,0.02647,0.01022,0.00773,0.00432,0.07733,0.07965,0.07119,0.04643,0.04874,30.1311777104466
"Ontario",2021-06-01,0.5071,0.04538,0.04156,0.40597,0.1186,0.12327,0.1365,0.14517,0.19249,0.28397,0.48041,0.51959,0.52214,0.09518,0.06273,0.02512,0.05387,0.24096,0.03603,0.11496,0.23065,0.05866,0.34245,0.14305,0.07419,0.52754,0.07607,0.02967,0.11915,0.85119,0.17326,0.12169,0.15821,0.05721,0.10113,0.0563,0.01911,0.1755,0.00898,0.00431,0.02718,0.01104,0.00679,0.00352,0.07577,0.07789,0.06952,0.04604,0.04993,29.7528614800759
"Ontario",2021-07-01,0.47882,0.07038,0.04426,0.40654,0.11952,0.12123,0.13796,0.14272,0.19308,0.2855,0.48474,0.51526,0.52429,0.09529,0.06214,0.02497,0.05158,0.24173,0.03547,0.11317,0.23337,0.0561,0.34544,0.1426,0.07386,0.52765,0.07588,0.0293,0.12178,0.84892,0.17055,0.11653,0.15841,0.05158,0.10042,0.06147,0.02069,0.18111,0.00787,0.00647,0.02607,0.01337,0.00848,0.0033,0.07368,0.0799,0.06898,0.04749,0.04969,29.3266418866957
"Ontario",2021-08-01,0.46972,0.07898,0.04653,0.40476,0.11921,0.12123,0.1361,0.14204,0.19366,0.28776,0.48197,0.51803,0.52421,0.09245,0.06294,0.02651,0.05069,0.24319,0.03582,0.11327,0.23223,0.05321,0.34746,0.1448,0.07323,0.52819,0.07482,0.02988,0.12374,0.84638,0.17511,0.11345,0.15864,0.05027,0.09998,0.06288,0.02284,0.18031,0.0068,0.00649,0.02663,0.01243,0.00722,0.00282,0.07414,0.08327,0.06882,0.04574,0.05002,29.2407221793883
"Ontario",2021-09-01,0.50913,0.04455,0.03587,0.41045,0.11701,0.12096,0.13407,0.14396,0.19415,0.28986,0.48383,0.51617,0.52813,0.09352,0.06124,0.0264,0.05092,0.23979,0.03399,0.11258,0.23421,0.04934,0.35055,0.14736,0.07198,0.5308,0.07714,0.03083,0.12314,0.84603,0.17103,0.12375,0.16508,0.05128,0.10075,0.05577,0.02015,0.17703,0.00662,0.00498,0.02598,0.01196,0.00528,0.00279,0.07756,0.08242,0.06652,0.04673,0.04819,29.5116856492027
"Ontario",2021-10-01,0.5122,0.04421,0.0334,0.41019,0.11847,0.12423,0.13204,0.1437,0.19146,0.2901,0.48384,0.51616,0.52872,0.09336,0.06122,0.02571,0.0513,0.2397,0.0331,0.11354,0.23567,0.0477,0.35366,0.14622,0.07011,0.5361,0.07335,0.03184,0.12069,0.84747,0.16965,0.12766,0.16376,0.05172,0.10237,0.05389,0.01946,0.17746,0.00637,0.00469,0.0283,0.0122,0.00499,0.00282,0.07467,0.08056,0.06386,0.04758,0.04812,29.5498355588526
"Ontario",2021-11-01,0.51882,0.04125,0.03152,0.40841,0.12014,0.12567,0.13423,0.14146,0.19354,0.28496,0.48194,0.51806,0.52727,0.09095,0.06036,0.02587,0.05156,0.244,0.03292,0.11518,0.23415,0.04574,0.35493,0.14833,0.06875,0.53909,0.07673,0.03379,0.12165,0.84456,0.17356,0.12986,0.16546,0.05209,0.09835,0.05249,0.01829,0.17438,0.00687,0.00472,0.02826,0.01357,0.00519,0.00297,0.07393,0.08093,0.06485,0.0462,0.04876,29.7454997603068
"Ontario",2021-12-01,0.51726,0.0414,0.02827,0.41307,0.11727,0.12984,0.13564,0.14258,0.19013,0.28454,0.48183,0.51817,0.52352,0.09185,0.06171,0.02645,0.05198,0.2445,0.03185,0.11881,0.23056,0.04516,0.35074,0.15259,0.0703,0.53847,0.07746,0.03486,0.12427,0.84087,0.17341,0.13058,0.17244,0.04681,0.0931,0.04965,0.01683,0.17386,0.00722,0.00444,0.0273,0.01308,0.00637,0.00421,0.0807,0.08377,0.06683,0.04647,0.04482,30.0510790184337
"Ottawa",2021-01-01,0.52303,0.06332,0.03536,0.37829,0.13076,0.13076,0.16365,0.16283,0.18503,0.22697,0.48849,0.51151,0.52549,0.0773,0.04688,0.02303,0.05345,0.27385,0.01974,0.08388,0.16941,0.05345,0.23109,0.26151,0.18092,0.59704,0.07319,0.04194,0.19079,0.76727,0.16612,0.125,0.19984,0.06332,0.06743,0.06168,0.02138,0.13569,0.00164,0.01727,0.03701,0.01069,0.00905,0.00822,0.07566,0.08635,0.08388,0.06414,0.06332,38.5541111111111
"Ottawa",2021-02-01,0.55467,0.05986,0.03432,0.35116,0.13647,0.13248,0.16281,0.1668,0.18675,0.21468,0.47885,0.52115,0.52833,0.0854,0.04709,0.01995,0.05028,0.26895,0.02235,0.0854,0.16281,0.06065,0.24262,0.249,0.17717,0.59617,0.08061,0.04549,0.19952,0.75499,0.16042,0.13488,0.23384,0.06225,0.05507,0.05028,0.01756,0.12929,0.00559,0.01437,0.03671,0.01277,0.00878,0.00559,0.07263,0.08699,0.08939,0.07183,0.05826,36.8495125553914
"Ottawa",2021-03-01,0.55725,0.04884,0.04003,0.35388,0.13531,0.1297,0.14972,0.17134,0.19936,0.21457,0.47958,0.52042,0.51641,0.08487,0.04884,0.01761,0.05604,0.27622,0.02162,0.08006,0.16333,0.06725,0.249,0.24179,0.17694,0.58527,0.08407,0.03523,0.20977,0.755,0.17294,0.1305,0.22978,0.07526,0.06565,0.04644,0.00801,0.1217,0.00641,0.00801,0.03283,0.01681,0.0056,0.0056,0.07446,0.08167,0.08887,0.07366,0.05845,36.5490785498489
"Ottawa",2021-04-01,0.53858,0.07867,0.04992,0.33283,0.14221,0.13616,0.14826,0.17095,0.20575,0.19667,0.47126,0.52874,0.5121,0.08094,0.0469,0.02118,0.05749,0.28139,0.02042,0.0764,0.16641,0.08321,0.23903,0.24357,0.17095,0.60061,0.08169,0.04236,0.21634,0.7413,0.17095,0.12632,0.22844,0.06505,0.06884,0.05219,0.01286,0.1112,0.00378,0.01059,0.04085,0.01815,0.00908,0.0053,0.0764,0.08321,0.09304,0.07186,0.05825,36.933047752809
"Ottawa",2021-05-01,0.57842,0.0446,0.06259,0.31439,0.14101,0.13597,0.1518,0.16475,0.20791,0.19856,0.47842,0.52158,0.52878,0.07986,0.04173,0.02158,0.05108,0.27698,0.02374,0.08201,0.14388,0.08201,0.24604,0.24532,0.17698,0.59137,0.08993,0.04245,0.21871,0.73885,0.1741,0.1259,0.22374,0.06691,0.07986,0.05108,0.01583,0.12302,0.00432,0.00719,0.04245,0.01511,0.01079,0.00144,0.05827,0.0741,0.09137,0.07266,0.0554,36.5703212851406
"Ottawa",2021-06-01,0.59611,0.04025,0.05135,0.31228,0.14712,0.13532,0.14504,0.16031,0.21166,0.20056,0.48855,0.51145,0.52949,0.07981,0.03539,0.02568,0.04858,0.28105,0.01943,0.0805,0.15475,0.07981,0.23595,0.24289,0.18668,0.60583,0.08397,0.0465,0.22484,0.72866,0.16447,0.11936,0.22554,0.06801,0.07495,0.05066,0.01735,0.13324,0.00278,0.00694,0.03747,0.02082,0.00833,0.00139,0.0687,0.08813,0.08397,0.06523,0.06176,36.6705735660848
"Ottawa",2021-07-01,0.53357,0.09429,0.04214,0.33,0.13429,0.12786,0.14643,0.155,0.22,0.21643,0.47643,0.52357,0.53643,0.07929,0.03857,0.025,0.04786,0.27286,0.02,0.07357,0.16071,0.07214,0.25786,0.24,0.17571,0.60143,0.07643,0.04571,0.21786,0.73643,0.16286,0.11571,0.21286,0.06929,0.08786,0.05071,0.02357,0.13929,0.00286,0.00857,0.03071,0.01571,0.005,0.00143,0.07357,0.08214,0.08286,0.06,0.06429,36.5942342342342
"Ottawa",2021-08-01,0.50421,0.10112,0.04143,0.35323,0.13413,0.13062,0.14326,0.15309,0.20154,0.23736,0.48034,0.51966,0.54073,0.08216,0.03441,0.02528,0.05056,0.26685,0.01966,0.08006,0.17697,0.0611,0.24789,0.24508,0.16924,0.57584,0.08146,0.04986,0.21208,0.73806,0.16152,0.12219,0.20857,0.04846,0.08919,0.04705,0.02879,0.15169,0.00843,0.00632,0.03511,0.01334,0.00562,0.00562,0.06812,0.08146,0.07093,0.06882,0.05548,36.4426666666667
"Ottawa",2021-09-01,0.53742,0.05346,0.03065,0.37847,0.13899,0.11903,0.15324,0.14825,0.20527,0.23521,0.48681,0.51319,0.53386,0.08696,0.03564,0.02708,0.04419,0.27227,0.01853,0.08838,0.17534,0.05488,0.2459,0.24519,0.17177,0.55952,0.08909,0.0556,0.20314,0.74127,0.16465,0.11832,0.21311,0.05274,0.08553,0.05132,0.02922,0.14968,0.00499,0.00428,0.03635,0.01497,0.00499,0.00356,0.06629,0.0784,0.07983,0.06771,0.05702,37.6072855133615
"Ottawa",2021-10-01,0.55109,0.04155,0.02589,0.38147,0.13965,0.12602,0.14305,0.14986,0.20232,0.2391,0.49523,0.50477,0.5327,0.08651,0.03134,0.02861,0.04632,0.27452,0.01839,0.09128,0.18665,0.04837,0.25477,0.23297,0.16757,0.57221,0.08038,0.05518,0.20163,0.74319,0.15668,0.12398,0.18801,0.05995,0.0797,0.05722,0.02997,0.15327,0.00477,0.00613,0.0361,0.01567,0.00681,0.00341,0.07834,0.07153,0.08174,0.05926,0.06267,36.3610512483574
"Ottawa",2021-11-01,0.53872,0.04236,0.01787,0.40106,0.12972,0.11913,0.13898,0.1542,0.19788,0.26009,0.49768,0.50232,0.54335,0.08273,0.03044,0.02647,0.05295,0.26406,0.02052,0.0814,0.18597,0.04633,0.26274,0.23428,0.16876,0.55394,0.08206,0.06486,0.19391,0.74123,0.15884,0.11383,0.19921,0.05295,0.08405,0.05361,0.03044,0.17141,0.00331,0.00199,0.0278,0.01919,0.00596,0.00463,0.0728,0.07611,0.0814,0.05493,0.0589,36.4328083989501
"Ottawa",2021-12-01,0.54892,0.0324,0.01779,0.40089,0.13151,0.12325,0.14485,0.15438,0.18234,0.26366,0.49428,0.50572,0.52922,0.08767,0.03431,0.02605,0.04765,0.2751,0.02478,0.07814,0.18234,0.04638,0.26874,0.23507,0.16455,0.55019,0.08767,0.06099,0.17853,0.76048,0.17217,0.11182,0.19568,0.04828,0.08132,0.04765,0.03367,0.16773,0.00508,0.00381,0.03431,0.01144,0.00572,0.00318,0.07814,0.07751,0.0845,0.0521,0.05527,35.6352791878173
"Quebec",2021-01-01,0.47202,0.05661,0.05006,0.42132,0.10494,0.11285,0.14883,0.13583,0.20189,0.29566,0.48919,0.51081,0.34808,0.28921,0.05879,0.01872,0.05461,0.2306,0.09549,0.12284,0.14229,0.05143,0.41568,0.12184,0.05043,0.54952,0.07814,0.01526,0.03089,0.95384,0.20353,0.11539,0.17281,0.04498,0.10712,0.03807,0.01572,0.19426,0.00618,0.00209,0.03162,0.00999,0.00881,0.00245,0.04697,0.08795,0.07641,0.03934,0.04161,28.3578883106485
"Quebec",2021-02-01,0.4946,0.04876,0.03805,0.41859,0.10444,0.11155,0.14637,0.13575,0.20142,0.30047,0.49001,0.50999,0.34626,0.28598,0.06027,0.02024,0.05371,0.23354,0.10085,0.12415,0.14268,0.04795,0.41274,0.12109,0.05056,0.54579,0.07395,0.01691,0.03068,0.95241,0.20997,0.12469,0.17641,0.04336,0.10255,0.03401,0.01232,0.18964,0.0054,0.00189,0.03257,0.01169,0.00693,0.00243,0.04615,0.08663,0.07566,0.03859,0.03877,27.8309428571429
"Quebec",2021-03-01,0.50278,0.04308,0.036,0.41814,0.10156,0.11096,0.14473,0.13559,0.20589,0.30127,0.49113,0.50887,0.34704,0.28461,0.06,0.02006,0.05633,0.23195,0.09896,0.12547,0.14347,0.04773,0.41223,0.12189,0.05024,0.54514,0.0746,0.01621,0.02848,0.95531,0.21449,0.12108,0.1775,0.04272,0.10917,0.03197,0.01155,0.18709,0.00546,0.00143,0.03296,0.01102,0.00654,0.0026,0.04442,0.08714,0.07478,0.03905,0.03788,28.0066515837104
"Quebec",2021-04-01,0.49535,0.05013,0.03649,0.41803,0.10247,0.1077,0.14684,0.13489,0.20716,0.30095,0.49225,0.50775,0.34957,0.27951,0.05828,0.02117,0.05651,0.23497,0.09946,0.12975,0.14481,0.0457,0.41015,0.1201,0.05004,0.54211,0.06988,0.01754,0.02834,0.95412,0.2122,0.12488,0.17483,0.03932,0.10894,0.03304,0.00992,0.18927,0.00549,0.00053,0.03463,0.01169,0.00691,0.00221,0.04614,0.08414,0.07351,0.04145,0.03401,27.9158285502685
