"GEO","Date","num_fam","num_cpl","num_lone","num_single"
"Montreal",2019-07-01,1138240,973700,164540,920940
"Montreal",2019-08-01,1138569,973927,164642,921587
"Montreal",2019-09-01,1138809,974048,164761,922105
"Montreal",2019-10-01,1138957,974059,164899,922490
"Montreal",2019-11-01,1139011,973955,165056,922736
"Montreal",2019-12-01,1138967,973732,165235,922839
"Montreal",2020-01-01,1138823,973386,165436,922793
"Montreal",2020-02-01,1138577,972913,165663,922594
"Montreal",2020-03-01,1138224,972308,165916,922236
"Montreal",2020-04-01,1137764,971566,166197,921715
"Montreal",2020-05-01,1137192,970684,166507,921026
"Montreal",2020-06-01,1136506,969657,166848,920163
"Montreal",2020-07-01,1135704,968480,167222,919123
"Montreal",2020-08-01,1134782,967150,167631,917899
"Montreal",2020-09-01,1133739,965662,168075,916487
"Montreal",2020-10-01,1132570,964012,168556,914883
"Montreal",2020-11-01,1131274,962195,169077,913080
"Montreal",2020-12-01,1129848,960207,169638,911074
"Montreal",2021-01-01,1128288,958044,170241,908861
"Montreal",2021-02-01,1126593,955701,170888,906435
"Montreal",2021-03-01,1124759,953175,171581,903791
"Montreal",2021-04-01,1122783,950460,172320,900924
"Montreal",2021-05-01,1120664,947552,173109,897830
"Montreal",2021-06-01,1118398,944447,173947,894503
"Montreal",2021-07-01,1115982,941141,174837,890938
"Montreal",2021-08-01,1113414,937629,175780,887131
"Montreal",2021-09-01,1110690,933907,176779,883077
"Montreal",2021-10-01,1107809,929971,177833,878770
"Montreal",2021-11-01,1104768,925816,178946,874206
"Montreal",2021-12-01,1101563,921438,180119,869380
"Ontario",2013-01-01,3692470,3125042,567428,2022320
"Ontario",2013-02-01,3696315,3131001,565313,2024552
"Ontario",2013-03-01,3700042,3136624,563418,2026947
"Ontario",2013-04-01,3703658,3141924,561734,2029499
"Ontario",2013-05-01,3707168,3146916,560251,2032200
"Ontario",2013-06-01,3710576,3151613,558963,2035046
"Ontario",2013-07-01,3713890,3156030,557860,2038030
"Ontario",2013-08-01,3717114,3160180,556934,2041146
"Ontario",2013-09-01,3720254,3164077,556177,2044389
"Ontario",2013-10-01,3723316,3167736,555580,2047752
"Ontario",2013-11-01,3726305,3171170,555135,2051230
"Ontario",2013-12-01,3729226,3174393,554833,2054816
"Ontario",2014-01-01,3732086,3177420,554666,2058504
"Ontario",2014-02-01,3734890,3180264,554626,2062289
"Ontario",2014-03-01,3737643,3182939,554704,2066164
"Ontario",2014-04-01,3740351,3185459,554892,2070124
"Ontario",2014-05-01,3743019,3187838,555181,2074162
"Ontario",2014-06-01,3745654,3190090,555563,2078273
"Ontario",2014-07-01,3748260,3192230,556030,2082450
"Ontario",2014-08-01,3750844,3194273,556571,2086686
"Ontario",2014-09-01,3753414,3196248,557166,2090968
"Ontario",2014-10-01,3755978,3198185,557793,2095281
"Ontario",2014-11-01,3758545,3200113,558432,2099609
"Ontario",2014-12-01,3761123,3202064,559060,2103939
"Ontario",2015-01-01,3763722,3204067,559654,2108254
"Ontario",2015-02-01,3766349,3206154,560195,2112541
"Ontario",2015-03-01,3769013,3208353,560659,2116784
"Ontario",2015-04-01,3771722,3210696,561026,2120968
"Ontario",2015-05-01,3774486,3213213,561273,2125079
"Ontario",2015-06-01,3777312,3215934,561378,2129101
"Ontario",2015-07-01,3780210,3218890,561320,2133020
"Ontario",2015-08-01,3783185,3222097,561088,2136828
"Ontario",2015-09-01,3786233,3225517,560716,2140548
"Ontario",2015-10-01,3789349,3229099,560250,2144209
"Ontario",2015-11-01,3792525,3232792,559733,2147840
"Ontario",2015-12-01,3795756,3236544,559211,2151472
"Ontario",2016-01-01,3799034,3240305,558730,2155135
"Ontario",2016-02-01,3802355,3244022,558333,2158856
"Ontario",2016-03-01,3805710,3247644,558066,2162668
"Ontario",2016-04-01,3809095,3251120,557975,2166598
"Ontario",2016-05-01,3812503,3254399,558103,2170677
"Ontario",2016-06-01,3815926,3257430,558497,2174935
"Ontario",2016-07-01,3819360,3260160,559200,2179400
"Ontario",2016-08-01,3822802,3262559,560242,2184098
"Ontario",2016-09-01,3826265,3264678,561588,2189032
"Ontario",2016-10-01,3829770,3266586,563184,2194200
"Ontario",2016-11-01,3833335,3268356,564979,2199602
"Ontario",2016-12-01,3836978,3270057,566921,2205234
"Ontario",2017-01-01,3840717,3271760,568957,2211096
"Ontario",2017-02-01,3844573,3273537,571036,2217186
"Ontario",2017-03-01,3848563,3275457,573106,2223503
"Ontario",2017-04-01,3852706,3277592,575114,2230044
"Ontario",2017-05-01,3857021,3280011,577009,2236808
"Ontario",2017-06-01,3861526,3282787,578738,2243794
"Ontario",2017-07-01,3866240,3285990,580250,2251000
"Ontario",2017-08-01,3871174,3289670,581505,2258420
"Ontario",2017-09-01,3876308,3293794,582514,2266031
"Ontario",2017-10-01,3881613,3298309,583304,2273805
"Ontario",2017-11-01,3887062,3303164,583897,2281717
"Ontario",2017-12-01,3892625,3308304,584320,2289737
"Ontario",2018-01-01,3898275,3313678,584597,2297840
"Ontario",2018-02-01,3903984,3319231,584752,2305998
"Ontario",2018-03-01,3909723,3324912,584810,2314184
"Ontario",2018-04-01,3915464,3330667,584797,2322370
"Ontario",2018-05-01,3921180,3336444,584735,2330530
"Ontario",2018-06-01,3926841,3342189,584652,2338635
"Ontario",2018-07-01,3932420,3347850,584570,2346660
"Ontario",2018-08-01,3937890,3353378,584512,2354577
"Ontario",2018-09-01,3943230,3358740,584491,2362364
"Ontario",2018-10-01,3948423,3363909,584515,2369998
"Ontario",2018-11-01,3953448,3368856,584594,2377458
"Ontario",2018-12-01,3958288,3373553,584737,2384721
"Ontario",2019-01-01,3962922,3377972,584954,2391766
"Ontario",2019-02-01,3967334,3382085,585253,2398569
"Ontario",2019-03-01,3971503,3385863,585644,2405109
"Ontario",2019-04-01,3975411,3389279,586138,2411365
"Ontario",2019-05-01,3979039,3392304,586742,2417313
"Ontario",2019-06-01,3982368,3394911,587466,2422932
"Ontario",2019-07-01,3985380,3397070,588320,2428200
"Ontario",2019-08-01,3988055,3398754,589313,2433094
"Ontario",2019-09-01,3990375,3399935,590454,2437593
"Ontario",2019-10-01,3992322,3400584,591753,2441674
"Ontario",2019-11-01,3993875,3400673,593219,2445316
"Ontario",2019-12-01,3995016,3400175,594861,2448495
"Ontario",2020-01-01,3995728,3399060,596689,2451191
"Ontario",2020-02-01,3995989,3397301,598713,2453381
"Ontario",2020-03-01,3995783,3394870,600940,2455042
"Ontario",2020-04-01,3995090,3391739,603381,2456154
"Ontario",2020-05-01,3993891,3387878,606046,2456693
"Ontario",2020-06-01,3992167,3383261,608943,2456637
"Ontario",2020-07-01,3989900,3377859,612082,2455966
"Ontario",2020-08-01,3987071,3371643,615472,2454655
"Ontario",2020-09-01,3983661,3364587,619122,2452684
"Ontario",2020-10-01,3979651,3356660,623043,2450031
"Ontario",2020-11-01,3975022,3347836,627243,2446672
"Ontario",2020-12-01,3969755,3338086,631731,2442586
"Ontario",2021-01-01,3963833,3327382,636517,2437752
"Ontario",2021-02-01,3957235,3315696,641611,2432146
"Ontario",2021-03-01,3949943,3303000,647021,2425747
"Ontario",2021-04-01,3941939,3289265,652757,2418533
"Ontario",2021-05-01,3933203,3274463,658829,2410481
"Ontario",2021-06-01,3923716,3258566,665245,2401570
"Ontario",2021-07-01,3913460,3241547,672015,2391777
"Ontario",2021-08-01,3902417,3223376,679149,2381080
"Ontario",2021-09-01,3890566,3204026,686656,2369458
"Ontario",2021-10-01,3877890,3183468,694544,2356888
"Ontario",2021-11-01,3864369,3161675,702825,2343347
"Ontario",2021-12-01,3849985,3138618,711505,2328815
"Oshawa",2013-01-01,103472,85628,17866,47860
"Oshawa",2013-02-01,103493,85736,17776,47910
"Oshawa",2013-03-01,103523,85845,17696,47968
"Oshawa",2013-04-01,103562,85953,17624,48032
"Oshawa",2013-05-01,103610,86062,17561,48102
"Oshawa",2013-06-01,103666,86171,17507,48178
"Oshawa",2013-07-01,103730,86280,17460,48260
"Oshawa",2013-08-01,103801,86389,17421,48347
"Oshawa",2013-09-01,103880,86498,17389,48440
"Oshawa",2013-10-01,103965,86606,17364,48537
"Oshawa",2013-11-01,104056,86715,17346,48640
"Oshawa",2013-12-01,104153,86823,17334,48747
"Oshawa",2014-01-01,104255,86931,17327,48858
"Oshawa",2014-02-01,104363,87039,17326,48973
"Oshawa",2014-03-01,104474,87146,17330,49092
"Oshawa",2014-04-01,104591,87253,17339,49214
"Oshawa",2014-05-01,104710,87359,17352,49340
"Oshawa",2014-06-01,104834,87465,17369,49468
"Oshawa",2014-07-01,104960,87570,17390,49600
"Oshawa",2014-08-01,105089,87675,17414,49734
"Oshawa",2014-09-01,105219,87779,17441,49869
"Oshawa",2014-10-01,105352,87882,17469,50005
"Oshawa",2014-11-01,105484,87985,17499,50141
"Oshawa",2014-12-01,105617,88088,17529,50274
"Oshawa",2015-01-01,105750,88191,17558,50405
"Oshawa",2015-02-01,105881,88294,17587,50532
"Oshawa",2015-03-01,106011,88396,17614,50653
"Oshawa",2015-04-01,106138,88499,17638,50769
"Oshawa",2015-05-01,106262,88603,17660,50878
"Oshawa",2015-06-01,106383,88706,17677,50979
"Oshawa",2015-07-01,106500,88810,17690,51070
"Oshawa",2015-08-01,106612,88914,17698,51152
"Oshawa",2015-09-01,106720,89019,17701,51226
"Oshawa",2015-10-01,106824,89122,17702,51297
"Oshawa",2015-11-01,106924,89224,17700,51366
"Oshawa",2015-12-01,107022,89324,17698,51437
"Oshawa",2016-01-01,107116,89421,17695,51513
"Oshawa",2016-02-01,107208,89515,17693,51598
"Oshawa",2016-03-01,107299,89605,17694,51694
"Oshawa",2016-04-01,107388,89690,17698,51804
"Oshawa",2016-05-01,107476,89769,17706,51931
"Oshawa",2016-06-01,107563,89843,17720,52079
"Oshawa",2016-07-01,107650,89910,17740,52250
"Oshawa",2016-08-01,107737,89970,17767,52447
"Oshawa",2016-09-01,107825,90024,17801,52666
"Oshawa",2016-10-01,107913,90072,17841,52902
"Oshawa",2016-11-01,108002,90117,17885,53152
"Oshawa",2016-12-01,108092,90159,17933,53411
"Oshawa",2017-01-01,108183,90200,17983,53675
"Oshawa",2017-02-01,108276,90241,18036,53939
"Oshawa",2017-03-01,108371,90282,18089,54199
"Oshawa",2017-04-01,108467,90325,18142,54451
"Oshawa",2017-05-01,108566,90372,18194,54689
"Oshawa",2017-06-01,108667,90423,18243,54910
"Oshawa",2017-07-01,108770,90480,18290,55110
"Oshawa",2017-08-01,108876,90543,18333,55285
"Oshawa",2017-09-01,108985,90613,18372,55436
"Oshawa",2017-10-01,109098,90689,18408,55567
"Oshawa",2017-11-01,109214,90772,18441,55680
"Oshawa",2017-12-01,109333,90860,18472,55778
"Oshawa",2018-01-01,109456,90955,18501,55864
"Oshawa",2018-02-01,109584,91054,18529,55941
"Oshawa",2018-03-01,109715,91159,18555,56011
"Oshawa",2018-04-01,109852,91270,18581,56077
"Oshawa",2018-05-01,109993,91385,18607,56142
"Oshawa",2018-06-01,110139,91505,18633,56209
"Oshawa",2018-07-01,110290,91630,18660,56280
"Oshawa",2018-08-01,110447,91759,18688,56358
"Oshawa",2018-09-01,110609,91893,18717,56445
"Oshawa",2018-10-01,110777,92031,18747,56542
"Oshawa",2018-11-01,110951,92174,18779,56650
"Oshawa",2018-12-01,111132,92321,18813,56770
"Oshawa",2019-01-01,111319,92473,18849,56905
"Oshawa",2019-02-01,111512,92630,18886,57054
"Oshawa",2019-03-01,111713,92792,18926,57221
"Oshawa",2019-04-01,111921,92959,18968,57405
"Oshawa",2019-05-01,112136,93131,19013,57609
"Oshawa",2019-06-01,112359,93308,19060,57834
"Oshawa",2019-07-01,112590,93490,19110,58080
"Oshawa",2019-08-01,112829,93678,19163,58350
"Oshawa",2019-09-01,113076,93870,19219,58644
"Oshawa",2019-10-01,113331,94069,19278,58965
"Oshawa",2019-11-01,113596,94273,19341,59313
"Oshawa",2019-12-01,113869,94482,19407,59689
"Oshawa",2020-01-01,114151,94697,19476,60096
"Oshawa",2020-02-01,114443,94918,19550,60534
"Oshawa",2020-03-01,114745,95145,19627,61005
"Oshawa",2020-04-01,115056,95377,19709,61510
"Oshawa",2020-05-01,115377,95615,19795,62050
"Oshawa",2020-06-01,115708,95860,19885,62627
"Oshawa",2020-07-01,116050,96111,19980,63243
"Oshawa",2020-08-01,116403,96367,20080,63897
"Oshawa",2020-09-01,116767,96630,20185,64593
"Oshawa",2020-10-01,117141,96900,20294,65331
"Oshawa",2020-11-01,117527,97176,20409,66112
"Oshawa",2020-12-01,117925,97458,20529,66938
"Oshawa",2021-01-01,118334,97747,20654,67810
"Oshawa",2021-02-01,118756,98042,20786,68730
"Oshawa",2021-03-01,119190,98344,20923,69698
"Oshawa",2021-04-01,119636,98653,21065,70717
"Oshawa",2021-05-01,120094,98969,21214,71787
"Oshawa",2021-06-01,120566,99292,21369,72910
"Oshawa",2021-07-01,121051,99622,21531,74088
"Oshawa",2021-08-01,121549,99959,21699,75321
"Oshawa",2021-09-01,122061,100303,21874,76611
"Oshawa",2021-10-01,122586,100654,22056,77959
"Oshawa",2021-11-01,123126,101013,22244,79367
"Oshawa",2021-12-01,123680,101379,22440,80835
"Ottawa",2013-01-01,251537,215387,36117,155189
"Ottawa",2013-02-01,252226,216262,35937,155555
"Ottawa",2013-03-01,252861,217062,35776,155908
"Ottawa",2013-04-01,253444,217792,35633,156248
"Ottawa",2013-05-01,253978,218453,35508,156576
"Ottawa",2013-06-01,254465,219052,35401,156893
"Ottawa",2013-07-01,254910,219590,35310,157200
"Ottawa",2013-08-01,255315,220072,35235,157497
"Ottawa",2013-09-01,255682,220502,35175,157786
"Ottawa",2013-10-01,256016,220883,35129,158068
"Ottawa",2013-11-01,256318,221219,35097,158343
"Ottawa",2013-12-01,256592,221513,35077,158612
"Ottawa",2014-01-01,256841,221770,35070,158876
"Ottawa",2014-02-01,257067,221993,35074,159136
"Ottawa",2014-03-01,257274,222186,35089,159393
"Ottawa",2014-04-01,257465,222352,35114,159649
"Ottawa",2014-05-01,257643,222496,35148,159902
"Ottawa",2014-06-01,257810,222621,35190,160156
"Ottawa",2014-07-01,257970,222730,35240,160410
"Ottawa",2014-08-01,258126,222828,35297,160666
"Ottawa",2014-09-01,258284,222923,35360,160924
"Ottawa",2014-10-01,258450,223022,35426,161188
"Ottawa",2014-11-01,258631,223133,35496,161458
"Ottawa",2014-12-01,258834,223264,35567,161737
"Ottawa",2015-01-01,259064,223422,35637,162025
"Ottawa",2015-02-01,259329,223617,35707,162325
"Ottawa",2015-03-01,259634,223854,35773,162639
"Ottawa",2015-04-01,259986,224144,35835,162967
"Ottawa",2015-05-01,260392,224493,35891,163312
"Ottawa",2015-06-01,260858,224909,35940,163676
"Ottawa",2015-07-01,261390,225400,35980,164060
"Ottawa",2015-08-01,261992,225971,36011,164465
"Ottawa",2015-09-01,262656,226612,36033,164890
"Ottawa",2015-10-01,263371,227310,36050,165332
"Ottawa",2015-11-01,264126,228052,36063,165788
"Ottawa",2015-12-01,264911,228825,36074,166258
"Ottawa",2016-01-01,265713,229616,36085,166737
"Ottawa",2016-02-01,266523,230413,36098,167225
"Ottawa",2016-03-01,267329,231202,36116,167718
"Ottawa",2016-04-01,268121,231970,36140,168215
"Ottawa",2016-05-01,268887,232704,36172,168712
"Ottawa",2016-06-01,269617,233392,36215,169208
"Ottawa",2016-07-01,270300,234020,36270,169700
"Ottawa",2016-08-01,270927,234579,36339,170187
"Ottawa",2016-09-01,271502,235073,36420,170669
"Ottawa",2016-10-01,272030,235510,36512,171149
"Ottawa",2016-11-01,272516,235897,36613,171627
"Ottawa",2016-12-01,272967,236242,36719,172106
"Ottawa",2017-01-01,273388,236553,36830,172588
"Ottawa",2017-02-01,273784,236838,36943,173072
"Ottawa",2017-03-01,274162,237103,37056,173563
"Ottawa",2017-04-01,274527,237358,37168,174060
"Ottawa",2017-05-01,274885,237608,37275,174566
"Ottawa",2017-06-01,275240,237863,37377,175082
"Ottawa",2017-07-01,275600,238130,37470,175610
"Ottawa",2017-08-01,275968,238415,37554,176151
"Ottawa",2017-09-01,276345,238717,37629,176705
"Ottawa",2017-10-01,276731,239037,37695,177270
"Ottawa",2017-11-01,277124,239371,37753,177845
"Ottawa",2017-12-01,277524,239720,37805,178430
"Ottawa",2018-01-01,277930,240080,37850,179022
"Ottawa",2018-02-01,278341,240451,37891,179622
"Ottawa",2018-03-01,278758,240832,37926,180228
"Ottawa",2018-04-01,279179,241221,37958,180839
"Ottawa",2018-05-01,279603,241616,37987,181453
"Ottawa",2018-06-01,280030,242016,38014,182071
"Ottawa",2018-07-01,280460,242420,38040,182690
"Ottawa",2018-08-01,280891,242826,38065,183310
"Ottawa",2018-09-01,281325,243235,38090,183930
"Ottawa",2018-10-01,281761,243647,38114,184550
"Ottawa",2018-11-01,282201,244062,38139,185168
"Ottawa",2018-12-01,282644,244481,38164,185786
"Ottawa",2019-01-01,283092,244904,38190,186401
"Ottawa",2019-02-01,283546,245332,38217,187013
"Ottawa",2019-03-01,284005,245764,38244,187623
"Ottawa",2019-04-01,284470,246202,38273,188229
"Ottawa",2019-05-01,284942,246645,38304,188831
"Ottawa",2019-06-01,285422,247094,38336,189428
"Ottawa",2019-07-01,285910,247550,38370,190020
"Ottawa",2019-08-01,286407,248012,38406,190606
"Ottawa",2019-09-01,286913,248482,38445,191186
"Ottawa",2019-10-01,287429,248959,38486,191759
"Ottawa",2019-11-01,287955,249444,38530,192325
"Ottawa",2019-12-01,288492,249937,38578,192883
"Ottawa",2020-01-01,289042,250439,38628,193433
"Ottawa",2020-02-01,289603,250950,38682,193973
"Ottawa",2020-03-01,290178,251471,38740,194505
"Ottawa",2020-04-01,290766,252001,38802,195026
"Ottawa",2020-05-01,291368,252542,38868,195537
"Ottawa",2020-06-01,291984,253093,38939,196036
"Ottawa",2020-07-01,292616,253655,39014,196524
"Ottawa",2020-08-01,293264,254228,39094,197000
"Ottawa",2020-09-01,293928,254814,39179,197463
"Ottawa",2020-10-01,294610,255411,39269,197913
"Ottawa",2020-11-01,295309,256021,39365,198350
"Ottawa",2020-12-01,296026,256643,39467,198772
"Ottawa",2021-01-01,296762,257279,39575,199179
"Ottawa",2021-02-01,297518,257929,39689,199571
"Ottawa",2021-03-01,298294,258593,39810,199947
"Ottawa",2021-04-01,299090,259271,39937,200307
"Ottawa",2021-05-01,299907,259963,40071,200650
"Ottawa",2021-06-01,300747,260671,40212,200975
"Ottawa",2021-07-01,301609,261395,40361,201283
"Ottawa",2021-08-01,302493,262134,40517,201572
"Ottawa",2021-09-01,303402,262890,40681,201841
"Ottawa",2021-10-01,304335,263663,40853,202092
"Ottawa",2021-11-01,305292,264452,41034,202322
"Ottawa",2021-12-01,306275,265259,41223,202531
"Quebec",2013-01-01,2219886,1901172,318704,1598066
"Quebec",2013-02-01,2221227,1904258,316961,1598846
"Quebec",2013-03-01,2222527,1907122,315399,1599772
"Quebec",2013-04-01,2223789,1909773,314012,1600838
"Quebec",2013-05-01,2225014,1912220,312791,1602037
"Quebec",2013-06-01,2226204,1914473,311730,1603363
"Quebec",2013-07-01,2227360,1916540,310820,1604810
"Quebec",2013-08-01,2228485,1918431,310054,1606372
"Quebec",2013-09-01,2229580,1920156,309426,1608043
"Quebec",2013-10-01,2230647,1921723,308926,1609817
"Quebec",2013-11-01,2231688,1923142,308549,1611687
"Quebec",2013-12-01,2232704,1924421,308285,1613648
"Quebec",2014-01-01,2233698,1925571,308129,1615693
"Quebec",2014-02-01,2234670,1926600,308072,1617816
"Quebec",2014-03-01,2235624,1927518,308108,1620011
"Quebec",2014-04-01,2236559,1928334,308228,1622272
"Quebec",2014-05-01,2237480,1929056,308425,1624593
"Quebec",2014-06-01,2238386,1929695,308691,1626968
"Quebec",2014-07-01,2239280,1930260,309020,1629390
"Quebec",2014-08-01,2240163,1930760,309402,1631852
"Quebec",2014-09-01,2241034,1931210,309823,1634341
"Quebec",2014-10-01,2241892,1931624,310266,1636842
"Quebec",2014-11-01,2242734,1932016,310715,1639340
"Quebec",2014-12-01,2243560,1932401,311154,1641820
"Quebec",2015-01-01,2244367,1932794,311567,1644268
"Quebec",2015-02-01,2245154,1933209,311938,1646669
"Quebec",2015-03-01,2245919,1933661,312250,1649008
"Quebec",2015-04-01,2246661,1934165,312488,1651270
"Quebec",2015-05-01,2247377,1934735,312634,1653441
"Quebec",2015-06-01,2248068,1935385,312674,1655506
"Quebec",2015-07-01,2248730,1936130,312590,1657450
"Quebec",2015-08-01,2249365,1936981,312374,1659266
"Quebec",2015-09-01,2249986,1937929,312046,1660974
"Quebec",2015-10-01,2250607,1938963,311633,1662603
"Quebec",2015-11-01,2251245,1940070,311164,1664182
"Quebec",2015-12-01,2251914,1941238,310664,1665739
"Quebec",2016-01-01,2252630,1942455,310162,1667302
"Quebec",2016-02-01,2253407,1943710,309686,1668899
"Quebec",2016-03-01,2254262,1944989,309262,1670560
"Quebec",2016-04-01,2255209,1946280,308918,1672312
"Quebec",2016-05-01,2256265,1947573,308681,1674184
"Quebec",2016-06-01,2257443,1948853,308579,1676204
"Quebec",2016-07-01,2258760,1950110,308640,1678400
"Quebec",2016-08-01,2260224,1951333,308882,1680794
"Quebec",2016-09-01,2261821,1952521,309291,1683377
"Quebec",2016-10-01,2263527,1953675,309844,1686135
"Quebec",2016-11-01,2265321,1954795,310519,1689050
"Quebec",2016-12-01,2267182,1955883,311293,1692108
"Quebec",2017-01-01,2269088,1956939,312144,1695294
"Quebec",2017-02-01,2271015,1957963,313048,1698591
"Quebec",2017-03-01,2272944,1958958,313983,1701985
"Quebec",2017-04-01,2274852,1959923,314927,1705459
"Quebec",2017-05-01,2276717,1960860,315856,1708998
"Quebec",2017-06-01,2278517,1961768,316748,1712587
"Quebec",2017-07-01,2280230,1962650,317580,1716210
"Quebec",2017-08-01,2281840,1963506,318335,1719852
"Quebec",2017-09-01,2283354,1964342,319013,1723502
"Quebec",2017-10-01,2284782,1965162,319621,1727149
"Quebec",2017-11-01,2286135,1965972,320164,1730783
"Quebec",2017-12-01,2287425,1966777,320649,1734391
"Quebec",2018-01-01,2288664,1967584,321082,1737965
"Quebec",2018-02-01,2289863,1968396,321468,1741492
"Quebec",2018-03-01,2291032,1969220,321814,1744962
"Quebec",2018-04-01,2292184,1970061,322125,1748365
"Quebec",2018-05-01,2293331,1970924,322407,1751690
"Quebec",2018-06-01,2294482,1971816,322667,1754925
"Quebec",2018-07-01,2295650,1972740,322910,1758060
"Quebec",2018-08-01,2296845,1973703,323142,1761084
"Quebec",2018-09-01,2298073,1974709,323363,1763986
"Quebec",2018-10-01,2299338,1975762,323574,1766754
"Quebec",2018-11-01,2300645,1976867,323775,1769376
"Quebec",2018-12-01,2301999,1978029,323967,1771840
"Quebec",2019-01-01,2303405,1979252,324149,1774135
"Quebec",2019-02-01,2304867,1980540,324322,1776248
"Quebec",2019-03-01,2306391,1981898,324487,1778169
"Quebec",2019-04-01,2307980,1983331,324642,1779885
"Quebec",2019-05-01,2309640,1984842,324790,1781385
"Quebec",2019-06-01,2311375,1986437,324929,1782658
"Quebec",2019-07-01,2313190,1988120,325060,1783690
"Quebec",2019-08-01,2315090,1989895,325184,1784471
"Quebec",2019-09-01,2317079,1991767,325300,1784989
"Quebec",2019-10-01,2319163,1993740,325409,1785232
"Quebec",2019-11-01,2321345,1995819,325511,1785188
"Quebec",2019-12-01,2323631,1998008,325607,1784846
"Quebec",2020-01-01,2326026,2000312,325696,1784194
"Quebec",2020-02-01,2328533,2002735,325779,1783220
"Quebec",2020-03-01,2331159,2005281,325856,1781913
"Quebec",2020-04-01,2333907,2007956,325927,1780260
"Quebec",2020-05-01,2336782,2010764,325994,1778251
"Quebec",2020-06-01,2339789,2013708,326055,1775873
"Quebec",2020-07-01,2342934,2016794,326111,1773114
"Quebec",2020-08-01,2346219,2020027,326162,1769963
"Quebec",2020-09-01,2349651,2023409,326209,1766409
"Quebec",2020-10-01,2353234,2026947,326252,1762439
"Quebec",2020-11-01,2356972,2030644,326291,1758041
"Quebec",2020-12-01,2360871,2034506,326326,1753205
"Quebec",2021-01-01,2364935,2038536,326358,1747917
"Quebec",2021-02-01,2369169,2042738,326387,1742168
"Quebec",2021-03-01,2373577,2047118,326413,1735944
"Quebec",2021-04-01,2378164,2051681,326436,1729234
"Quebec",2021-05-01,2382936,2056429,326456,1722027
"Quebec",2021-06-01,2387897,2061368,326475,1714310
"Quebec",2021-07-01,2393051,2066503,326492,1706072
"Quebec",2021-08-01,2398403,2071837,326507,1697301
"Quebec",2021-09-01,2403958,2077376,326520,1687986
"Quebec",2021-10-01,2409721,2083124,326533,1678114
"Quebec",2021-11-01,2415696,2089085,326544,1667675
"Quebec",2021-12-01,2421888,2095263,326555,1656656
"Niagara",2013-01-01,113727,94378,19368,68559
"Niagara",2013-02-01,113696,94396,19315,68417
"Niagara",2013-03-01,113677,94421,19268,68306
"Niagara",2013-04-01,113670,94453,19225,68226
"Niagara",2013-05-01,113673,94492,19186,68174
"Niagara",2013-06-01,113687,94538,19151,68149
"Niagara",2013-07-01,113710,94590,19120,68150
"Niagara",2013-08-01,113743,94648,19093,68175
"Niagara",2013-09-01,113784,94712,19069,68223
"Niagara",2013-10-01,113834,94781,19049,68293
"Niagara",2013-11-01,113891,94855,19032,68383
"Niagara",2013-12-01,113957,94934,19018,68492
"Niagara",2014-01-01,114029,95017,19007,68618
"Niagara",2014-02-01,114107,95104,18999,68760
"Niagara",2014-03-01,114192,95195,18993,68916
"Niagara",2014-04-01,114282,95289,18989,69086
"Niagara",2014-05-01,114377,95387,18987,69268
"Niagara",2014-06-01,114476,95487,18988,69459
"Niagara",2014-07-01,114580,95590,18990,69660
"Niagara",2014-08-01,114687,95695,18994,69868
"Niagara",2014-09-01,114797,95802,18998,70081
"Niagara",2014-10-01,114909,95910,19004,70296
"Niagara",2014-11-01,115022,96019,19009,70511
"Niagara",2014-12-01,115135,96128,19014,70724
"Niagara",2015-01-01,115248,96238,19018,70930
"Niagara",2015-02-01,115359,96348,19020,71129
"Niagara",2015-03-01,115467,96457,19020,71317
"Niagara",2015-04-01,115572,96565,19018,71492
"Niagara",2015-05-01,115674,96672,19012,71651
"Niagara",2015-06-01,115770,96777,19003,71791
"Niagara",2015-07-01,115860,96880,18990,71910
"Niagara",2015-08-01,115944,96981,18972,72006
"Niagara",2015-09-01,116022,97079,18951,72083
"Niagara",2015-10-01,116096,97174,18928,72142
"Niagara",2015-11-01,116166,97267,18903,72188
"Niagara",2015-12-01,116234,97357,18879,72224
"Niagara",2016-01-01,116300,97444,18856,72253
"Niagara",2016-02-01,116367,97529,18835,72279
"Niagara",2016-03-01,116433,97611,18818,72305
"Niagara",2016-04-01,116502,97690,18806,72335
"Niagara",2016-05-01,116574,97766,18800,72372
"Niagara",2016-06-01,116649,97840,18801,72419
"Niagara",2016-07-01,116730,97910,18810,72480
"Niagara",2016-08-01,116816,97977,18829,72558
"Niagara",2016-09-01,116908,98042,18855,72652
"Niagara",2016-10-01,117004,98105,18889,72761
"Niagara",2016-11-01,117104,98166,18929,72886
"Niagara",2016-12-01,117207,98226,18973,73024
"Niagara",2017-01-01,117312,98284,19020,73174
"Niagara",2017-02-01,117418,98342,19070,73337
"Niagara",2017-03-01,117525,98401,19120,73511
"Niagara",2017-04-01,117631,98459,19169,73695
"Niagara",2017-05-01,117736,98518,19216,73889
"Niagara",2017-06-01,117839,98578,19260,74091
"Niagara",2017-07-01,117940,98640,19300,74300
"Niagara",2017-08-01,118037,98704,19334,74516
"Niagara",2017-09-01,118131,98769,19363,74738
"Niagara",2017-10-01,118223,98837,19388,74965
"Niagara",2017-11-01,118313,98906,19408,75196
"Niagara",2017-12-01,118401,98978,19425,75431
"Niagara",2018-01-01,118488,99051,19439,75668
