"GEO","Date","cpl_nokid","cpl_child","cpl_kids"
"Alberta",2013-01-01,431812,186990,305083
"Alberta",2013-02-01,435821,187872,306442
"Alberta",2013-03-01,439531,188710,307729
"Alberta",2013-04-01,442952,189503,308946
"Alberta",2013-05-01,446094,190253,310095
"Alberta",2013-06-01,448966,190962,311179
"Alberta",2013-07-01,451580,191630,312200
"Alberta",2013-08-01,453944,192259,313161
"Alberta",2013-09-01,456070,192850,314066
"Alberta",2013-10-01,457966,193405,314915
"Alberta",2013-11-01,459643,193924,315713
"Alberta",2013-12-01,461110,194409,316462
"Alberta",2014-01-01,462378,194861,317163
"Alberta",2014-02-01,463457,195281,317821
"Alberta",2014-03-01,464357,195671,318437
"Alberta",2014-04-01,465087,196031,319015
"Alberta",2014-05-01,465657,196364,319556
"Alberta",2014-06-01,466078,196670,320063
"Alberta",2014-07-01,466360,196950,320540
"Alberta",2014-08-01,466512,197206,320989
"Alberta",2014-09-01,466547,197440,321414
"Alberta",2014-10-01,466476,197652,321820
"Alberta",2014-11-01,466310,197846,322212
"Alberta",2014-12-01,466063,198023,322594
"Alberta",2015-01-01,465746,198184,322972
"Alberta",2015-02-01,465370,198332,323350
"Alberta",2015-03-01,464947,198468,323732
"Alberta",2015-04-01,464490,198594,324123
"Alberta",2015-05-01,464010,198712,324529
"Alberta",2015-06-01,463520,198823,324953
"Alberta",2015-07-01,463030,198930,325400
"Alberta",2015-08-01,462552,199033,325874
"Alberta",2015-09-01,462088,199133,326370
"Alberta",2015-10-01,461643,199228,326883
"Alberta",2015-11-01,461217,199317,327407
"Alberta",2015-12-01,460813,199399,327936
"Alberta",2016-01-01,460434,199474,328466
"Alberta",2016-02-01,460082,199540,328989
"Alberta",2016-03-01,459760,199597,329501
"Alberta",2016-04-01,459469,199643,329996
"Alberta",2016-05-01,459212,199678,330467
"Alberta",2016-06-01,458992,199701,330911
"Alberta",2016-07-01,458810,199710,331320
"Alberta",2016-08-01,458669,199706,331692
"Alberta",2016-09-01,458565,199690,332030
"Alberta",2016-10-01,458495,199666,332344
"Alberta",2016-11-01,458456,199638,332639
"Alberta",2016-12-01,458444,199607,332923
"Alberta",2017-01-01,458456,199577,333204
"Alberta",2017-02-01,458488,199551,333488
"Alberta",2017-03-01,458537,199532,333782
"Alberta",2017-04-01,458599,199524,334094
"Alberta",2017-05-01,458671,199529,334432
"Alberta",2017-06-01,458749,199550,334801
"Alberta",2017-07-01,458830,199590,335210
"Alberta",2017-08-01,458911,199652,335663
"Alberta",2017-09-01,458994,199734,336158
"Alberta",2017-10-01,459082,199833,336688
"Alberta",2017-11-01,459178,199948,337249
"Alberta",2017-12-01,459283,200076,337836
"Alberta",2018-01-01,459402,200214,338441
"Alberta",2018-02-01,459537,200360,339062
"Alberta",2018-03-01,459689,200512,339691
"Alberta",2018-04-01,459863,200667,340324
"Alberta",2018-05-01,460061,200824,340955
"Alberta",2018-06-01,460286,200979,341579
"Alberta",2018-07-01,460540,201130,342190
"Alberta",2018-08-01,460826,201275,342784
"Alberta",2018-09-01,461146,201413,343357
"Alberta",2018-10-01,461500,201542,343907
"Alberta",2018-11-01,461892,201662,344430
"Alberta",2018-12-01,462321,201769,344924
"Alberta",2019-01-01,462790,201865,345386
"Alberta",2019-02-01,463300,201946,345812
"Alberta",2019-03-01,463853,202012,346201
"Alberta",2019-04-01,464450,202062,346549
"Alberta",2019-05-01,465092,202094,346853
"Alberta",2019-06-01,465782,202107,347111
"Alberta",2019-07-01,466520,202100,347320
"Alberta",2019-08-01,467308,202071,347476
"Alberta",2019-09-01,468148,202019,347578
"Alberta",2019-10-01,469041,201943,347621
"Alberta",2019-11-01,469988,201842,347604
"Alberta",2019-12-01,470991,201713,347523
"Alberta",2020-01-01,472052,201557,347376
"Alberta",2020-02-01,473172,201371,347159
"Alberta",2020-03-01,474352,201155,346870
"Alberta",2020-04-01,475595,200907,346506
"Alberta",2020-05-01,476900,200625,346064
"Alberta",2020-06-01,478271,200309,345542
"Alberta",2020-07-01,479709,199957,344936
"Alberta",2020-08-01,481214,199568,344243
"Alberta",2020-09-01,482789,199141,343461
"Alberta",2020-10-01,484434,198674,342586
"Alberta",2020-11-01,486153,198166,341617
"Alberta",2020-12-01,487945,197616,340550
"Alberta",2021-01-01,489812,197022,339382
"Alberta",2021-02-01,491757,196383,338110
"Alberta",2021-03-01,493780,195698,336732
"Alberta",2021-04-01,495883,194966,335244
"Alberta",2021-05-01,498067,194185,333644
"Alberta",2021-06-01,500334,193354,331930
"Alberta",2021-07-01,502686,192472,330097
"Alberta",2021-08-01,505123,191537,328143
"Alberta",2021-09-01,507648,190548,326066
"Alberta",2021-10-01,510262,189504,323862
"Alberta",2021-11-01,512966,188404,321529
"Alberta",2021-12-01,515762,187246,319064
"British Columbia",2013-01-01,564871,227559,303387
"British Columbia",2013-02-01,566408,227701,303916
"British Columbia",2013-03-01,567918,227855,304410
"British Columbia",2013-04-01,569401,228021,304873
"British Columbia",2013-05-01,570859,228197,305304
"British Columbia",2013-06-01,572292,228384,305706
"British Columbia",2013-07-01,573700,228580,306080
"British Columbia",2013-08-01,575085,228785,306428
"British Columbia",2013-09-01,576447,228998,306750
"British Columbia",2013-10-01,577787,229218,307049
"British Columbia",2013-11-01,579106,229446,307327
"British Columbia",2013-12-01,580404,229679,307583
"British Columbia",2014-01-01,581683,229917,307821
"British Columbia",2014-02-01,582943,230160,308041
"British Columbia",2014-03-01,584184,230407,308245
"British Columbia",2014-04-01,585407,230657,308434
"British Columbia",2014-05-01,586614,230910,308611
"British Columbia",2014-06-01,587805,231164,308775
"British Columbia",2014-07-01,588980,231420,308930
"British Columbia",2014-08-01,590141,231676,309076
"British Columbia",2014-09-01,591287,231933,309217
"British Columbia",2014-10-01,592421,232189,309357
"British Columbia",2014-11-01,593542,232445,309498
"British Columbia",2014-12-01,594652,232702,309645
"British Columbia",2015-01-01,595750,232957,309801
"British Columbia",2015-02-01,596838,233212,309969
"British Columbia",2015-03-01,597917,233466,310153
"British Columbia",2015-04-01,598987,233719,310357
"British Columbia",2015-05-01,600048,233971,310584
"British Columbia",2015-06-01,601102,234221,310837
"British Columbia",2015-07-01,602150,234470,311120
"British Columbia",2015-08-01,603192,234717,311435
"British Columbia",2015-09-01,604228,234959,311777
"British Columbia",2015-10-01,605260,235193,312139
"British Columbia",2015-11-01,606289,235418,312515
"British Columbia",2015-12-01,607315,235630,312898
"British Columbia",2016-01-01,608339,235827,313281
"British Columbia",2016-02-01,609362,236005,313657
"British Columbia",2016-03-01,610384,236163,314021
"British Columbia",2016-04-01,611408,236297,314364
"British Columbia",2016-05-01,612433,236405,314682
"British Columbia",2016-06-01,613460,236483,314966
"British Columbia",2016-07-01,614490,236530,315210
"British Columbia",2016-08-01,615524,236544,315410
"British Columbia",2016-09-01,616562,236530,315572
"British Columbia",2016-10-01,617603,236496,315702
"British Columbia",2016-11-01,618649,236448,315808
"British Columbia",2016-12-01,619698,236393,315898
"British Columbia",2017-01-01,620750,236339,315979
"British Columbia",2017-02-01,621806,236292,316060
"British Columbia",2017-03-01,622866,236259,316147
"British Columbia",2017-04-01,623930,236248,316247
"British Columbia",2017-05-01,624996,236264,316370
"British Columbia",2017-06-01,626066,236316,316522
"British Columbia",2017-07-01,627140,236410,316710
"British Columbia",2017-08-01,628217,236551,316941
"British Columbia",2017-09-01,629302,236736,317210
"British Columbia",2017-10-01,630396,236962,317515
"British Columbia",2017-11-01,631504,237221,317848
"British Columbia",2017-12-01,632630,237512,318205
"British Columbia",2018-01-01,633776,237827,318582
"British Columbia",2018-02-01,634946,238163,318972
"British Columbia",2018-03-01,636144,238516,319372
"British Columbia",2018-04-01,637372,238879,319776
"British Columbia",2018-05-01,638636,239249,320178
"British Columbia",2018-06-01,639937,239621,320575
"British Columbia",2018-07-01,641280,239990,320960
"British Columbia",2018-08-01,642668,240352,321330
"British Columbia",2018-09-01,644103,240703,321681
"British Columbia",2018-10-01,645589,241042,322010
"British Columbia",2018-11-01,647128,241367,322317
"British Columbia",2018-12-01,648723,241674,322596
"British Columbia",2019-01-01,650377,241961,322848
"British Columbia",2019-02-01,652093,242227,323067
"British Columbia",2019-03-01,653872,242468,323254
"British Columbia",2019-04-01,655719,242682,323403
"British Columbia",2019-05-01,657636,242867,323514
"British Columbia",2019-06-01,659625,243020,323584
"British Columbia",2019-07-01,661690,243140,323610
"British Columbia",2019-08-01,663833,243223,323589
"British Columbia",2019-09-01,666057,243268,323520
"British Columbia",2019-10-01,668364,243271,323399
"British Columbia",2019-11-01,670758,243231,323225
"British Columbia",2019-12-01,673241,243145,322994
"British Columbia",2020-01-01,675816,243010,322703
"British Columbia",2020-02-01,678486,242825,322352
"British Columbia",2020-03-01,681253,242587,321936
"British Columbia",2020-04-01,684121,242294,321454
"British Columbia",2020-05-01,687091,241942,320903
"British Columbia",2020-06-01,690168,241531,320281
"British Columbia",2020-07-01,693353,241056,319584
"British Columbia",2020-08-01,696649,240517,318811
"British Columbia",2020-09-01,700059,239910,317959
"British Columbia",2020-10-01,703587,239233,317025
"British Columbia",2020-11-01,707234,238485,316007
"British Columbia",2020-12-01,711003,237661,314902
"British Columbia",2021-01-01,714897,236761,313709
"British Columbia",2021-02-01,718920,235781,312423
"British Columbia",2021-03-01,723073,234720,311044
"British Columbia",2021-04-01,727360,233574,309567
"British Columbia",2021-05-01,731783,232342,307992
"British Columbia",2021-06-01,736344,231021,306314
"British Columbia",2021-07-01,741048,229608,304533
"British Columbia",2021-08-01,745896,228102,302645
"British Columbia",2021-09-01,750892,226500,300647
"British Columbia",2021-10-01,756037,224799,298538
"British Columbia",2021-11-01,761335,222998,296314
"British Columbia",2021-12-01,766789,221093,293973
"Calgary",2013-01-01,143373,67450,106493
"Calgary",2013-02-01,144569,67694,106936
"Calgary",2013-03-01,145682,67934,107363
"Calgary",2013-04-01,146717,68169,107775
"Calgary",2013-05-01,147675,68401,108171
"Calgary",2013-06-01,148558,68628,108553
"Calgary",2013-07-01,149370,68850,108920
"Calgary",2013-08-01,150113,69068,109274
"Calgary",2013-09-01,150790,69281,109615
"Calgary",2013-10-01,151402,69490,109943
"Calgary",2013-11-01,151954,69694,110259
"Calgary",2013-12-01,152447,69894,110564
"Calgary",2014-01-01,152885,70088,110858
"Calgary",2014-02-01,153268,70278,111141
"Calgary",2014-03-01,153602,70462,111415
"Calgary",2014-04-01,153887,70642,111679
"Calgary",2014-05-01,154127,70817,111934
"Calgary",2014-06-01,154323,70986,112181
"Calgary",2014-07-01,154480,71150,112420
"Calgary",2014-08-01,154599,71309,112652
"Calgary",2014-09-01,154683,71463,112878
"Calgary",2014-10-01,154734,71612,113099
"Calgary",2014-11-01,154756,71756,113315
"Calgary",2014-12-01,154751,71897,113530
"Calgary",2015-01-01,154722,72034,113742
"Calgary",2015-02-01,154670,72167,113955
"Calgary",2015-03-01,154600,72297,114168
"Calgary",2015-04-01,154513,72424,114383
"Calgary",2015-05-01,154412,72548,114601
"Calgary",2015-06-01,154300,72670,114823
"Calgary",2015-07-01,154180,72790,115050
"Calgary",2015-08-01,154054,72908,115283
"Calgary",2015-09-01,153924,73022,115521
"Calgary",2015-10-01,153793,73132,115762
"Calgary",2015-11-01,153664,73236,116003
"Calgary",2015-12-01,153539,73331,116242
"Calgary",2016-01-01,153420,73417,116479
"Calgary",2016-02-01,153310,73492,116710
"Calgary",2016-03-01,153212,73555,116934
"Calgary",2016-04-01,153127,73604,117149
"Calgary",2016-05-01,153059,73637,117353
"Calgary",2016-06-01,153009,73653,117544
"Calgary",2016-07-01,152980,73650,117720
"Calgary",2016-08-01,152974,73628,117880
"Calgary",2016-09-01,152989,73590,118026
"Calgary",2016-10-01,153024,73540,118161
"Calgary",2016-11-01,153074,73481,118288
"Calgary",2016-12-01,153139,73418,118410
"Calgary",2017-01-01,153216,73355,118530
"Calgary",2017-02-01,153302,73295,118651
"Calgary",2017-03-01,153395,73243,118776
"Calgary",2017-04-01,153492,73203,118907
"Calgary",2017-05-01,153592,73178,119048
"Calgary",2017-06-01,153692,73172,119201
"Calgary",2017-07-01,153790,73190,119370
"Calgary",2017-08-01,153883,73234,119557
"Calgary",2017-09-01,153974,73303,119760
"Calgary",2017-10-01,154064,73393,119978
"Calgary",2017-11-01,154154,73502,120210
"Calgary",2017-12-01,154248,73627,120453
"Calgary",2018-01-01,154346,73765,120706
"Calgary",2018-02-01,154451,73913,120967
"Calgary",2018-03-01,154564,74069,121234
"Calgary",2018-04-01,154687,74230,121506
"Calgary",2018-05-01,154823,74392,121780
"Calgary",2018-06-01,154974,74553,122055
"Calgary",2018-07-01,155140,74710,122330
"Calgary",2018-08-01,155324,74860,122602
"Calgary",2018-09-01,155528,75003,122871
"Calgary",2018-10-01,155751,75135,123136
"Calgary",2018-11-01,155996,75256,123396
"Calgary",2018-12-01,156262,75364,123650
"Calgary",2019-01-01,156552,75458,123898
"Calgary",2019-02-01,156867,75537,124138
"Calgary",2019-03-01,157207,75598,124370
"Calgary",2019-04-01,157573,75640,124593
"Calgary",2019-05-01,157966,75662,124806
"Calgary",2019-06-01,158388,75663,125009
"Calgary",2019-07-01,158840,75640,125200
"Calgary",2019-08-01,159322,75593,125379
"Calgary",2019-09-01,159836,75519,125545
"Calgary",2019-10-01,160383,75418,125697
"Calgary",2019-11-01,160963,75288,125835
"Calgary",2019-12-01,161578,75127,125957
"Calgary",2020-01-01,162229,74934,126062
"Calgary",2020-02-01,162917,74707,126151
"Calgary",2020-03-01,163643,74445,126222
"Calgary",2020-04-01,164407,74147,126274
"Calgary",2020-05-01,165212,73811,126306
"Calgary",2020-06-01,166058,73435,126319
"Calgary",2020-07-01,166946,73018,126310
"Calgary",2020-08-01,167877,72558,126279
"Calgary",2020-09-01,168852,72055,126225
"Calgary",2020-10-01,169873,71506,126148
"Calgary",2020-11-01,170939,70910,126046
"Calgary",2020-12-01,172054,70266,125920
"Calgary",2021-01-01,173216,69571,125767
"Calgary",2021-02-01,174428,68826,125587
"Calgary",2021-03-01,175691,68027,125380
"Calgary",2021-04-01,177005,67174,125144
"Calgary",2021-05-01,178372,66265,124879
"Calgary",2021-06-01,179792,65299,124585
"Calgary",2021-07-01,181267,64273,124259
"Calgary",2021-08-01,182798,63188,123901
"Calgary",2021-09-01,184385,62040,123511
"Calgary",2021-10-01,186031,60830,123088
"Calgary",2021-11-01,187735,59554,122631
"Calgary",2021-12-01,189499,58212,122139
"Edmonton",2013-01-01,136731,59932,93230
"Edmonton",2013-02-01,137819,60198,93555
"Edmonton",2013-03-01,138846,60455,93879
"Edmonton",2013-04-01,139814,60706,94201
"Edmonton",2013-05-01,140725,60948,94522
"Edmonton",2013-06-01,141580,61183,94842
"Edmonton",2013-07-01,142380,61410,95160
"Edmonton",2013-08-01,143128,61630,95476
"Edmonton",2013-09-01,143824,61843,95791
"Edmonton",2013-10-01,144471,62048,96103
"Edmonton",2013-11-01,145070,62247,96414
"Edmonton",2013-12-01,145622,62439,96722
"Edmonton",2014-01-01,146130,62624,97028
"Edmonton",2014-02-01,146594,62803,97332
"Edmonton",2014-03-01,147017,62975,97633
"Edmonton",2014-04-01,147399,63140,97932
"Edmonton",2014-05-01,147742,63300,98227
"Edmonton",2014-06-01,148049,63453,98520
"Edmonton",2014-07-01,148320,63600,98810
"Edmonton",2014-08-01,148557,63741,99097
"Edmonton",2014-09-01,148761,63877,99380
"Edmonton",2014-10-01,148933,64007,99660
"Edmonton",2014-11-01,149073,64131,99937
"Edmonton",2014-12-01,149184,64249,100210
"Edmonton",2015-01-01,149264,64363,100478
"Edmonton",2015-02-01,149317,64470,100743
"Edmonton",2015-03-01,149341,64573,101004
"Edmonton",2015-04-01,149339,64670,101260
"Edmonton",2015-05-01,149311,64761,101511
"Edmonton",2015-06-01,149257,64848,101758
"Edmonton",2015-07-01,149180,64930,102000
"Edmonton",2015-08-01,149080,65007,102237
"Edmonton",2015-09-01,148961,65079,102469
"Edmonton",2015-10-01,148827,65147,102696
"Edmonton",2015-11-01,148683,65211,102918
"Edmonton",2015-12-01,148533,65270,103136
"Edmonton",2016-01-01,148381,65327,103348
"Edmonton",2016-02-01,148231,65380,103557
"Edmonton",2016-03-01,148089,65431,103760
"Edmonton",2016-04-01,147957,65479,103959
"Edmonton",2016-05-01,147840,65524,104154
"Edmonton",2016-06-01,147743,65568,104344
"Edmonton",2016-07-01,147670,65610,104530
"Edmonton",2016-08-01,147624,65651,104712
"Edmonton",2016-09-01,147603,65690,104891
"Edmonton",2016-10-01,147603,65728,105068
"Edmonton",2016-11-01,147623,65766,105244
"Edmonton",2016-12-01,147658,65802,105421
"Edmonton",2017-01-01,147705,65838,105599
"Edmonton",2017-02-01,147763,65874,105781
"Edmonton",2017-03-01,147826,65909,105966
"Edmonton",2017-04-01,147892,65944,106156
"Edmonton",2017-05-01,147959,65979,106353
"Edmonton",2017-06-01,148023,66014,106557
"Edmonton",2017-07-01,148080,66050,106770
"Edmonton",2017-08-01,148129,66086,106992
"Edmonton",2017-09-01,148171,66123,107223
"Edmonton",2017-10-01,148207,66160,107461
"Edmonton",2017-11-01,148241,66198,107705
"Edmonton",2017-12-01,148274,66237,107954
"Edmonton",2018-01-01,148309,66278,108205
"Edmonton",2018-02-01,148346,66319,108459
"Edmonton",2018-03-01,148389,66362,108713
"Edmonton",2018-04-01,148440,66407,108967
"Edmonton",2018-05-01,148501,66453,109218
"Edmonton",2018-06-01,148573,66500,109467
"Edmonton",2018-07-01,148660,66550,109710
"Edmonton",2018-08-01,148762,66602,109948
"Edmonton",2018-09-01,148882,66655,110178
"Edmonton",2018-10-01,149020,66711,110401
"Edmonton",2018-11-01,149177,66770,110616
"Edmonton",2018-12-01,149355,66831,110821
"Edmonton",2019-01-01,149554,66895,111017
"Edmonton",2019-02-01,149776,66961,111201
"Edmonton",2019-03-01,150021,67030,111374
"Edmonton",2019-04-01,150291,67103,111534
"Edmonton",2019-05-01,150587,67179,111680
"Edmonton",2019-06-01,150910,67258,111813
"Edmonton",2019-07-01,151260,67340,111930
"Edmonton",2019-08-01,151639,67426,112032
"Edmonton",2019-09-01,152049,67516,112116
"Edmonton",2019-10-01,152490,67610,112184
"Edmonton",2019-11-01,152962,67707,112233
"Edmonton",2019-12-01,153468,67809,112263
"Edmonton",2020-01-01,154009,67915,112272
"Edmonton",2020-02-01,154584,68026,112262
"Edmonton",2020-03-01,155197,68141,112229
"Edmonton",2020-04-01,155846,68260,112174
"Edmonton",2020-05-01,156535,68385,112096
"Edmonton",2020-06-01,157263,68514,111994
"Edmonton",2020-07-01,158032,68649,111866
"Edmonton",2020-08-01,158842,68788,111714
"Edmonton",2020-09-01,159696,68933,111534
"Edmonton",2020-10-01,160593,69084,111327
"Edmonton",2020-11-01,161536,69240,111092
"Edmonton",2020-12-01,162524,69401,110828
"Edmonton",2021-01-01,163560,69569,110535
"Edmonton",2021-02-01,164644,69743,110210
"Edmonton",2021-03-01,165777,69922,109854
"Edmonton",2021-04-01,166961,70109,109466
"Edmonton",2021-05-01,168196,70301,109045
"Edmonton",2021-06-01,169484,70500,108589
"Edmonton",2021-07-01,170825,70706,108099
"Edmonton",2021-08-01,172221,70918,107574
"Edmonton",2021-09-01,173672,71137,107012
"Edmonton",2021-10-01,175181,71364,106412
"Edmonton",2021-11-01,176747,71597,105775
"Edmonton",2021-12-01,178373,71838,105099
"Sudbury",2013-01-01,18976,8463,10373
"Sudbury",2013-02-01,19099,8425,10425
"Sudbury",2013-03-01,19210,8389,10470
"Sudbury",2013-04-01,19309,8355,10509
"Sudbury",2013-05-01,19397,8322,10541
"Sudbury",2013-06-01,19473,8290,10568
"Sudbury",2013-07-01,19540,8260,10590
"Sudbury",2013-08-01,19597,8231,10607
"Sudbury",2013-09-01,19645,8204,10618
"Sudbury",2013-10-01,19684,8178,10625
"Sudbury",2013-11-01,19715,8154,10629
"Sudbury",2013-12-01,19740,8131,10628
"Sudbury",2014-01-01,19757,8110,10623
"Sudbury",2014-02-01,19768,8090,10616
"Sudbury",2014-03-01,19773,8071,10605
"Sudbury",2014-04-01,19774,8054,10592
"Sudbury",2014-05-01,19769,8038,10577
"Sudbury",2014-06-01,19761,8023,10559
"Sudbury",2014-07-01,19750,8010,10540
"Sudbury",2014-08-01,19736,7998,10519
"Sudbury",2014-09-01,19720,7988,10498
"Sudbury",2014-10-01,19704,7979,10476
"Sudbury",2014-11-01,19689,7972,10455
"Sudbury",2014-12-01,19676,7966,10435
"Sudbury",2015-01-01,19666,7963,10416
"Sudbury",2015-02-01,19660,7962,10400
"Sudbury",2015-03-01,19660,7962,10386
"Sudbury",2015-04-01,19667,7966,10375
"Sudbury",2015-05-01,19682,7971,10369
"Sudbury",2015-06-01,19706,7979,10367
"Sudbury",2015-07-01,19740,7990,10370
"Sudbury",2015-08-01,19785,8003,10379
"Sudbury",2015-09-01,19840,8019,10392
"Sudbury",2015-10-01,19903,8037,10410
"Sudbury",2015-11-01,19972,8055,10430
"Sudbury",2015-12-01,20044,8074,10453
"Sudbury",2016-01-01,20119,8094,10478
"Sudbury",2016-02-01,20193,8112,10503
"Sudbury",2016-03-01,20266,8130,10528
"Sudbury",2016-04-01,20335,8146,10552
"Sudbury",2016-05-01,20398,8160,10575
"Sudbury",2016-06-01,20454,8172,10594
"Sudbury",2016-07-01,20500,8180,10610
"Sudbury",2016-08-01,20535,8185,10622
"Sudbury",2016-09-01,20560,8186,10630
"Sudbury",2016-10-01,20575,8184,10634
"Sudbury",2016-11-01,20583,8180,10635
"Sudbury",2016-12-01,20583,8173,10633
"Sudbury",2017-01-01,20577,8164,10628
"Sudbury",2017-02-01,20567,8154,10622
"Sudbury",2017-03-01,20553,8142,10613
"Sudbury",2017-04-01,20536,8130,10604
"Sudbury",2017-05-01,20517,8116,10593
"Sudbury",2017-06-01,20498,8103,10582
"Sudbury",2017-07-01,20480,8090,10570
"Sudbury",2017-08-01,20463,8077,10558
"Sudbury",2017-09-01,20448,8065,10547
"Sudbury",2017-10-01,20435,8053,10536
"Sudbury",2017-11-01,20424,8042,10524
"Sudbury",2017-12-01,20415,8030,10513
"Sudbury",2018-01-01,20407,8019,10502
"Sudbury",2018-02-01,20401,8008,10490
"Sudbury",2018-03-01,20397,7996,10478
"Sudbury",2018-04-01,20395,7985,10467
"Sudbury",2018-05-01,20395,7974,10455
"Sudbury",2018-06-01,20396,7962,10442
"Sudbury",2018-07-01,20400,7950,10430
"Sudbury",2018-08-01,20406,7938,10417
"Sudbury",2018-09-01,20413,7925,10404
"Sudbury",2018-10-01,20423,7912,10391
"Sudbury",2018-11-01,20436,7898,10378
"Sudbury",2018-12-01,20452,7885,10364
"Sudbury",2019-01-01,20470,7871,10350
"Sudbury",2019-02-01,20492,7856,10337
"Sudbury",2019-03-01,20518,7842,10323
"Sudbury",2019-04-01,20547,7827,10310
"Sudbury",2019-05-01,20580,7811,10296
"Sudbury",2019-06-01,20618,7796,10283
"Sudbury",2019-07-01,20660,7780,10270
"Sudbury",2019-08-01,20707,7764,10257
"Sudbury",2019-09-01,20758,7748,10245
"Sudbury",2019-10-01,20815,7731,10233
"Sudbury",2019-11-01,20877,7715,10221
"Sudbury",2019-12-01,20945,7698,10209
"Sudbury",2020-01-01,21019,7681,10199
"Sudbury",2020-02-01,21099,7664,10188
"Sudbury",2020-03-01,21185,7646,10179
"Sudbury",2020-04-01,21278,7629,10169
"Sudbury",2020-05-01,21377,7611,10161
"Sudbury",2020-06-01,21484,7593,10153
"Sudbury",2020-07-01,21597,7575,10146
"Sudbury",2020-08-01,21719,7557,10140
"Sudbury",2020-09-01,21848,7539,10135
"Sudbury",2020-10-01,21984,7521,10130
"Sudbury",2020-11-01,22129,7503,10127
"Sudbury",2020-12-01,22283,7485,10124
"Sudbury",2021-01-01,22445,7466,10123
"Sudbury",2021-02-01,22616,7448,10123
"Sudbury",2021-03-01,22796,7429,10123
"Sudbury",2021-04-01,22986,7411,10125
"Sudbury",2021-05-01,23185,7393,10129
"Sudbury",2021-06-01,23393,7374,10133
"Sudbury",2021-07-01,23612,7356,10139
"Sudbury",2021-08-01,23841,7338,10146
"Sudbury",2021-09-01,24081,7319,10155
"Sudbury",2021-10-01,24331,7301,10165
"Sudbury",2021-11-01,24592,7283,10176
"Sudbury",2021-12-01,24865,7265,10189
"Guelph",2013-01-01,16164,7707,11597
"Guelph",2013-02-01,16170,7697,11654
"Guelph",2013-03-01,16178,7688,11706
"Guelph",2013-04-01,16188,7679,11754
"Guelph",2013-05-01,16200,7672,11797
"Guelph",2013-06-01,16214,7666,11835
"Guelph",2013-07-01,16230,7660,11870
"Guelph",2013-08-01,16248,7655,11901
"Guelph",2013-09-01,16267,7651,11928
"Guelph",2013-10-01,16288,7648,11952
"Guelph",2013-11-01,16311,7646,11972
"Guelph",2013-12-01,16335,7644,11990
"Guelph",2014-01-01,16361,7643,12005
"Guelph",2014-02-01,16388,7643,12017
"Guelph",2014-03-01,16416,7643,12027
"Guelph",2014-04-01,16446,7644,12036
"Guelph",2014-05-01,16476,7645,12042
"Guelph",2014-06-01,16508,7647,12047
"Guelph",2014-07-01,16540,7650,12050
"Guelph",2014-08-01,16573,7653,12052
"Guelph",2014-09-01,16607,7657,12054
"Guelph",2014-10-01,16642,7661,12055
"Guelph",2014-11-01,16678,7666,12057
"Guelph",2014-12-01,16714,7671,12059
"Guelph",2015-01-01,16752,7677,12062
"Guelph",2015-02-01,16789,7684,12067
"Guelph",2015-03-01,16828,7692,12074
"Guelph",2015-04-01,16868,7700,12083
"Guelph",2015-05-01,16908,7709,12095
"Guelph",2015-06-01,16949,7719,12111
"Guelph",2015-07-01,16990,7730,12130
"Guelph",2015-08-01,17032,7742,12153
"Guelph",2015-09-01,17074,7754,12180
"Guelph",2015-10-01,17117,7767,12210
"Guelph",2015-11-01,17159,7780,12242
"Guelph",2015-12-01,17200,7792,12275
"Guelph",2016-01-01,17240,7805,12310
"Guelph",2016-02-01,17279,7816,12345
"Guelph",2016-03-01,17316,7826,12379
"Guelph",2016-04-01,17351,7835,12412
"Guelph",2016-05-01,17384,7842,12444
"Guelph",2016-06-01,17413,7847,12474
"Guelph",2016-07-01,17440,7850,12500
"Guelph",2016-08-01,17463,7850,12523
"Guelph",2016-09-01,17483,7849,12543
"Guelph",2016-10-01,17501,7845,12560
"Guelph",2016-11-01,17516,7840,12575
"Guelph",2016-12-01,17529,7834,12588
"Guelph",2017-01-01,17541,7827,12600
"Guelph",2017-02-01,17551,7820,12611
"Guelph",2017-03-01,17561,7813,12621
"Guelph",2017-04-01,17570,7806,12632
"Guelph",2017-05-01,17580,7799,12643
"Guelph",2017-06-01,17589,7794,12656
"Guelph",2017-07-01,17600,7790,12670
"Guelph",2017-08-01,17612,7788,12686
"Guelph",2017-09-01,17624,7787,12704
"Guelph",2017-10-01,17639,7788,12723
"Guelph",2017-11-01,17654,7790,12743
"Guelph",2017-12-01,17671,7793,12765
"Guelph",2018-01-01,17689,7798,12787
"Guelph",2018-02-01,17708,7803,12810
"Guelph",2018-03-01,17730,7810,12832
"Guelph",2018-04-01,17752,7817,12855
"Guelph",2018-05-01,17777,7824,12877
"Guelph",2018-06-01,17802,7832,12899
"Guelph",2018-07-01,17830,7840,12920
"Guelph",2018-08-01,17859,7848,12940
"Guelph",2018-09-01,17891,7857,12958
"Guelph",2018-10-01,17924,7865,12976
"Guelph",2018-11-01,17959,7874,12991
"Guelph",2018-12-01,17996,7882,13005
"Guelph",2019-01-01,18036,7891,13018
"Guelph",2019-02-01,18078,7900,13028
"Guelph",2019-03-01,18123,7908,13037
"Guelph",2019-04-01,18171,7916,13044
"Guelph",2019-05-01,18221,7924,13048
"Guelph",2019-06-01,18274,7932,13050
"Guelph",2019-07-01,18330,7940,13050
"Guelph",2019-08-01,18389,7947,13047
