"GEO","Date","HPI","Pop","LF","Empl","Unempl","URATE","LF_RATE","ERATE","Compl_total","Compl_single","Compl_semi","Compl_row","Starts_total","Starts_single","Starts_semi","Starts_row","UC_total","UC_single","UC_semi","UC_row","Mort_rate","Credit_rate","InMort_total","InMort_var","InMort_fix0_1","InMort_fix1_over","UnMort_total","UnMort_var","UnMort_fix0_1","UnMort_fix1_over","Inc_med","Age0_17","Age18_64","Age65_over","num_fam","num_cpl","num_lone","num_single","pop_noKid","pop_kid1","pop_wkids","cpl_nokid","cpl_child","cpl_kids","Inc_allcpl","Inc_cpl_nk","Inc_cpl_child","Inc_cpl_kids","under_10k","10k_39k","40k_59k","60k_79k","80k_99k","100k_149k","over_100k","over_150k"
"Guelph",2021-04-01,128.9,140100,99900,90800,9100,0.091,0.713,0.648,18,18,0,0,44,34,4,6,345,131,14,200,0.0325,0.0435,0.0206,0.0157,0.0549,0.0217333333333333,0.0194,0.0155,0.0492,0.0229666666666667,60284,34775,99311,27639,46602,40562,5840,29161,20409,11613,14579,20409,7987,12285,100224,79438,109958,111235,NA,NA,NA,NA,NA,NA,NA,NA
"Guelph",2021-05-01,128.9,140200,100800,92000,8900,0.088,0.719,0.656,32,12,2,18,21,12,2,7,334,131,14,189,0.0325,0.0443,0.0212,0.0159,0.0556,0.0226666666666667,0.0196,0.0155,0.0503,0.0239,60007,34864,99082,27697,46667,40616,5832,29252,20561,11622,14483,20561,7981,12203,100443,79488,110250,110247,NA,NA,NA,NA,NA,NA,NA,NA
"Guelph",2021-06-01,132.8,140300,99600,90500,9100,0.091,0.71,0.645,34,16,2,16,47,24,16,7,346,138,28,180,0.0326,0.0437,0.0212,0.0157,0.0553,0.0228,0.0196,0.0155,0.0494,0.0240333333333333,59713,34957,98831,27753,46732,40671,5824,29343,20718,11631,14382,20718,7974,12116,100663,79533,110546,109195,NA,NA,NA,NA,NA,NA,NA,NA
"Guelph",2021-07-01,132.8,140500,1e+05,91800,8200,0.082,0.712,0.653,35,16,2,17,36,18,10,8,347,140,36,171,0.032,0.0446,0.0216,0.0153,0.0553,0.0231333333333333,0.0196,0.0152,0.05,0.0247666666666667,59402,35052,98557,27809,46796,40724,5815,29433,20881,11640,14274,20881,7965,12023,100884,79574,110845,108079,NA,NA,NA,NA,NA,NA,NA,NA
"Guelph",2021-08-01,132.8,140700,99900,92600,7300,0.073,0.71,0.658,56,19,6,31,31,19,12,0,322,140,42,140,0.032,0.0461,0.0218,0.0154,0.0559,0.0234333333333333,0.0195,0.0152,0.0497,0.0249333333333333,59072,35150,98259,27863,46860,40776,5806,29522,21051,11650,14160,21051,7956,11925,101107,79610,111148,106895,NA,NA,NA,NA,NA,NA,NA,NA
"Guelph",2021-09-01,132.8,140900,1e+05,94000,6000,0.06,0.71,0.667,47,25,0,22,16,16,0,0,291,131,42,118,0.0322,0.046,0.0215,0.0148,0.0561,0.0231,0.0192,0.0148,0.0479,0.0247333333333333,58725,35251,97938,27916,46924,40828,5796,29610,21226,11660,14039,21226,7945,11822,101331,79643,111454,105644,NA,NA,NA,NA,NA,NA,NA,NA
"Guelph",2021-10-01,132.8,141100,99300,94200,5100,0.051,0.704,0.668,69,24,4,41,14,6,0,8,236,113,38,85,0.0329,0.0467,0.0212,0.0146,0.0569,0.0228666666666667,0.0189,0.0145,0.0481,0.0244,58359,35355,97592,27968,46988,40879,5786,29697,21407,11670,13912,21407,7934,11713,101556,79670,111764,104324,NA,NA,NA,NA,NA,NA,NA,NA
"Guelph",2021-11-01,134,141400,99400,94900,4500,0.045,0.703,0.671,76,13,6,57,40,22,0,18,200,122,32,46,0.034,0.0471,0.0217,0.0146,0.0556,0.0234333333333333,0.0195,0.0147,0.0482,0.0252,57974,35462,97221,28019,47051,40928,5775,29782,21594,11680,13778,21594,7921,11599,101783,79693,112078,102932,NA,NA,NA,NA,NA,NA,NA,NA
"Guelph",2021-12-01,134.1,141600,100400,96400,4000,0.04,0.709,0.681,31,21,2,8,40,8,6,26,208,108,36,64,0.0345,0.0464,0.0225,0.0146,0.0558,0.025,0.02,0.0149,0.0482,0.0263,57570,35571,96825,28068,47114,40977,5763,29866,21788,11690,13636,21788,7907,11478,102012,79712,112396,101469,NA,NA,NA,NA,NA,NA,NA,NA
"Hamilton",2013-01-01,86.5,620200,401200,377000,24200,0.06,0.647,0.608,117,64,2,51,122,90,0,32,1486,682,48,756,0.0414,0.0575,0.0323,0.0357,0.0514,0.0300333333333333,0.0314,0.0345,0.0458,0.0299333333333333,50289,152035,433666,117504,200376,167592,32784,116088,76626,55985,67743,76626,36226,54732,77561,63837,85356,93744,NA,NA,NA,NA,NA,NA,NA,NA
"Hamilton",2013-02-01,86.5,620400,403100,378900,24200,0.06,0.65,0.611,161,87,4,70,101,55,2,44,1425,649,46,730,0.0411,0.0565,0.0319,0.0352,0.0498,0.0298333333333333,0.0312,0.0347,0.0456,0.0297666666666667,50513,151767,434390,118066,200840,168173,32667,115585,76810,56057,67955,76810,36333,55024,77751,63857,85661,94122,NA,NA,NA,NA,NA,NA,NA,NA
"Hamilton",2013-03-01,86.8,620600,403800,377100,26700,0.066,0.651,0.608,99,73,6,20,156,54,2,100,1488,628,42,818,0.0402,0.0562,0.0313,0.0351,0.0489,0.0294333333333333,0.0307,0.0348,0.0445,0.0294333333333333,50724,151526,435054,118595,201266,168704,32562,115158,76986,56122,68146,76986,36429,55284,77944,63891,85955,94498,NA,NA,NA,NA,NA,NA,NA,NA
"Hamilton",2013-04-01,87.9,620900,401800,373700,28100,0.07,0.647,0.602,145,73,10,62,151,100,0,51,1492,655,32,805,0.0402,0.0539,0.0311,0.0352,0.0489,0.0294333333333333,0.0303,0.0351,0.044,0.0291666666666667,50924,151310,435662,119093,201655,169185,32470,114805,77153,56179,68314,77153,36514,55514,78140,63938,86240,94872,NA,NA,NA,NA,NA,NA,NA,NA
"Hamilton",2013-05-01,87.9,621300,402000,374200,27900,0.069,0.647,0.602,161,112,10,39,277,126,0,151,1607,668,22,917,0.0402,0.0542,0.0309,0.035,0.0478,0.0292333333333333,0.0301,0.0344,0.043,0.0290666666666667,51113,151120,436215,119560,202010,169621,32389,114521,77313,56229,68462,77313,36589,55716,78338,63997,86515,95244,NA,NA,NA,NA,NA,NA,NA,NA
"Hamilton",2013-06-01,87.6,621800,397700,372800,24900,0.063,0.64,0.6,164,109,8,47,202,141,14,47,1644,699,28,917,0.04,0.0525,0.0308,0.0349,0.0475,0.0291,0.03,0.0345,0.044,0.0288666666666667,51291,150953,436717,119999,202331,170011,32319,114304,77465,56273,68591,77465,36654,55891,78538,64068,86782,95613,NA,NA,NA,NA,NA,NA,NA,NA
"Hamilton",2013-07-01,87.9,622200,394400,370300,24100,0.061,0.634,0.595,133,106,4,23,168,127,14,27,1679,720,38,921,0.0408,0.0538,0.0314,0.0331,0.0495,0.0296,0.0307,0.0327,0.0454,0.0298,51460,150810,437170,120410,202620,170360,32260,114150,77610,56310,68700,77610,36710,56040,78740,64150,87040,95980,NA,NA,NA,NA,NA,NA,NA,NA
"Hamilton",2013-08-01,87.9,622700,387100,360800,26300,0.068,0.622,0.579,120,84,0,36,168,80,26,62,1727,716,64,947,0.0414,0.0547,0.0322,0.0313,0.0489,0.0307,0.0312,0.031,0.0446,0.0306333333333333,51619,150689,437576,120795,202879,170669,32211,114056,77748,56342,68792,77748,36757,56165,78944,64242,87290,96344,NA,NA,NA,NA,NA,NA,NA,NA
"Hamilton",2013-09-01,88,623100,384900,357700,27200,0.071,0.618,0.574,364,149,0,215,221,125,4,92,1584,692,68,824,0.0433,0.0547,0.0331,0.0303,0.0492,0.0316333333333333,0.0318,0.0299,0.0475,0.0316666666666667,51769,150589,437939,121156,203110,170939,32171,114018,77879,56367,68868,77879,36796,56266,79149,64344,87532,96706,NA,NA,NA,NA,NA,NA,NA,NA
"Hamilton",2013-10-01,88.8,623500,387100,358700,28400,0.073,0.621,0.575,182,124,4,54,124,75,6,43,1526,643,70,813,0.044,0.0558,0.0332,0.0295,0.0512,0.0322666666666667,0.0321,0.0293,0.0466,0.0326,51911,150509,438260,121494,203315,171174,32141,114034,78004,56388,68928,78004,36827,56346,79355,64455,87767,97065,NA,NA,NA,NA,NA,NA,NA,NA
"Hamilton",2013-11-01,89.3,623900,388900,362600,26300,0.068,0.623,0.581,148,87,2,59,178,102,16,60,1556,658,84,814,0.0439,0.0563,0.033,0.0288,0.0497,0.0324666666666667,0.0319,0.0287,0.0469,0.0330666666666667,52044,150448,438542,121810,203494,171376,32119,114099,78123,56404,68975,78123,36850,56406,79563,64575,87994,97421,NA,NA,NA,NA,NA,NA,NA,NA
"Hamilton",2013-12-01,89.4,624200,392400,366300,26100,0.067,0.629,0.587,204,112,14,78,137,84,16,37,1489,630,86,773,0.0439,0.0551,0.0327,0.0286,0.0508,0.0317666666666667,0.0316,0.0285,0.0475,0.0328666666666667,52170,150406,438788,122106,203650,171546,32105,114211,78236,56416,69007,78236,36867,56448,79771,64702,88216,97774,NA,NA,NA,NA,NA,NA,NA,NA
"Hamilton",2014-01-01,89.1,624400,392200,368800,23400,0.06,0.628,0.591,173,114,4,55,106,45,0,61,1422,561,82,779,0.0438,0.0578,0.0328,0.0283,0.0519,0.0322,0.0315,0.0281,0.049,0.0328333333333333,52289,150382,439000,122382,203785,171687,32099,114367,78344,56423,69028,78344,36877,56471,79980,64836,88430,98123,NA,NA,NA,NA,NA,NA,NA,NA
"Hamilton",2014-02-01,89.7,624700,397800,374400,23400,0.059,0.637,0.599,79,38,8,33,124,42,2,80,1467,565,76,826,0.0432,0.0564,0.0322,0.0283,0.0529,0.0315666666666667,0.0312,0.0281,0.0492,0.0321333333333333,52401,150374,439181,122641,203899,171800,32099,114562,78446,56427,69037,78446,36882,56479,80189,64976,88639,98470,NA,NA,NA,NA,NA,NA,NA,NA
"Hamilton",2014-03-01,89.7,624900,400400,377400,23000,0.057,0.641,0.604,212,120,14,78,165,91,0,74,1419,535,62,822,0.0416,0.0569,0.032,0.0284,0.0541,0.0308333333333333,0.0308,0.0282,0.0508,0.0313333333333333,52507,150381,439334,122884,203996,171889,32106,114794,78544,56427,69036,78544,36880,56473,80398,65123,88843,98813,NA,NA,NA,NA,NA,NA,NA,NA
"Hamilton",2014-04-01,89.9,625200,402000,376900,25100,0.062,0.643,0.603,121,71,16,34,156,107,0,49,1454,571,46,837,0.0402,0.0549,0.0316,0.0288,0.0551,0.0299666666666667,0.0304,0.0283,0.0499,0.0304,52608,150404,439460,123112,204075,171956,32120,115059,78636,56424,69026,78636,36874,56453,80607,65274,89041,99153,NA,NA,NA,NA,NA,NA,NA,NA
"Hamilton",2014-05-01,90.3,625500,400300,374400,25900,0.065,0.64,0.599,86,67,8,11,410,144,18,248,1778,648,56,1074,0.0402,0.0535,0.0317,0.0287,0.0552,0.0299,0.0304,0.0285,0.0459,0.0303333333333333,52703,150440,439564,123326,204140,172001,32138,115354,78725,56418,69007,78725,36863,56422,80815,65429,89235,99489,NA,NA,NA,NA,NA,NA,NA,NA
"Hamilton",2014-06-01,91.2,625900,401600,375400,26300,0.065,0.642,0.6,185,89,10,86,203,129,6,68,1797,688,50,1059,0.04,0.054,0.0316,0.0288,0.0548,0.0297333333333333,0.0301,0.0281,0.0457,0.0301,52794,150489,439646,123528,204191,172029,32162,115675,78809,56410,68981,78809,36848,56380,81023,65588,89425,99821,NA,NA,NA,NA,NA,NA,NA,NA
"Hamilton",2014-07-01,91.5,626300,402300,377000,25300,0.063,0.642,0.602,237,96,0,141,195,122,20,53,1755,714,70,971,0.0401,0.0536,0.0313,0.0287,0.0554,0.0293333333333333,0.0297,0.0278,0.0432,0.0296333333333333,52880,150550,439710,123720,204230,172040,32190,116020,78890,56400,68950,78890,36830,56330,81230,65750,89610,100150,NA,NA,NA,NA,NA,NA,NA,NA
"Hamilton",2014-08-01,91.9,626700,404100,379600,24500,0.061,0.645,0.606,105,61,8,36,192,111,16,65,1842,764,78,1000,0.0401,0.0542,0.0306,0.0285,0.0533,0.0289,0.0296,0.0277,0.0449,0.0295333333333333,52963,150622,439759,123902,204260,172038,32222,116384,78967,56388,68914,78967,36809,56272,81436,65914,89792,100475,NA,NA,NA,NA,NA,NA,NA,NA
"Hamilton",2014-09-01,92.1,627100,401600,378300,23200,0.058,0.64,0.603,115,57,4,54,250,95,14,141,1977,802,88,1087,0.0402,0.0532,0.0304,0.0288,0.052,0.0288,0.0294,0.0275,0.0454,0.0294333333333333,53042,150704,439796,124078,204282,172025,32257,116763,79041,56376,68874,79041,36785,56210,81640,66079,89970,100794,NA,NA,NA,NA,NA,NA,NA,NA
"Hamilton",2014-10-01,92.5,627400,399900,378400,21600,0.054,0.637,0.603,74,70,0,4,166,75,10,81,2066,807,98,1161,0.04,0.0546,0.0301,0.0284,0.0512,0.0287,0.0293,0.0273,0.0451,0.0294,53120,150795,439826,124248,204299,172006,32293,117149,79112,56362,68833,79112,36760,56146,81841,66244,90146,101108,NA,NA,NA,NA,NA,NA,NA,NA
"Hamilton",2014-11-01,92.9,627700,395700,374900,20800,0.053,0.63,0.597,405,196,12,197,273,129,14,130,1934,740,100,1094,0.04,0.0547,0.0304,0.028,0.0497,0.0290666666666667,0.0296,0.0271,0.0458,0.0299666666666667,53196,150893,439854,124415,204315,171985,32330,117538,79180,56349,68793,79180,36734,56082,82038,66406,90319,101415,NA,NA,NA,NA,NA,NA,NA,NA
"Hamilton",2014-12-01,93,627900,393100,371600,21500,0.055,0.626,0.592,227,130,10,87,88,63,10,15,1795,673,100,1022,0.0398,0.0546,0.0305,0.0276,0.0507,0.0293,0.0296,0.0269,0.0458,0.03,53271,150998,439883,124582,204332,171965,32366,117923,79246,56336,68755,79246,36709,56022,82231,66566,90489,101714,NA,NA,NA,NA,NA,NA,NA,NA
"Hamilton",2015-01-01,93,628200,392900,371000,21900,0.056,0.625,0.591,251,149,4,98,82,64,4,14,1614,588,100,926,0.0396,0.0552,0.0304,0.0266,0.0508,0.0295,0.0291,0.0258,0.0463,0.0301333333333333,53347,151109,439918,124750,204352,171951,32400,118298,79310,56325,68723,79310,36684,55969,82419,66720,90657,102005,NA,NA,NA,NA,NA,NA,NA,NA
"Hamilton",2015-02-01,92.9,628400,391800,370300,21500,0.055,0.623,0.589,179,70,14,95,56,44,0,12,1491,562,86,843,0.0391,0.0543,0.0287,0.0255,0.0507,0.0280666666666667,0.028,0.0248,0.0477,0.0292333333333333,53423,151224,439964,124922,204378,171947,32431,118658,79372,56315,68696,79372,36662,55925,82601,66869,90823,102286,NA,NA,NA,NA,NA,NA,NA,NA
"Hamilton",2015-03-01,93.1,628600,392400,371200,21200,0.054,0.624,0.591,179,55,14,110,25,25,0,0,1337,532,72,733,0.0384,0.0541,0.0284,0.0253,0.0513,0.0273666666666667,0.0274,0.0248,0.0485,0.0279333333333333,53500,151343,440024,125099,204414,171955,32458,118997,79432,56307,68678,79432,36642,55893,82776,67010,90987,102556,NA,NA,NA,NA,NA,NA,NA,NA
"Hamilton",2015-04-01,93.1,628800,392200,371800,20400,0.052,0.624,0.591,82,78,0,4,111,103,0,8,1366,557,72,737,0.0376,0.052,0.0282,0.0256,0.0526,0.0264,0.0269,0.0247,0.0488,0.0269666666666667,53580,151464,440103,125284,204461,171981,32480,119308,79490,56302,68671,79490,36627,55875,82943,67142,91149,102814,NA,NA,NA,NA,NA,NA,NA,NA
"Hamilton",2015-05-01,93.2,629100,397400,377400,20000,0.05,0.632,0.6,320,67,50,203,239,177,0,62,1286,666,24,596,0.0374,0.052,0.028,0.0257,0.0508,0.0262,0.0267,0.0246,0.0474,0.0266,53663,151586,440206,125480,204523,172028,32495,119587,79548,56301,68676,79548,36615,55876,83102,67263,91310,103060,NA,NA,NA,NA,NA,NA,NA,NA
"Hamilton",2015-06-01,93.7,629500,401900,380900,21000,0.052,0.638,0.605,214,69,4,141,252,136,0,116,1324,733,20,571,0.0372,0.0518,0.0278,0.0256,0.0503,0.0262,0.0265,0.0247,0.0458,0.0264333333333333,53749,151708,440337,125688,204601,172099,32502,119826,79604,56303,68694,79604,36610,55896,83251,67373,91471,103292,NA,NA,NA,NA,NA,NA,NA,NA
"Hamilton",2015-07-01,94.5,630000,406400,384900,21500,0.053,0.645,0.611,157,127,12,18,195,133,4,58,1351,738,12,601,0.0371,0.0509,0.0271,0.0238,0.0493,0.0260666666666667,0.0258,0.023,0.0441,0.0263666666666667,53840,151830,440500,125910,204700,172200,32500,120020,79660,56310,68730,79660,36610,55940,83390,67470,91630,103510,NA,NA,NA,NA,NA,NA,NA,NA
"Hamilton",2015-08-01,95.3,630500,406500,385100,21300,0.052,0.645,0.611,138,76,4,58,121,93,4,24,1334,755,12,567,0.0371,0.05,0.0265,0.0228,0.0488,0.0258333333333333,0.0255,0.0226,0.0455,0.0266,53936,151950,440698,126148,204820,172332,32489,120165,79716,56322,68782,79716,36617,56009,83519,67553,91789,103713,NA,NA,NA,NA,NA,NA,NA,NA
"Hamilton",2015-09-01,95.4,630900,404000,382500,21500,0.053,0.64,0.606,223,136,2,85,157,119,8,30,1266,738,16,512,0.0371,0.0506,0.0264,0.0226,0.0491,0.0256333333333333,0.0254,0.0223,0.0468,0.0265333333333333,54037,152067,440928,126401,204961,172492,32469,120267,79771,56338,68850,79771,36630,56099,83638,67623,91948,103904,NA,NA,NA,NA,NA,NA,NA,NA
"Hamilton",2015-10-01,95.9,631300,4e+05,377400,22600,0.057,0.634,0.598,169,124,0,45,176,113,2,61,1272,726,18,528,0.0372,0.0515,0.0266,0.0228,0.0513,0.0259333333333333,0.0254,0.0223,0.0468,0.0265666666666667,54141,152182,441185,126667,205119,172675,32444,120332,79827,56358,68932,79827,36649,56207,83751,67684,92109,104085,NA,NA,NA,NA,NA,NA,NA,NA
"Hamilton",2015-11-01,96,631700,400100,375800,24300,0.061,0.633,0.595,115,96,2,17,101,64,0,37,1250,694,16,540,0.0372,0.0516,0.0271,0.0237,0.0516,0.0257666666666667,0.0258,0.0231,0.0481,0.0264666666666667,54249,152294,441465,126945,205291,172877,32415,120366,79884,56382,69024,79884,36671,56329,83859,67736,92272,104262,NA,NA,NA,NA,NA,NA,NA,NA
"Hamilton",2015-12-01,96,632000,398800,374600,24200,0.061,0.631,0.593,228,145,0,83,170,51,2,117,1183,601,18,564,0.0375,0.0524,0.0269,0.0246,0.051,0.0254,0.0264,0.024,0.0472,0.0266,54360,152402,441763,127232,205476,173092,32385,120378,79942,56410,69124,79942,36696,56460,83965,67784,92438,104436,NA,NA,NA,NA,NA,NA,NA,NA
"Hamilton",2016-01-01,96.1,632400,399700,373700,26000,0.065,0.632,0.591,148,120,0,28,129,39,14,76,1164,520,32,612,0.0376,0.0522,0.0282,0.0269,0.051,0.0262333333333333,0.0268,0.0251,0.0468,0.0267666666666667,54474,152508,442074,127527,205671,173317,32355,120374,80002,56439,69228,80002,36723,56597,84071,67827,92608,104610,NA,NA,NA,NA,NA,NA,NA,NA
"Hamilton",2016-02-01,96.9,632800,399900,375600,24400,0.061,0.632,0.594,140,79,0,61,66,30,4,32,1069,470,36,563,0.0375,0.0519,0.0288,0.028,0.0515,0.0264333333333333,0.0277,0.0264,0.0491,0.0272666666666667,54589,152609,442395,127829,205873,173546,32328,120360,80064,56472,69337,80064,36751,56735,84179,67870,92782,104790,NA,NA,NA,NA,NA,NA,NA,NA
"Hamilton",2016-03-01,96.9,633300,400800,377200,23600,0.059,0.633,0.596,112,66,2,44,159,47,6,106,1116,451,40,625,0.0373,0.052,0.0293,0.0298,0.0518,0.0264,0.028,0.0281,0.0477,0.0270666666666667,54705,152707,442719,128135,206079,173774,32306,120345,80128,56506,69445,80128,36780,56870,84290,67915,92963,104976,NA,NA,NA,NA,NA,NA,NA,NA
"Hamilton",2016-04-01,96.9,633800,402900,380300,22600,0.056,0.636,0.6,47,39,0,8,174,70,56,48,1243,482,96,665,0.037,0.05,0.0283,0.0301,0.0506,0.0258666666666667,0.0272,0.0282,0.0473,0.0263333333333333,54822,152800,443044,128444,206288,173998,32291,120334,80196,56541,69551,80196,36806,56998,84408,67963,93150,105174,NA,NA,NA,NA,NA,NA,NA,NA
"Hamilton",2016-05-01,97.1,634400,399400,375600,23800,0.06,0.63,0.592,135,63,0,72,238,112,24,102,1346,531,120,695,0.0367,0.0495,0.0277,0.0301,0.0496,0.0252333333333333,0.0267,0.0285,0.0469,0.0257,54939,152888,443364,128754,206496,174211,32285,120335,80266,56577,69652,80266,36831,57115,84534,68016,93345,105386,NA,NA,NA,NA,NA,NA,NA,NA
"Hamilton",2016-06-01,97.1,635000,398600,374100,24500,0.061,0.628,0.589,139,76,4,59,171,84,0,87,1378,539,116,723,0.0366,0.0487,0.0275,0.0292,0.0493,0.0251,0.0264,0.0273,0.0463,0.0254333333333333,55055,152972,443674,129063,206701,174410,32291,120355,80341,56614,69746,80341,36853,57217,84671,68078,93548,105615,NA,NA,NA,NA,NA,NA,NA,NA
"Hamilton",2016-07-01,98.2,635700,394700,370900,23800,0.06,0.621,0.583,160,80,30,50,260,87,4,169,1478,546,90,842,0.0367,0.0486,0.0271,0.028,0.0484,0.0249333333333333,0.0262,0.027,0.0461,0.0251,55170,153050,443970,129370,206900,174590,32310,120400,80420,56650,69830,80420,36870,57300,84820,68150,93760,105865,NA,NA,NA,NA,NA,NA,NA,NA
"Hamilton",2016-08-01,98.6,636400,396000,371200,24800,0.063,0.622,0.583,84,42,12,30,79,50,2,27,1473,554,80,839,0.0368,0.0498,0.0272,0.0275,0.0475,0.0253333333333333,0.0261,0.0265,0.0448,0.0252333333333333,55283,153123,444249,129673,207091,174747,32344,120477,80503,56686,69903,80503,36882,57361,84984,68234,93982,106138,NA,NA,NA,NA,NA,NA,NA,NA
"Hamilton",2016-09-01,98.6,637200,399800,373900,25900,0.065,0.627,0.587,147,70,10,67,139,33,0,106,1465,517,70,878,0.0367,0.0503,0.0271,0.0271,0.0484,0.0252666666666667,0.0262,0.0264,0.0456,0.0252,55396,153191,444514,129973,207275,174882,32391,120585,80590,56721,69964,80590,36890,57401,85161,68330,94215,106433,NA,NA,NA,NA,NA,NA,NA,NA
"Hamilton",2016-10-01,98.6,638000,403700,377300,26400,0.065,0.633,0.591,156,73,4,79,266,73,0,193,1575,516,66,993,0.0368,0.0506,0.0268,0.0267,0.0483,0.0250666666666667,0.0262,0.0263,0.0454,0.0253,55507,153253,444770,130270,207452,175000,32450,120722,80681,56755,70016,80681,36893,57425,85351,68438,94456,106748,NA,NA,NA,NA,NA,NA,NA,NA
"Hamilton",2016-11-01,99.6,638700,408800,382800,26100,0.064,0.64,0.599,194,38,30,126,172,91,0,81,1524,569,36,919,0.037,0.0508,0.0268,0.0268,0.0492,0.0250666666666667,0.0261,0.0266,0.0448,0.0251666666666667,55618,153311,445022,130563,207622,175101,32517,120888,80773,56788,70062,80773,36893,57435,85552,68555,94707,107080,NA,NA,NA,NA,NA,NA,NA,NA
"Hamilton",2016-12-01,100,639300,412000,387400,24600,0.06,0.644,0.606,115,60,6,49,183,111,0,72,1592,620,30,942,0.0374,0.0516,0.0269,0.0273,0.0498,0.0251666666666667,0.0266,0.0268,0.0459,0.0256333333333333,55728,153365,445274,130854,207786,175190,32591,121081,80866,56819,70102,80866,36889,57434,85763,68682,94967,107426,NA,NA,NA,NA,NA,NA,NA,NA
"Hamilton",2017-01-01,101,639900,413000,388900,24100,0.058,0.645,0.608,141,68,4,69,95,67,2,26,1463,619,28,816,0.0373,0.0526,0.0284,0.027,0.0509,0.0265,0.0274,0.0269,0.0465,0.0265333333333333,55840,153414,445530,131144,207945,175270,32670,121299,80961,56848,70137,80961,36882,57426,85984,68819,95235,107786,NA,NA,NA,NA,NA,NA,NA,NA
"Hamilton",2017-02-01,102.2,640500,413400,389500,23900,0.058,0.645,0.608,98,69,2,27,110,70,18,22,1475,620,44,811,0.0375,0.0517,0.0291,0.0267,0.0526,0.0270333333333333,0.0279,0.0263,0.0472,0.0271666666666667,55952,153460,445797,131431,208100,175342,32751,121542,81054,56874,70172,81054,36873,57414,86213,68963,95511,108156,NA,NA,NA,NA,NA,NA,NA,NA
"Hamilton",2017-03-01,102.2,641100,417100,393200,24000,0.058,0.651,0.613,128,47,4,77,87,25,24,38,1434,598,64,772,0.0366,0.0507,0.0291,0.0266,0.0525,0.0269666666666667,0.0279,0.026,0.0474,0.0273,56065,153502,446078,131718,208250,175410,32831,121806,81147,56898,70205,81147,36862,57400,86449,69114,95795,108535,NA,NA,NA,NA,NA,NA,NA,NA
"Hamilton",2017-04-01,102.2,641700,424600,401600,23000,0.054,0.662,0.626,87,36,0,51,87,17,4,66,1434,579,68,787,0.0362,0.0486,0.0287,0.026,0.0525,0.0266666666666667,0.0277,0.0256,0.0483,0.0271,56180,153541,446378,132003,208396,175477,32910,122092,81238,56919,70240,81238,36850,57389,86691,69273,96086,108919,NA,NA,NA,NA,NA,NA,NA,NA
"Hamilton",2017-05-01,102.2,642400,430100,407400,22700,0.053,0.67,0.634,244,104,16,124,139,34,16,89,1329,509,68,752,0.0359,0.0483,0.0283,0.0255,0.0532,0.0263,0.0272,0.0253,0.0477,0.0266666666666667,56297,153576,446702,132289,208540,175546,32984,122397,81326,56936,70278,81326,36837,57383,86937,69437,96384,109307,NA,NA,NA,NA,NA,NA,NA,NA
"Hamilton",2017-06-01,102.2,643200,430400,408300,22000,0.051,0.669,0.635,170,109,16,45,202,101,4,97,1325,501,56,768,0.036,0.0477,0.028,0.0249,0.0546,0.0257666666666667,0.0268,0.025,0.0483,0.0262,56417,153609,447054,132574,208681,175619,33051,122720,81410,56950,70321,81410,36824,57386,87187,69606,96689,109696,NA,NA,NA,NA,NA,NA,NA,NA
"Hamilton",2017-07-01,104.3,644000,434300,412000,22300,0.051,0.674,0.64,202,130,8,64,107,52,2,53,1218,423,50,745,0.0372,0.0496,0.0283,0.0275,0.0566,0.0258,0.0273,0.0271,0.05,0.0262333333333333,56540,153640,447440,132860,208820,175700,33110,123060,81490,56960,70370,81490,36810,57400,87440,69780,97000,110085,NA,NA,NA,NA,NA,NA,NA,NA
"Hamilton",2017-08-01,104.3,644800,437700,418300,19500,0.045,0.679,0.649,183,77,22,84,237,99,2,136,1268,445,30,793,0.0382,0.0504,0.029,0.0267,0.0561,0.0270333333333333,0.0281,0.0274,0.047,0.0274,56666,153668,447863,133147,208958,175790,33158,123415,81565,56966,70427,81565,36797,57428,87694,69957,97317,110471,NA,NA,NA,NA,NA,NA,NA,NA
"Hamilton",2017-09-01,104.3,645500,441300,423100,18200,0.041,0.684,0.655,88,38,14,36,108,70,2,36,1235,478,18,739,0.0389,0.0538,0.0312,0.0299,0.0556,0.0289666666666667,0.0299,0.0297,0.0475,0.0290333333333333,56795,153695,448320,133433,209096,175890,33196,123783,81636,56968,70491,81636,36785,57470,87949,70138,97638,110853,NA,NA,NA,NA,NA,NA,NA,NA
"Hamilton",2017-10-01,104.3,646100,438300,420800,17500,0.04,0.678,0.651,146,81,6,59,141,51,4,86,1230,448,16,766,0.0398,0.0533,0.032,0.0305,0.0554,0.0299666666666667,0.0309,0.0302,0.0474,0.0301333333333333,56927,153721,448809,133720,209234,176000,33225,124161,81704,56968,70562,81704,36773,57523,88205,70320,97962,111231,NA,NA,NA,NA,NA,NA,NA,NA
"Hamilton",2017-11-01,104.3,646700,434900,416300,18600,0.043,0.672,0.644,74,18,2,54,236,59,0,177,1398,489,14,895,0.0404,0.0539,0.0332,0.0297,0.0557,0.0313333333333333,0.0319,0.0298,0.0481,0.0313333333333333,57060,153746,449327,134006,209373,176119,33246,124548,81769,56966,70638,81769,36763,57586,88460,70504,98289,111605,NA,NA,NA,NA,NA,NA,NA,NA
